area,curso,N,idd,ano
36,18597,13.0,0.38969892263412476,2016
5,18598,29.0,-0.7465208768844604,2016
12,18605,95.0,-0.3294978737831116,2016
36,18607,20.0,0.10083164274692535,2016
5,18615,8.0,-1.6709325313568115,2016
6,18675,144.0,0.007803481537848711,2016
27,18677,22.0,0.09122809022665024,2016
6,18681,73.0,0.004227081313729286,2016
6,18725,88.0,0.00858647283166647,2016
23,18734,20.0,1.240281343460083,2016
5,18741,22.0,0.05581311136484146,2016
19,18750,12.0,1.608361005783081,2016
19,18751,18.0,0.2172398418188095,2016
19,18752,10.0,5.355395793914795,2016
19,18753,9.0,2.1251869201660156,2016
19,18754,6.0,4.225455284118652,2016
36,18756,14.0,-0.7303342223167419,2016
36,18757,36.0,0.466726690530777,2016
36,18758,15.0,1.3852680921554565,2016
36,18759,25.0,0.5699655413627625,2016
36,18761,36.0,0.17415568232536316,2016
28,18764,7.0,7.957679271697998,2016
28,18765,8.0,5.1407470703125,2016
6,18766,15.0,3.4396445751190186,2016
6,18768,16.0,3.148195266723633,2016
36,18785,63.0,-0.023041561245918274,2016
36,18802,29.0,-0.2918376624584198,2016
17,18821,22.0,-0.3679697513580322,2016
5,18822,71.0,0.20077970623970032,2016
51,18866,11.0,-0.5626883506774902,2016
23,18899,77.0,0.19782060384750366,2016
55,18900,18.0,0.13311529159545898,2016
5,18939,54.0,0.605175256729126,2016
23,18948,44.0,-0.450257807970047,2016
23,18979,13.0,0.2527675926685333,2016
19,18980,13.0,-0.6049947142601013,2016
28,18981,30.0,-0.4525156617164612,2016
19,18984,19.0,0.6199182271957397,2016
5,18995,26.0,0.12395470589399338,2016
17,19000,27.0,0.40873873233795166,2016
36,19003,41.0,0.17650532722473145,2016
6,19004,46.0,0.18017569184303284,2016
5,19005,50.0,-0.04081519693136215,2016
36,19012,54.0,0.04948106408119202,2016
5,19014,17.0,0.38664311170578003,2016
36,19036,0.0,,2016
69,19038,5.0,1.6481602191925049,2016
36,19048,32.0,0.34553730487823486,2016
27,19049,40.0,-0.32619452476501465,2016
36,19055,14.0,-0.20308072865009308,2016
28,19056,36.0,-0.749324381351471,2016
36,19071,33.0,-0.19868764281272888,2016
36,19085,39.0,0.9325361251831055,2016
12,19086,36.0,-1.0581085681915283,2016
23,19090,18.0,0.18521961569786072,2016
5,19119,31.0,-0.6241505742073059,2016
6,19121,17.0,0.9846010804176331,2016
19,19126,18.0,0.12184128165245056,2016
23,19197,50.0,0.3023008406162262,2016
36,19200,21.0,0.3028539717197418,2016
6,19205,70.0,-0.1534813493490219,2016
12,19206,42.0,-1.5448999404907227,2016
23,19213,15.0,0.32261595129966736,2016
28,19218,13.0,0.2671467661857605,2016
23,19223,3.0,-0.8962165713310242,2016
36,19227,45.0,0.2195279449224472,2016
36,19236,9.0,-1.2289658784866333,2016
23,19247,17.0,-2.7156388759613037,2016
6,19249,56.0,-1.8216676712036133,2016
28,19288,5.0,-0.9111037850379944,2016
23,19292,32.0,-1.2402054071426392,2016
36,19293,10.0,0.5287424325942993,2016
12,19294,55.0,-0.6771706938743591,2016
23,19295,13.0,-2.106307029724121,2016
28,19304,6.0,3.288904905319214,2016
28,19317,11.0,-0.5485378503799438,2016
28,19330,29.0,1.2876536846160889,2016
23,19331,17.0,2.381127119064331,2016
23,19334,43.0,-0.3711387515068054,2016
6,19344,8.0,1.8738914728164673,2016
6,19350,32.0,-0.2759438455104828,2016
36,19362,38.0,-0.1666664183139801,2016
19,19368,9.0,-1.843161940574646,2016
28,19370,21.0,0.6328190565109253,2016
12,19434,52.0,-0.44366514682769775,2016
36,19444,9.0,0.342602014541626,2016
6,19454,17.0,1.4131392240524292,2016
36,19459,0.0,,2016
36,19479,25.0,1.0558191537857056,2016
5,19481,13.0,-0.1427554190158844,2016
36,19504,26.0,-0.2515568733215332,2016
19,19540,4.0,5.1938676834106445,2016
6,19584,68.0,-0.03196316584944725,2016
23,19586,22.0,0.6966761350631714,2016
28,19587,31.0,-0.9703235626220703,2016
17,19600,88.0,1.1024986505508423,2016
36,19662,31.0,0.38063469529151917,2016
17,19683,20.0,-0.30964353680610657,2016
5,19685,10.0,-1.2643284797668457,2016
19,19750,7.0,5.706897258758545,2016
23,19779,95.0,0.016738228499889374,2016
23,19831,9.0,-1.9227995872497559,2016
5,19839,13.0,1.7247830629348755,2016
12,19850,53.0,0.20644642412662506,2016
23,19863,8.0,2.6969263553619385,2016
19,19864,22.0,2.004338026046753,2016
36,19865,19.0,0.10645131021738052,2016
5,19884,17.0,-0.5222219824790955,2016
27,19894,6.0,-4.871805667877197,2016
6,19898,29.0,0.4552052319049835,2016
6,19899,66.0,0.10377608984708786,2016
28,19940,19.0,-3.043058395385742,2016
36,19959,38.0,-0.18513356149196625,2016
55,19970,28.0,0.4670182764530182,2016
6,20011,26.0,-2.8625411987304688,2016
6,20016,35.0,1.3266308307647705,2016
5,20039,40.0,0.29207128286361694,2016
51,20040,21.0,-0.7550452947616577,2016
19,20056,17.0,-0.7888280153274536,2016
12,20058,48.0,-1.0024640560150146,2016
51,20069,9.0,0.6778607964515686,2016
51,20071,26.0,2.2636358737945557,2016
23,20091,9.0,1.1799874305725098,2016
19,20106,6.0,1.1451356410980225,2016
28,20108,21.0,1.2490293979644775,2016
6,20110,170.0,-0.16102886199951172,2016
28,20121,32.0,-0.6550131440162659,2016
17,20144,29.0,0.512017548084259,2016
36,20145,16.0,0.05153414607048035,2016
28,20146,41.0,-1.4173368215560913,2016
19,20229,4.0,6.603965759277344,2016
12,20249,68.0,0.6371681690216064,2016
6,20250,20.0,-0.6178295612335205,2016
23,20259,10.0,0.4597742557525635,2016
36,20274,36.0,0.32882869243621826,2016
3501,20291,3.0,,2016
28,20294,7.0,2.3052914142608643,2016
27,20306,30.0,0.03332291543483734,2016
3501,20307,0.0,,2016
36,20331,27.0,0.4185026288032532,2016
28,20332,28.0,0.4828856885433197,2016
12,20360,84.0,-1.0026427507400513,2016
6,20365,79.0,0.2540960907936096,2016
23,20384,23.0,0.12407656013965607,2016
17,20385,18.0,-0.3873957693576813,2016
6,20406,51.0,-0.3436340391635895,2016
23,20407,18.0,0.5636671781539917,2016
36,20416,15.0,-0.4254798889160156,2016
19,20417,28.0,0.7707794904708862,2016
23,20419,11.0,0.6037541627883911,2016
28,20421,7.0,1.2995256185531616,2016
38,20422,6.0,-7.948498725891113,2016
27,20426,28.0,-0.6882773637771606,2016
23,20446,16.0,-0.8476768732070923,2016
28,20447,0.0,,2016
23,20451,35.0,-0.44845330715179443,2016
92,20454,11.0,1.818731665611267,2016
19,20459,36.0,-0.49254581332206726,2016
19,20468,0.0,,2016
6,20481,45.0,0.36965781450271606,2016
38,20518,27.0,0.16943123936653137,2016
36,20521,16.0,1.7892107963562012,2016
5,20522,23.0,1.8642611503601074,2016
27,20528,7.0,1.612392783164978,2016
36,20546,4.0,-0.49247658252716064,2016
19,20560,18.0,0.17668144404888153,2016
17,20579,54.0,-0.5092423558235168,2016
27,20587,4.0,3.419253349304199,2016
36,20595,38.0,-0.6225489974021912,2016
23,20604,45.0,-0.025024183094501495,2016
28,20610,10.0,7.061124324798584,2016
38,20622,26.0,-1.856204628944397,2016
38,20677,110.0,-0.009936412796378136,2016
5,20682,17.0,0.03472282737493515,2016
28,20683,16.0,0.34107500314712524,2016
6,20686,53.0,0.5429285764694214,2016
5,20690,25.0,0.6911076903343201,2016
51,20697,9.0,-1.0002192258834839,2016
55,20702,24.0,0.8869462609291077,2016
6,20725,68.0,-0.4432294964790344,2016
28,20736,26.0,1.6956208944320679,2016
28,20739,21.0,-0.9536615014076233,2016
27,20783,36.0,0.37297508120536804,2016
23,20784,22.0,-0.6247047185897827,2016
6,20815,33.0,0.12692533433437347,2016
36,20821,33.0,-0.007935037836432457,2016
28,20822,20.0,-0.3717474341392517,2016
5,20827,66.0,-0.15338514745235443,2016
5,20828,39.0,0.5014824271202087,2016
36,20836,43.0,0.4469878077507019,2016
28,20838,36.0,-0.5137158632278442,2016
17,20841,37.0,-0.5996615290641785,2016
23,20851,14.0,-1.7036621570587158,2016
17,20853,14.0,-1.508063554763794,2016
36,20861,44.0,-0.041232913732528687,2016
36,20871,12.0,1.2342201471328735,2016
36,20896,25.0,0.571900486946106,2016
23,20899,14.0,-0.12076399475336075,2016
51,20900,26.0,1.0972152948379517,2016
36,20909,12.0,-1.0530517101287842,2016
28,20916,10.0,-1.3551377058029175,2016
36,20949,41.0,0.08771410584449768,2016
23,20962,22.0,0.8276605010032654,2016
36,20974,20.0,0.9516968727111816,2016
19,20999,31.0,1.6904094219207764,2016
36,21001,15.0,2.5224411487579346,2016
5,21029,20.0,-1.6344984769821167,2016
36,21039,8.0,-1.3327007293701172,2016
17,21042,5.0,2.7874817848205566,2016
17,21075,54.0,-1.0813878774642944,2016
36,21098,44.0,1.060463786125183,2016
19,21101,12.0,0.3587971329689026,2016
19,21112,23.0,0.37519991397857666,2016
36,21218,14.0,-1.0611728429794312,2016
3501,21231,23.0,-0.002713711466640234,2016
28,21244,25.0,0.2363397628068924,2016
36,21254,176.0,-0.0786864385008812,2016
19,21344,21.0,0.13836868107318878,2016
5,21351,174.0,0.2725791037082672,2016
23,21352,60.0,0.16055265069007874,2016
19,21356,11.0,-4.241436004638672,2016
19,21442,13.0,-0.3474520146846771,2016
19,21460,30.0,0.22532279789447784,2016
36,21535,35.0,0.0779959112405777,2016
12,21542,49.0,-1.5329351425170898,2016
5,21548,13.0,-2.4951541423797607,2016
17,21556,41.0,-0.36868396401405334,2016
36,21563,11.0,-1.2937941551208496,2016
19,21567,2.0,5.196856498718262,2016
36,21568,6.0,1.0619550943374634,2016
38,21591,8.0,2.611886501312256,2016
19,21592,41.0,-0.5598227381706238,2016
27,21598,35.0,0.6454836130142212,2016
36,21599,52.0,-0.043142642825841904,2016
23,21606,25.0,2.033212423324585,2016
36,21607,30.0,0.7078258991241455,2016
23,21613,15.0,-0.360216349363327,2016
23,21621,41.0,-0.3380957245826721,2016
36,21622,39.0,0.13765878975391388,2016
28,21655,45.0,-0.23262521624565125,2016
36,21656,28.0,0.05536355823278427,2016
36,21662,23.0,-0.4794459640979767,2016
23,21669,12.0,3.656216621398926,2016
19,21696,20.0,-0.3284093141555786,2016
17,21697,29.0,-0.45888492465019226,2016
23,21698,23.0,-0.9777740240097046,2016
38,21709,14.0,0.3867725431919098,2016
36,21715,3.0,0.13858307898044586,2016
23,21716,7.0,-2.9384496212005615,2016
5,21730,32.0,0.2458391636610031,2016
36,21782,33.0,-0.8221443295478821,2016
23,21826,22.0,-0.8784853219985962,2016
19,21868,35.0,-0.0057062203995883465,2016
19,21891,16.0,1.2646386623382568,2016
36,21923,11.0,-0.10616569966077805,2016
23,21962,7.0,-0.8666151762008667,2016
6,21986,27.0,1.951596736907959,2016
23,21995,50.0,0.5747437477111816,2016
51,22000,19.0,-2.407970666885376,2016
23,22082,21.0,0.42744332551956177,2016
55,22083,13.0,-0.3859378695487976,2016
38,22095,18.0,1.0755279064178467,2016
6,22109,39.0,0.3712370991706848,2016
55,24510,21.0,0.4964678883552551,2016
55,24519,12.0,-0.8773112893104553,2016
19,24821,3.0,-1.1892691850662231,2016
23,26611,87.0,0.13239999115467072,2016
23,28072,3.0,6.004847526550293,2016
19,32532,24.0,0.8013821840286255,2016
12,37304,97.0,0.21233612298965454,2016
36,37940,11.0,-0.2365894764661789,2016
28,37942,10.0,-2.6019182205200195,2016
6,37944,17.0,-1.0318306684494019,2016
55,37979,115.0,0.118565134704113,2016
19,37983,68.0,0.5152055025100708,2016
23,37985,148.0,0.28869062662124634,2016
36,37987,87.0,0.06745614111423492,2016
19,38026,11.0,2.4511024951934814,2016
19,38028,16.0,0.5294165015220642,2016
19,38054,13.0,1.8183788061141968,2016
12,38071,55.0,-0.09647336602210999,2016
19,38083,3.0,2.252474784851074,2016
19,38181,25.0,-0.45838555693626404,2016
23,38264,8.0,2.1745667457580566,2016
23,38297,24.0,0.3328973650932312,2016
6,38313,93.0,-0.10552909970283508,2016
23,38315,94.0,-0.18289978802204132,2016
36,38328,11.0,1.2572389841079712,2016
17,38341,19.0,-0.817869246006012,2016
28,38409,32.0,0.7765184640884399,2016
19,38509,95.0,0.2457546591758728,2016
19,38525,23.0,0.6515251994132996,2016
28,38560,15.0,-1.0162667036056519,2016
55,38564,15.0,1.2582517862319946,2016
19,38596,160.0,-0.20733919739723206,2016
19,38771,11.0,2.145372152328491,2016
6,38787,66.0,-0.3654705882072449,2016
23,38994,60.0,-0.3229284882545471,2016
36,39005,25.0,0.2634643316268921,2016
3501,39077,18.0,-0.47180938720703125,2016
6,39141,71.0,-0.4043844938278198,2016
51,39235,36.0,0.1321210414171219,2016
23,39365,26.0,0.2110825479030609,2016
12,39415,59.0,-0.3938359320163727,2016
55,39431,25.0,0.632514238357544,2016
55,39454,45.0,0.3467414081096649,2016
36,39516,29.0,0.12979473173618317,2016
23,39643,13.0,1.300397276878357,2016
38,39742,17.0,0.8392378091812134,2016
28,39745,12.0,1.1308451890945435,2016
23,39925,49.0,0.582736611366272,2016
19,39975,14.0,2.4713494777679443,2016
19,40366,17.0,0.7694883346557617,2016
23,40425,27.0,0.8036819100379944,2016
19,40430,24.0,1.0855154991149902,2016
23,40736,61.0,-0.7585153579711914,2016
51,40752,25.0,-0.3686085343360901,2016
19,41800,29.0,-1.272450566291809,2016
23,41980,11.0,-2.1810507774353027,2016
19,41987,30.0,-0.3962273597717285,2016
19,42005,14.0,-0.7052016854286194,2016
6,42154,92.0,0.45141518115997314,2016
6,42668,47.0,0.7795121669769287,2016
6,42963,19.0,0.02655082568526268,2016
17,43012,17.0,-1.1075563430786133,2016
19,43088,10.0,-1.4797213077545166,2016
5,43144,19.0,-1.7395765781402588,2016
36,43148,27.0,0.2834651470184326,2016
51,43222,0.0,,2016
36,43581,16.0,-0.6567191481590271,2016
55,43621,7.0,1.2434041500091553,2016
38,43630,10.0,0.9522277116775513,2016
5,43974,20.0,-2.411994695663452,2016
19,43986,32.0,-0.0382218100130558,2016
36,43988,26.0,0.4451037049293518,2016
23,44027,10.0,-1.7128016948699951,2016
3501,44174,40.0,-0.4994114637374878,2016
23,44258,34.0,0.2777203321456909,2016
23,44281,57.0,-0.2290271669626236,2016
19,44283,52.0,-0.38268569111824036,2016
36,44287,27.0,-0.5550389289855957,2016
28,44289,30.0,0.4079788327217102,2016
38,44421,12.0,1.6349149942398071,2016
19,44508,10.0,-0.5023967623710632,2016
19,44510,18.0,-1.131355881690979,2016
23,44662,23.0,-0.4779512584209442,2016
23,44664,26.0,0.4136010706424713,2016
36,44674,9.0,1.8482325077056885,2016
28,44678,11.0,0.07815954089164734,2016
3501,44892,116.0,-0.1910255253314972,2016
36,44904,11.0,-0.018007509410381317,2016
28,44907,13.0,-2.51364803314209,2016
5,44929,8.0,2.25335693359375,2016
6,44934,0.0,,2016
19,44936,0.0,,2016
55,44963,4.0,-2.1114954948425293,2016
23,44967,0.0,,2016
36,44969,4.0,,2016
28,44971,17.0,1.5704131126403809,2016
23,45018,33.0,0.5192436575889587,2016
28,45070,38.0,0.24221095442771912,2016
28,45492,26.0,-0.5004061460494995,2016
38,45494,6.0,1.989122748374939,2016
23,45559,14.0,-0.34561794996261597,2016
17,45598,25.0,-0.62157142162323,2016
23,45693,16.0,-0.7020885348320007,2016
3501,45762,10.0,,2016
92,45815,23.0,-0.872710108757019,2016
28,45877,17.0,-0.5524715185165405,2016
6,45976,25.0,-2.190746545791626,2016
5,46151,24.0,-1.8248552083969116,2016
36,46178,18.0,-0.14058832824230194,2016
19,46244,2.0,3.05544114112854,2016
6,46278,31.0,-0.24286215007305145,2016
23,46742,27.0,1.298338770866394,2016
23,46871,22.0,-0.48889046907424927,2016
23,46875,14.0,1.2239375114440918,2016
27,46877,17.0,0.9030808806419373,2016
38,46903,21.0,1.7485754489898682,2016
23,46909,0.0,,2016
36,46915,7.0,-1.69451105594635,2016
19,46917,11.0,-0.05051795020699501,2016
17,47040,46.0,-0.20613247156143188,2016
17,47181,14.0,0.607664167881012,2016
5,47273,19.0,-0.6134899854660034,2016
36,47615,29.0,0.1676080971956253,2016
27,47675,12.0,2.3844540119171143,2016
55,47682,13.0,1.8012535572052002,2016
23,47706,40.0,-1.8435193300247192,2016
36,47708,7.0,-0.3894381523132324,2016
27,47712,45.0,-1.546176791191101,2016
5,47714,12.0,-1.679726481437683,2016
23,47852,3.0,-4.062513828277588,2016
36,47854,11.0,1.0880550146102905,2016
6,47858,48.0,0.39338138699531555,2016
38,47862,10.0,1.2188304662704468,2016
6,47918,47.0,-0.5940138697624207,2016
36,47935,36.0,-0.09633438289165497,2016
23,48022,66.0,-0.14194798469543457,2016
23,48207,11.0,3.8987467288970947,2016
36,48211,6.0,0.609856128692627,2016
92,48229,56.0,-0.267444372177124,2016
36,48541,13.0,1.0187439918518066,2016
28,48547,13.0,-1.9086318016052246,2016
36,48581,36.0,-0.5355668663978577,2016
27,48614,3.0,-2.249333143234253,2016
38,48634,20.0,0.2792186737060547,2016
36,48761,32.0,0.041305698454380035,2016
28,48806,46.0,-0.4214054346084595,2016
23,48810,11.0,-1.2371879816055298,2016
12,48854,75.0,-0.699312686920166,2016
51,48917,19.0,0.2397957444190979,2016
36,48919,28.0,0.8503805994987488,2016
17,48921,41.0,-0.15273171663284302,2016
19,48923,27.0,-0.20382726192474365,2016
28,48926,30.0,-0.6658084988594055,2016
23,49006,37.0,-0.512850821018219,2016
36,49015,13.0,2.3334715366363525,2016
12,49060,28.0,-3.6198692321777344,2016
23,49084,29.0,-0.35648179054260254,2016
23,49088,6.0,-1.0042644739151,2016
17,49094,49.0,-0.7482026219367981,2016
23,49105,5.0,3.239398956298828,2016
5,49108,97.0,-0.2713650166988373,2016
55,49140,13.0,-0.4350681006908417,2016
27,49227,8.0,-2.2774484157562256,2016
19,49253,19.0,-0.4659707844257355,2016
19,49322,7.0,-3.4786972999572754,2016
5,49349,71.0,-0.346131831407547,2016
36,49480,15.0,0.12283825874328613,2016
19,49533,7.0,2.094379425048828,2016
23,49564,1.0,,2016
23,49572,2.0,-3.304882526397705,2016
36,49634,8.0,-0.5426719188690186,2016
27,49697,20.0,-0.1714361160993576,2016
23,49732,13.0,3.1617043018341064,2016
19,49754,22.0,0.8234800696372986,2016
19,49831,7.0,2.8863816261291504,2016
23,49889,7.0,-1.599412441253662,2016
23,49897,24.0,-1.4730920791625977,2016
12,49910,34.0,1.2483172416687012,2016
27,49984,24.0,-0.6458405256271362,2016
23,49994,19.0,-1.940662145614624,2016
19,50033,12.0,0.06148586794734001,2016
28,50049,20.0,2.331448793411255,2016
23,50051,17.0,2.7952332496643066,2016
28,50104,10.0,-1.3142026662826538,2016
23,50154,54.0,0.15142102539539337,2016
38,50201,21.0,-6.439211368560791,2016
51,50233,8.0,-0.7520714402198792,2016
17,50248,15.0,-1.4139480590820312,2016
28,50300,19.0,-0.6376687288284302,2016
36,50302,31.0,0.24470092356204987,2016
28,50316,4.0,-0.039373159408569336,2016
38,50318,4.0,1.5584912300109863,2016
51,50392,24.0,-0.09338827431201935,2016
23,50449,0.0,,2016
36,50474,46.0,0.004377703182399273,2016
23,50526,20.0,0.9194998741149902,2016
36,50550,9.0,1.4953830242156982,2016
12,50662,48.0,-5.365835666656494,2016
36,50807,10.0,0.7117481827735901,2016
36,50809,31.0,0.5973261594772339,2016
36,50811,8.0,3.506042957305908,2016
36,50813,46.0,-0.329086571931839,2016
27,50815,68.0,-0.025795290246605873,2016
23,50829,5.0,11.840453147888184,2016
55,50859,9.0,0.45746761560440063,2016
6,50884,54.0,-0.5366522669792175,2016
36,50886,11.0,-0.3694472014904022,2016
36,50926,34.0,-0.336439311504364,2016
27,50928,20.0,-1.4066067934036255,2016
55,50945,39.0,-0.35626500844955444,2016
3501,50963,20.0,2.219078779220581,2016
23,50965,35.0,-0.6927409768104553,2016
6,50979,85.0,-0.12081841379404068,2016
27,50992,21.0,0.44435372948646545,2016
17,51042,24.0,0.693662166595459,2016
27,51046,25.0,0.6054152250289917,2016
19,51068,10.0,0.8979058861732483,2016
36,51102,15.0,0.11907530575990677,2016
5,51104,14.0,-0.15770435333251953,2016
28,51106,2.0,-0.2294178009033203,2016
27,51108,3.0,1.4887131452560425,2016
23,51127,10.0,0.8831424117088318,2016
23,51218,11.0,-2.298121452331543,2016
19,51244,32.0,-0.5361011624336243,2016
23,51270,24.0,0.8803945183753967,2016
19,51281,19.0,0.11566381901502609,2016
36,51289,8.0,0.5614753365516663,2016
23,51320,13.0,0.2349042147397995,2016
28,51324,15.0,1.3179776668548584,2016
36,51336,4.0,-0.4770638942718506,2016
5,51339,31.0,-1.0772067308425903,2016
19,51352,22.0,0.7570245862007141,2016
36,51371,18.0,0.2700987160205841,2016
36,51386,13.0,-0.7495107054710388,2016
19,51400,16.0,2.9749200344085693,2016
36,51407,26.0,0.6640568971633911,2016
36,51409,12.0,2.790889263153076,2016
28,51415,21.0,3.482959032058716,2016
28,51458,19.0,0.601004958152771,2016
23,51558,16.0,0.017780698835849762,2016
28,51564,98.0,-0.0032955342903733253,2016
36,51584,25.0,1.3669331073760986,2016
19,51587,5.0,4.077241897583008,2016
17,51609,7.0,-0.9226643443107605,2016
17,51613,42.0,-0.7888999581336975,2016
17,51638,43.0,0.2740418016910553,2016
36,51683,21.0,-0.23859255015850067,2016
12,51699,36.0,0.5447202324867249,2016
6,51701,53.0,0.5680446624755859,2016
36,51743,4.0,2.28083872795105,2016
28,51750,5.0,7.53592586517334,2016
12,51835,61.0,-0.6300960779190063,2016
36,51843,7.0,-1.4204716682434082,2016
36,51854,18.0,-0.23102021217346191,2016
17,51906,31.0,-1.4020564556121826,2016
23,51948,78.0,-0.3072760999202728,2016
19,52003,80.0,-1.685961127281189,2016
51,52101,25.0,-0.0576152540743351,2016
23,52153,2.0,8.848573684692383,2016
19,52163,6.0,2.3595731258392334,2016
28,52208,15.0,-0.9634135365486145,2016
36,52216,22.0,-0.13005423545837402,2016
55,52270,6.0,2.229938268661499,2016
23,52283,13.0,1.6264030933380127,2016
19,52465,16.0,1.2887166738510132,2016
5,52554,25.0,-0.7369876503944397,2016
19,52589,29.0,-0.3182866871356964,2016
23,52667,6.0,-0.2966085970401764,2016
55,52743,32.0,0.23544718325138092,2016
36,52783,11.0,-0.23343493044376373,2016
36,52891,19.0,-0.12735943496227264,2016
36,52977,25.0,0.0780782699584961,2016
36,53011,7.0,2.74076771736145,2016
17,53101,27.0,-0.7634350061416626,2016
23,53163,26.0,0.324920654296875,2016
23,53175,26.0,-0.7817912101745605,2016
19,53177,32.0,0.8228601217269897,2016
5,53202,37.0,-1.8870925903320312,2016
17,53243,23.0,-0.5479458570480347,2016
6,53314,154.0,-0.44096410274505615,2016
12,53338,30.0,-0.03452720120549202,2016
23,53397,4.0,3.0832576751708984,2016
36,53409,31.0,-0.07271861284971237,2016
23,53414,18.0,0.10797633975744247,2016
36,53682,8.0,2.2042832374572754,2016
36,53701,19.0,0.7862115502357483,2016
36,53869,41.0,-0.1381916105747223,2016
23,53916,36.0,0.023700542747974396,2016
6,54056,89.0,0.11802420765161514,2016
38,54308,19.0,0.6056544780731201,2016
38,54330,3.0,-2.873110294342041,2016
19,54382,20.0,1.4794642925262451,2016
23,54385,29.0,-0.5440240502357483,2016
28,54387,27.0,0.3379471004009247,2016
5,54396,35.0,-0.327747642993927,2016
3501,54418,48.0,0.040515173226594925,2016
12,54490,59.0,-0.42069384455680847,2016
12,54494,58.0,0.09475037455558777,2016
17,54504,67.0,-0.004469025880098343,2016
19,54726,12.0,1.9477661848068237,2016
28,54854,17.0,-0.053389038890600204,2016
27,54861,17.0,-0.7925816774368286,2016
36,54903,12.0,0.42121875286102295,2016
36,54924,18.0,0.3480035364627838,2016
6,54969,140.0,-0.45381349325180054,2016
36,54973,17.0,-1.1066155433654785,2016
23,54975,59.0,-0.06183468922972679,2016
38,54979,39.0,0.2853702902793884,2016
23,54981,35.0,0.0591646172106266,2016
19,55099,6.0,-1.432753324508667,2016
23,55129,43.0,-0.29262775182724,2016
36,55134,20.0,0.3598087728023529,2016
23,55151,15.0,-2.109233856201172,2016
36,55167,15.0,-0.07920286804437637,2016
19,55288,17.0,0.8359580636024475,2016
28,55334,32.0,-0.39592039585113525,2016
6,55362,39.0,-0.4745400547981262,2016
23,55388,56.0,-0.20248840749263763,2016
23,55519,14.0,-2.8922617435455322,2016
19,55521,22.0,-0.735728919506073,2016
28,55523,7.0,1.8452932834625244,2016
36,55525,13.0,-0.4229852557182312,2016
19,55840,29.0,0.3942837715148926,2016
28,55844,22.0,-0.3210359513759613,2016
38,55973,16.0,0.7407400012016296,2016
23,56085,10.0,0.3390302360057831,2016
36,56095,35.0,-0.8330278396606445,2016
51,56129,10.0,0.16080120205879211,2016
19,56170,5.0,3.702470541000366,2016
28,56334,14.0,-2.774850845336914,2016
6,56394,14.0,-0.5503281354904175,2016
36,56438,14.0,-0.27025502920150757,2016
28,56440,1.0,,2016
36,56466,21.0,-0.09598192572593689,2016
38,56528,8.0,-0.6734039783477783,2016
28,56585,6.0,2.1619505882263184,2016
28,56618,26.0,-0.7905218601226807,2016
28,56622,33.0,-0.17148780822753906,2016
28,56630,107.0,-0.3858429193496704,2016
28,56645,16.0,2.192243814468384,2016
23,56664,34.0,-0.23145228624343872,2016
36,56666,21.0,1.7346642017364502,2016
28,56668,22.0,-0.09047005325555801,2016
28,56696,46.0,-0.7775419354438782,2016
36,56803,6.0,1.2215207815170288,2016
23,56906,9.0,0.9793444275856018,2016
69,57054,14.0,0.03514518588781357,2016
23,57072,17.0,1.1643610000610352,2016
36,57108,22.0,0.3243824243545532,2016
55,57236,30.0,1.1751391887664795,2016
36,57294,25.0,0.23027659952640533,2016
23,57386,19.0,2.500978946685791,2016
12,57402,54.0,-0.019748827442526817,2016
55,57576,8.0,-0.7123669981956482,2016
36,57728,22.0,0.7084769606590271,2016
55,57824,8.0,-0.5039101839065552,2016
23,57849,35.0,-0.9407939314842224,2016
12,57852,107.0,-0.6568214297294617,2016
36,57876,42.0,0.2576037645339966,2016
6,57926,72.0,-0.6782022714614868,2016
3501,57944,44.0,-0.05368996784090996,2016
23,58043,165.0,0.1881430298089981,2016
17,58075,21.0,2.1312291622161865,2016
38,58173,7.0,,2016
17,58188,30.0,0.4605911076068878,2016
5,58202,32.0,0.08058203756809235,2016
23,58337,31.0,0.5786206126213074,2016
23,58354,2.0,3.935920238494873,2016
28,58376,46.0,0.3880724310874939,2016
12,58412,62.0,0.16345304250717163,2016
23,58435,11.0,-0.8406708836555481,2016
36,58453,4.0,-1.2668898105621338,2016
28,58480,17.0,1.833875060081482,2016
23,58813,17.0,-2.270535945892334,2016
23,58816,24.0,-0.2272266149520874,2016
23,58834,30.0,0.1534634679555893,2016
19,58862,9.0,-4.539973735809326,2016
36,58864,16.0,-0.6220327019691467,2016
23,58870,9.0,-0.38865599036216736,2016
36,58882,4.0,-3.8330979347229004,2016
36,58999,22.0,0.36898231506347656,2016
36,59094,5.0,-3.8883793354034424,2016
36,59116,37.0,-1.256433367729187,2016
36,59118,10.0,-0.049627117812633514,2016
36,59120,0.0,,2016
36,59124,5.0,-1.1075360774993896,2016
36,59126,5.0,1.698877215385437,2016
36,59128,21.0,-0.026892345398664474,2016
36,59134,15.0,-1.0067260265350342,2016
36,59140,9.0,-1.1008188724517822,2016
28,59153,39.0,-0.06488616019487381,2016
12,59174,80.0,0.07665781676769257,2016
6,59202,52.0,-0.9240269064903259,2016
23,59208,12.0,0.1000400111079216,2016
38,59210,11.0,-0.07874076813459396,2016
23,59344,27.0,1.944980502128601,2016
23,59363,13.0,2.1688616275787354,2016
36,59367,27.0,0.42253708839416504,2016
28,59392,25.0,-1.1206339597702026,2016
