area,ies,Ncursos,municipio,N,idd,cpc,cpcf,ano
18,3974,1,5218805,41,2.021717071533203,2.3146677017211914,3,2012
18,3984,1,2611101,55,-3.325435161590576,2.9585423469543457,4,2012
18,4010,1,4314902,80,-5.024094581604004,2.5824432373046875,3,2012
18,4017,1,3525904,59,3.415343761444092,3.1747610569000244,4,2012
18,4037,1,2304400,56,-1.4447498321533203,2.5966663360595703,3,2012
18,4163,1,4211702,15,2.105311632156372,2.954210042953491,4,2012
18,4198,1,5213103,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4255,1,1100049,24,0.7898800373077393,2.821536064147949,3,2012
18,4256,1,3143302,63,4.674656391143799,3.346926689147949,4,2012
18,4362,1,3106705,39,-2.4403719902038574,2.1691393852233887,3,2012
18,4396,1,5213103,0,,,SC,2012
18,4429,1,5002704,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4503,1,2928703,52,,,SC,2012
18,4504,1,5003702,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4522,1,3527108,28,4.531797409057617,3.4817581176757812,4,2012
18,4530,1,2704302,69,2.2291455268859863,2.880703926086426,3,2012
18,4531,1,2904902,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4652,1,3549904,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4826,1,3509502,68,-0.8088048696517944,2.6725351810455322,3,2012
18,4863,1,3151800,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4865,1,2111300,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4901,1,5107909,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,4950,1,5103403,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,5285,1,4321204,25,5.855547904968262,3.462602138519287,4,2012
18,5303,1,5003702,25,-4.095309257507324,2.3755908012390137,3,2012
18,5312,1,3504107,28,7.448975086212158,3.5522305965423584,4,2012
18,5318,1,4209102,54,0.3581404983997345,2.5562994480133057,3,2012
18,5370,1,3168606,26,3.589876413345337,3.4382879734039307,4,2012
18,5451,1,3506003,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,5511,1,4109401,12,2.8409976959228516,3.032585382461548,4,2012
18,5520,1,1400100,32,,,SC,2012
18,5550,1,5201108,70,-6.511724472045898,2.0321807861328125,3,2012
18,5592,1,3143302,10,-2.2352519035339355,2.5001819133758545,3,2012
18,5671,1,3302205,27,-13.778753280639648,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,14156,1,3168606,27,-4.87639045715332,2.1906676292419434,3,2012
18,14321,1,2304400,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,15032,1,4203006,30,4.619064807891846,2.9811973571777344,4,2012
18,15032,1,4205506,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
18,15357,1,3169901,18,-14.366497039794922,1.4177618026733398,2,2012
18,15450,1,3131307,57,2.9706315994262695,2.3682587146759033,3,2012
18,15452,1,3107406,34,1.4183770418167114,2.6194114685058594,3,2012
22,1,1,5103403,83,2.644463539123535,3.0347936153411865,4,2012
22,1,1,5107602,61,-0.5440454483032227,2.4393064975738525,3,2012
22,2,2,5300108,99,2.9620676040649414,3.6585166454315186,4,2012
22,3,1,2802908,36,-9.387310028076172,1.6379029750823975,2,2012
22,3,1,2806701,79,-2.2280397415161133,2.1046621799468994,3,2012
22,4,1,1302603,22,-3.047394275665283,2.2528090476989746,3,2012
22,5,1,2207702,71,-9.569474220275879,1.5494029521942139,2,2012
22,5,1,2211001,53,-1.465230941772461,2.578763246536255,3,2012
22,8,1,3155504,1,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,8,1,3171303,40,1.0837016105651855,3.3225181102752686,4,2012
22,9,2,4113700,97,6.28364896774292,3.8041253089904785,4,2012
22,10,1,4106902,102,1.5583127737045288,2.570521593093872,3,2012
22,10,1,4113700,37,14.210892677307129,3.8773670196533203,4,2012
22,10,1,4125506,37,6.54720401763916,3.1236958503723145,4,2012
22,10,1,4127700,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,11,1,2611606,59,-1.5797996520996094,2.4113903045654297,3,2012
22,12,2,4315602,80,-2.5205254554748535,2.6229755878448486,3,2012
22,13,1,4302105,91,4.798000812530518,3.267749547958374,4,2012
22,13,1,4304408,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,13,1,4305108,169,-0.40386784076690674,2.942509889602661,3,2012
22,13,1,4307906,36,3.4859230518341064,3.06611704826355,4,2012
22,13,1,4313300,47,3.9097671508789062,3.418881893157959,4,2012
22,13,1,4319505,6,-0.6515090465545654,2.6501190662384033,3,2012
22,13,1,4322509,44,2.129457950592041,3.036233901977539,4,2012
22,14,2,4318705,101,3.968783140182495,3.557323932647705,4,2012
22,15,1,3303906,35,2.7760331630706787,2.3804633617401123,3,2012
22,16,2,3304557,161,-10.338024139404297,1.7831647396087646,2,2012
22,17,1,3134202,22,0.785407304763794,3.0483808517456055,4,2012
22,17,2,3170206,166,-1.8384361267089844,2.511479139328003,3,2012
22,18,1,4314407,21,0.14982116222381592,2.736469030380249,3,2012
22,19,2,3509502,80,-1.278564691543579,2.5052719116210938,3,2012
22,20,1,4304705,86,5.597639560699463,2.9719080924987793,4,2012
22,20,1,4304903,48,-0.18613338470458984,2.491697311401367,3,2012
22,20,1,4311304,30,-5.690433979034424,1.9208887815475464,2,2012
22,20,1,4314100,117,-0.45309996604919434,2.446103096008301,3,2012
22,20,1,4320107,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,20,1,4320800,24,1.712859869003296,2.6511456966400146,3,2012
22,21,2,4314902,99,-2.1418616771698,2.926079273223877,3,2012
22,22,1,3550308,137,6.326687812805176,3.6774275302886963,4,2012
22,23,1,4313409,110,3.335446357727051,3.3361823558807373,4,2012
22,24,1,2913606,23,0.5937151908874512,2.6716437339782715,3,2012
22,27,1,3147105,13,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,27,1,3169307,21,4.09445333480835,2.5573670864105225,3,2012
22,29,1,2304400,59,-2.0265064239501953,2.149122953414917,3,2012
22,40,1,2903201,98,-3.465043544769287,1.9092718362808228,2,2012
22,40,1,2905701,164,-1.8841400146484375,2.0960874557495117,3,2012
22,40,1,2927408,86,-2.0506694316864014,2.3716940879821777,3,2012
22,40,1,2930105,70,-11.356206893920898,1.1675341129302979,2,2012
22,43,1,4206900,68,4.671302318572998,3.0741448402404785,4,2012
22,46,1,4101408,70,-2.9212944507598877,2.3017349243164062,3,2012
22,47,1,5201108,0,,,SC,2012
22,47,1,5201405,0,,,SC,2012
22,47,1,5211800,3,-5.911067008972168,1.690359115600586,2,2012
22,47,1,5213806,0,,,SC,2012
22,47,1,5221601,0,,,SC,2012
22,57,1,4105508,28,12.262738227844238,3.9344429969787598,4,2012
22,57,1,4115200,72,6.7326436042785645,3.4769959449768066,4,2012
22,60,1,3516200,74,-5.5329694747924805,2.1819427013397217,3,2012
22,68,1,3537305,22,1.25226891040802,2.5360727310180664,3,2012
22,71,1,2400505,32,,,SC,2012
22,71,1,2405801,0,,,SC,2012
22,71,1,2407203,8,,,SC,2012
22,71,1,2408003,60,-1.3413200378417969,1.8500676155090332,2,2012
22,71,1,2409308,14,-1.3293341398239136,1.991219162940979,3,2012
22,75,1,4118402,85,7.3379034996032715,3.2695045471191406,4,2012
22,76,1,4202404,29,9.320732116699219,3.743741035461426,4,2012
22,77,1,3300704,43,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,79,1,3511102,49,-0.259523868560791,2.326040506362915,3,2012
22,80,1,4214805,36,6.774322986602783,3.6642818450927734,4,2012
22,80,1,4217808,0,,,SC,2012
22,81,1,4209102,57,-0.541683554649353,2.2704479694366455,3,2012
22,81,1,4215802,31,-1.4723777770996094,2.657978057861328,3,2012
22,82,1,4204202,46,3.2312231063842773,2.9344351291656494,3,2012
22,82,1,4209003,41,4.3358635902404785,2.974260091781616,4,2012
22,82,1,4212908,28,13.809832572937012,4.157944202423096,5,2012
22,82,1,4217204,50,5.332130432128906,3.242961883544922,4,2012
22,82,1,4219309,59,5.787744522094727,3.352454662322998,4,2012
22,82,1,4219507,50,8.375101089477539,3.3419313430786133,4,2012
22,83,1,4202305,44,7.095750331878662,3.4588966369628906,4,2012
22,83,1,4208203,62,5.838730335235596,3.3343098163604736,4,2012
22,87,1,4202909,100,-1.9898172616958618,2.336014986038208,3,2012
22,95,1,2312908,112,-5.1717095375061035,1.890973687171936,2,2012
22,107,1,3162500,41,1.1107192039489746,3.350973129272461,4,2012
22,109,1,3502101,33,7.06614351272583,3.350177526473999,4,2012
22,125,1,3503307,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,135,1,3505906,22,0.6820807456970215,3.4127755165100098,4,2012
22,139,1,3170107,19,-6.433378219604492,1.3271530866622925,2,2012
22,142,1,3170206,57,-1.1540954113006592,2.4894514083862305,3,2012
22,143,2,3170107,258,-1.4016802310943604,1.973647952079773,3,2012
22,146,2,3549805,92,2.292266607284546,2.7603578567504883,3,2012
22,150,1,3552205,92,0.2053954005241394,2.654127359390259,3,2012
22,152,1,2927408,157,-3.5733683109283447,1.8256441354751587,2,2012
22,159,1,2604106,78,-3.246821880340576,1.794424057006836,2,2012
22,161,1,3550308,72,,1.9473532438278198,3,2012
22,163,1,3302403,14,,2.0456316471099854,3,2012
22,163,1,3303302,28,-7.121516704559326,1.9533048868179321,3,2012
22,163,1,3303500,26,-1.4817898273468018,2.5343170166015625,3,2012
22,163,8,3304557,221,,2.6244237422943115,3,2012
22,165,2,3304557,20,-4.415792465209961,2.5726842880249023,3,2012
22,167,1,3548708,120,-3.5587635040283203,2.228607177734375,3,2012
22,170,1,3530508,15,-1.767482042312622,2.2078042030334473,3,2012
22,176,3,3304557,71,-5.838668346405029,2.111814022064209,3,2012
22,191,1,3304557,21,1.0548888444900513,2.6470775604248047,3,2012
22,195,1,3304557,218,-7.224117279052734,1.5611428022384644,2,2012
22,197,1,4106902,57,-0.36479976773262024,2.1764285564422607,3,2012
22,198,3,3304557,55,-6.0085344314575195,1.7717684507369995,2,2012
22,202,1,3304557,24,3.341843605041504,2.4832119941711426,3,2012
22,203,2,3550308,187,0.8722507953643799,2.808525323867798,3,2012
22,206,1,3550308,108,,2.2318570613861084,3,2012
22,207,1,3543402,51,-3.233247756958008,2.4454269409179688,3,2012
22,213,1,3550308,226,10.10335636138916,3.899103879928589,4,2012
22,215,1,3547809,31,-3.16573429107666,2.3367106914520264,3,2012
22,216,1,3106200,62,6.503026962280273,2.9003210067749023,3,2012
22,217,1,3549102,31,-2.9350392818450928,2.2985122203826904,3,2012
22,219,1,3531407,40,0.336134672164917,2.351109504699707,3,2012
22,220,1,3304557,20,6.203229904174805,3.113053798675537,4,2012
22,221,4,3550308,241,-6.2123236656188965,2.6380484104156494,3,2012
22,222,1,3557105,60,3.2259440422058105,3.682884931564331,4,2012
22,225,1,3547809,49,-1.889798879623413,1.730666995048523,2,2012
22,227,1,3548500,25,2.308236837387085,2.8074522018432617,3,2012
22,234,1,3550308,21,-1.8134281635284424,2.448697090148926,3,2012
22,242,1,3547809,35,-4.410348892211914,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,244,1,3534401,64,-3.7571206092834473,1.900922417640686,2,2012
22,254,1,3550308,0,,,SC,2012
22,263,1,3550308,40,-8.119081497192383,1.183077335357666,2,2012
22,265,1,3534708,49,9.306365966796875,3.863055467605591,4,2012
22,266,1,3538709,61,-2.8404510021209717,2.5175130367279053,3,2012
22,267,1,3205309,33,11.853039741516113,3.752295970916748,4,2012
22,269,1,3555000,35,10.907278060913086,3.376816987991333,4,2012
22,271,1,3541406,35,2.567815065383911,3.313143730163574,4,2012
22,275,1,3549904,12,,,SC,2012
22,277,3,3304557,132,-5.622678279876709,2.117194414138794,3,2012
22,278,1,3304557,154,-6.894859313964844,2.3107731342315674,3,2012
22,295,1,4312401,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,295,1,4316808,64,6.235823631286621,3.5450451374053955,4,2012
22,295,1,4320701,23,6.5945210456848145,3.2208313941955566,4,2012
22,296,1,4300406,20,3.6308891773223877,2.8447940349578857,3,2012
22,296,1,4301602,26,4.465744972229004,2.8080344200134277,3,2012
22,296,1,4302808,18,-0.12409639358520508,2.0283432006835938,3,2012
22,296,1,4310603,17,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,296,1,4317103,3,6.087735176086426,2.7332465648651123,3,2012
22,296,1,4318002,23,,,SC,2012
22,296,1,4318309,14,,2.3151538372039795,3,2012
22,298,2,4113700,1929,-2.7986180782318115,2.5336012840270996,3,2012
22,299,1,4112108,40,7.305382251739502,3.1135077476501465,4,2012
22,302,1,3122306,41,3.1013545989990234,2.6168484687805176,3,2012
22,308,1,3103504,41,5.332875728607178,2.844562292098999,3,2012
22,308,1,3105608,44,-9.476120948791504,1.1953386068344116,2,2012
22,316,4,3550308,434,-0.2954291105270386,3.2461087703704834,4,2012
22,319,1,3550308,11,-3.8231287002563477,1.7382686138153076,2,2012
22,322,1,1302603,20,4.87318229675293,3.301443099975586,4,2012
22,322,1,3503208,5,8.739864349365234,3.751117467880249,4,2012
22,322,1,3504008,13,8.323410987854004,3.7538697719573975,4,2012
22,322,1,3509502,40,4.092227935791016,3.2456424236297607,4,2012
22,322,1,3525904,12,8.465609550476074,3.654635190963745,4,2012
22,322,1,3543402,50,5.8651885986328125,3.4489681720733643,4,2012
22,322,1,3547304,44,9.77935791015625,3.521270990371704,4,2012
22,322,1,3548500,9,5.877717971801758,3.4911983013153076,4,2012
22,322,1,3549805,40,8.173806190490723,3.6569502353668213,4,2012
22,322,1,3549904,10,8.639664649963379,3.7974791526794434,4,2012
22,322,9,3550308,320,8.09245491027832,3.6331777572631836,4,2012
22,322,1,3552205,29,4.284945964813232,3.1246564388275146,4,2012
22,322,1,5208707,4,9.04753303527832,3.8392958641052246,4,2012
22,322,1,5300108,35,6.484385013580322,3.130291700363159,4,2012
22,336,1,3136702,33,2.3674168586730957,2.0432868003845215,3,2012
22,338,4,3106200,422,-3.5541446208953857,2.351651906967163,3,2012
22,338,1,3118601,110,-2.922177791595459,2.2516226768493652,3,2012
22,343,1,3106200,48,-0.20934247970581055,2.075854778289795,3,2012
22,344,1,3106200,76,-2.9215035438537598,2.677818536758423,3,2012
22,346,1,3526902,43,3.689239263534546,2.716730833053589,3,2012
22,349,2,3106200,43,-0.07936358451843262,2.6689045429229736,3,2012
22,352,1,2507507,30,-2.3060126304626465,2.7606186866760254,3,2012
22,355,1,4106902,27,4.660714149475098,2.5462377071380615,3,2012
22,360,1,3550308,0,,,SC,2012
22,364,1,3152105,30,,,SC,2012
22,367,1,3143302,56,3.4356322288513184,2.9407243728637695,3,2012
22,367,1,3157005,23,5.882360935211182,2.8055472373962402,3,2012
22,374,3,3550308,277,-5.454014301300049,1.742569923400879,2,2012
22,375,2,3550308,283,-0.7799417972564697,2.166630744934082,3,2012
22,376,6,3550308,67,-4.957304954528809,2.0131778717041016,3,2012
22,383,1,1500800,71,-0.6335363388061523,2.3543877601623535,3,2012
22,383,1,1501402,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,385,1,2910800,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,385,2,2927408,87,-2.6500864028930664,2.7033567428588867,3,2012
22,386,1,5208707,43,4.459727764129639,2.9888012409210205,4,2012
22,387,2,5002704,126,-1.431236743927002,2.808427333831787,3,2012
22,396,1,2927408,14,-2.709644079208374,2.1051185131073,3,2012
22,398,1,2800308,75,-0.3954617977142334,2.4268603324890137,3,2012
22,398,1,2802106,7,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,402,1,5300108,40,,2.1108241081237793,3,2012
22,403,2,5300108,72,-0.8586583137512207,2.915814161300659,3,2012
22,404,1,5300108,113,-0.10838180780410767,2.3270087242126465,3,2012
22,405,1,2609600,37,2.256286144256592,3.0523200035095215,4,2012
22,410,1,2611606,60,-5.68002986907959,2.2215518951416016,3,2012
22,416,2,3550308,31,-5.121359348297119,1.4167648553848267,2,2012
22,417,2,3550308,224,-10.438511848449707,1.934577465057373,2,2012
22,420,1,3529005,41,8.948244094848633,3.637035608291626,4,2012
22,421,1,4104303,57,-4.735626697540283,1.8697439432144165,2,2012
22,423,1,4305207,11,7.804961204528809,3.03474497795105,4,2012
22,423,1,4307005,77,1.5300198793411255,2.539825677871704,3,2012
22,423,1,4308508,39,5.328686237335205,3.147634506225586,4,2012
22,423,1,4317400,21,1.4159806966781616,2.5992064476013184,3,2012
22,423,1,4317509,16,7.51133394241333,3.2819275856018066,4,2012
22,426,1,4316907,74,1.9088492393493652,3.0126590728759766,4,2012
22,430,1,4113700,27,4.051273345947266,3.387838363647461,4,2012
22,432,1,4122404,45,1.2361538410186768,2.6858859062194824,3,2012
22,434,1,3550308,5,11.804753303527832,3.3114256858825684,4,2012
22,437,1,4104808,35,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,437,1,4105508,39,2.4740588665008545,2.6458005905151367,3,2012
22,437,1,4108403,39,-1.2068533897399902,2.52852463722229,3,2012
22,437,1,4127700,66,2.2090935707092285,2.935483455657959,3,2012
22,437,1,4128104,69,2.4781992435455322,2.9364945888519287,3,2012
22,438,1,3524105,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,441,1,4203808,28,7.218695640563965,3.4578938484191895,4,2012
22,441,1,4204301,16,6.636146068572998,3.3853001594543457,4,2012
22,441,1,4204806,27,3.150176763534546,2.5572118759155273,3,2012
22,441,2,4210100,35,7.198532581329346,3.5332655906677246,4,2012
22,441,1,4215000,1,,,SC,2012
22,446,1,4306106,21,-4.590628623962402,2.3596129417419434,3,2012
22,449,1,4303004,5,6.108611106872559,3.611882448196411,4,2012
22,449,1,4304606,45,4.057394027709961,3.278789758682251,4,2012
22,450,1,1100122,51,4.0532331466674805,2.820019245147705,3,2012
22,453,1,1721000,28,-1.209993600845337,2.866558074951172,3,2012
22,454,1,4303509,7,-4.876656532287598,1.4965441226959229,2,2012
22,456,2,3550308,99,-10.79470157623291,0.9883369207382202,2,2012
22,457,1,3534401,46,,,SC,2012
22,457,1,3548708,36,3.738135576248169,2.90483021736145,3,2012
22,457,4,3550308,146,,,SC,2012
22,458,2,3550308,0,,,SC,2012
22,466,5,3550308,14,2.9071059226989746,3.15145206451416,4,2012
22,467,1,3522307,12,-5.519396781921387,1.520273208618164,2,2012
22,472,1,3301702,104,1.7908368110656738,3.1581149101257324,4,2012
22,472,1,3304557,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,472,1,3305109,53,-0.46862122416496277,2.7176692485809326,3,2012
22,480,1,3305802,48,1.6029685735702515,2.718047618865967,3,2012
22,481,1,3518800,37,-5.56514310836792,1.9104877710342407,2,2012
22,481,1,3523107,21,,2.2032155990600586,3,2012
22,481,1,3550308,22,,2.267632484436035,3,2012
22,482,1,4204608,162,0.7474281787872314,2.580416679382324,3,2012
22,483,1,3518800,57,-7.845437049865723,1.332544207572937,2,2012
22,489,1,3306305,35,2.872129440307617,3.4353957176208496,4,2012
22,492,1,3518404,19,,1.684159755706787,2,2012
22,494,1,4201406,49,0.32143428921699524,2.3366892337799072,3,2012
22,494,1,4202800,1,,,SC,2012
22,494,1,4211900,21,3.6393423080444336,2.638129949569702,3,2012
22,494,2,4218707,226,4.885275840759277,3.0029985904693604,4,2012
22,496,2,3516200,102,-0.9583261013031006,2.3857316970825195,3,2012
22,502,1,3548500,20,-7.644733428955078,2.056323766708374,3,2012
22,507,1,3134202,16,-1.9064092636108398,1.8584593534469604,2,2012
22,508,1,3132404,35,2.343535900115967,2.3999805450439453,3,2012
22,513,1,3127701,40,-1.2461024522781372,1.9927774667739868,3,2012
22,514,1,3300407,42,-1.5451900959014893,2.2711410522460938,3,2012
22,515,1,3303302,33,-5.4217729568481445,1.7978042364120483,2,2012
22,518,1,5300108,113,-1.1374928951263428,2.8406453132629395,3,2012
22,519,1,2927408,34,0.863619327545166,2.7958827018737793,3,2012
22,521,1,3530607,61,6.315640926361084,2.965461254119873,4,2012
22,521,1,3550308,144,-6.535154342651367,1.500266432762146,2,2012
22,522,1,3304557,8,-4.588332653045654,1.6512885093688965,2,2012
22,526,1,3530607,34,3.465853214263916,2.9546091556549072,4,2012
22,527,1,5208707,76,-0.5002757906913757,2.6194217205047607,3,2012
22,532,1,4310207,45,8.997953414916992,3.7017693519592285,4,2012
22,535,1,4114203,34,-1.5155606269836426,1.895869493484497,2,2012
22,546,1,3550308,158,-7.755545616149902,2.5103847980499268,3,2012
22,547,1,3304557,56,-5.662577152252197,2.341454267501831,3,2012
22,548,1,2105302,30,,,SC,2012
22,548,1,2111300,2,-8.185750007629395,1.6979373693466187,2,2012
22,550,1,2504009,107,-5.835033893585205,1.768472671508789,2,2012
22,550,1,2509701,75,5.204122066497803,2.722891092300415,3,2012
22,555,1,2304400,94,-0.4914241433143616,2.634406566619873,3,2012
22,569,1,1501402,121,-3.534792900085449,2.1926681995391846,3,2012
22,570,1,2402006,35,-2.061399221420288,2.2765896320343018,3,2012
22,570,1,2408102,140,5.199663162231445,3.4219162464141846,4,2012
22,571,1,4106902,107,-2.2282824516296387,3.0952529907226562,4,2012
22,572,1,3302403,18,-1.098020076751709,2.870558738708496,3,2012
22,572,1,3303005,25,-7.545517921447754,1.8922959566116333,2,2012
22,572,1,3303302,118,-10.905757904052734,1.740836501121521,2,2012
22,572,1,3306305,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,573,2,3205309,137,-7.914564609527588,2.2497613430023193,3,2012
22,574,1,3305554,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,575,1,3106200,97,-5.212581634521484,3.1815531253814697,4,2012
22,576,1,3136702,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,577,1,2704302,143,-6.879612922668457,2.170741319656372,3,2012
22,577,1,2708006,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,578,2,2927408,97,-0.9870238304138184,2.8544511795043945,3,2012
22,579,2,2507507,90,-1.376551866531372,2.743617057800293,3,2012
22,579,1,2508901,52,0.4581763744354248,2.6859207153320312,3,2012
22,580,1,2611606,277,-3.936038017272949,2.7282683849334717,3,2012
22,581,1,4314902,139,-1.570605754852295,3.2885992527008057,4,2012
22,582,2,4316907,63,6.2176947593688965,3.5560505390167236,4,2012
22,583,2,2304400,165,-1.402597427368164,3.3102145195007324,4,2012
22,584,1,5208707,38,1.8298192024230957,3.2330539226531982,4,2012
22,585,2,4205407,166,2.136776924133301,3.669724225997925,4,2012
22,586,1,3304557,100,-5.211795806884766,2.8212997913360596,3,2012
22,588,1,4118501,28,1.5696606636047363,3.192190647125244,4,2012
22,589,1,2408003,15,2.5817995071411133,3.042013645172119,4,2012
22,591,2,3534401,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,596,1,3168606,53,4.969254493713379,3.9763922691345215,5,2012
22,605,1,3548807,47,-4.921006679534912,1.9825599193572998,3,2012
22,607,1,3201209,33,8.155998229980469,2.99692964553833,4,2012
22,609,1,4104808,35,3.062887191772461,3.0459344387054443,4,2012
22,609,1,4108304,22,-0.9972584247589111,2.3146703243255615,3,2012
22,609,1,4114609,29,1.9807887077331543,3.2240958213806152,4,2012
22,621,1,2704302,82,2.1040611267089844,2.5685272216796875,3,2012
22,626,1,4313508,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,627,1,3170701,58,1.451704740524292,2.480552911758423,3,2012
22,641,1,4304606,25,4.783166408538818,2.9847726821899414,4,2012
22,645,1,4208906,60,0.5251469612121582,2.735419750213623,3,2012
22,645,1,4209102,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,649,1,4128203,39,7.233095169067383,3.2792017459869385,4,2012
22,650,1,3504503,14,7.460690498352051,2.8645641803741455,3,2012
22,663,1,2611606,5,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,663,1,3303302,26,,,SC,2012
22,663,1,3304904,35,,1.7623790502548218,2,2012
22,663,1,5208707,49,-5.130487442016602,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,664,1,3205200,36,9.959062576293945,3.5630903244018555,4,2012
22,665,1,3554102,57,1.8871064186096191,2.485170602798462,3,2012
22,666,1,2910800,77,-11.49443244934082,1.4488743543624878,2,2012
22,667,1,3304557,25,,,SC,2012
22,668,1,1302603,93,1.020866870880127,3.083130121231079,4,2012
22,669,1,1302603,29,-0.7601209878921509,2.202143430709839,3,2012
22,670,1,3507605,67,3.4844231605529785,3.59732985496521,4,2012
22,671,2,5002704,842,-7.838528633117676,2.46425199508667,3,2012
22,671,1,5007406,43,-3.620577573776245,2.2560155391693115,3,2012
22,673,2,5003702,117,-2.039013624191284,2.937209367752075,3,2012
22,682,1,3147006,40,2.0642125606536865,2.430316209793091,3,2012
22,688,1,2933307,23,2.9000320434570312,2.6490981578826904,3,2012
22,692,1,2611101,73,-1.1478171348571777,2.092768669128418,3,2012
22,694,1,5003207,14,-6.346785068511963,1.6872655153274536,2,2012
22,694,1,5008305,20,-7.054268836975098,2.2338221073150635,3,2012
22,699,1,1100049,53,0.7078225612640381,2.5079166889190674,3,2012
22,699,1,1100205,30,,,SC,2012
22,699,1,1100304,39,-0.17499089241027832,2.2732791900634766,3,2012
22,705,1,3304557,36,-2.8015799522399902,2.8645668029785156,3,2012
22,707,1,3548906,29,-7.199060916900635,2.46073579788208,3,2012
22,708,1,5300108,38,1.867044448852539,2.247666358947754,3,2012
22,710,1,3304557,33,,1.8306338787078857,2,2012
22,715,1,4106902,83,-2.650454521179199,3.2421982288360596,4,2012
22,716,1,3507506,20,1.5324108600616455,2.589233875274658,3,2012
22,718,1,2408003,65,-2.0666158199310303,2.423877239227295,3,2012
22,718,2,2408102,146,0.18143661320209503,2.4157469272613525,3,2012
22,719,1,5102504,58,-0.18187594413757324,2.330587387084961,3,2012
22,719,1,5107909,73,-2.9240760803222656,1.9412684440612793,2,2012
22,719,1,5107958,97,5.218885898590088,2.8401851654052734,3,2012
22,724,1,2408102,47,8.207794189453125,3.6268959045410156,4,2012
22,725,1,4118204,17,1.8614087104797363,2.293001413345337,3,2012
22,730,1,4119905,76,-5.154485702514648,2.4289801120758057,3,2012
22,730,1,4125605,0,,,SC,2012
22,736,1,3203205,36,11.456939697265625,3.538372039794922,4,2012
22,739,1,3201209,22,-5.1646904945373535,1.9976626634597778,3,2012
22,744,1,5201306,13,5.058598518371582,2.785215139389038,3,2012
22,749,1,2211001,25,-4.626751899719238,1.7409898042678833,2,2012
22,750,1,1709500,76,0.6573736667633057,2.2281441688537598,3,2012
22,752,1,3147105,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,756,1,2201200,0,,,SC,2012
22,756,1,2203909,0,,,SC,2012
22,756,1,2208007,0,,,SC,2012
22,756,2,2211001,112,2.4770758152008057,2.6126341819763184,3,2012
22,757,1,1506807,38,2.587616443634033,2.8085103034973145,3,2012
22,760,1,2611606,27,-4.521310329437256,1.7323720455169678,2,2012
22,761,2,4106902,97,-4.090220928192139,1.4000037908554077,2,2012
22,775,1,5300108,0,,,Descredenciada,2012
22,779,1,5006606,29,,,SC,2012
22,780,1,5100201,46,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,780,1,5103403,219,4.236640453338623,3.1921005249023438,4,2012
22,780,1,5103502,26,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,780,1,5106752,70,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,780,1,5107958,99,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
22,781,1,5107602,43,-3.1348955631256104,2.352951765060425,3,2012
22,788,1,1100205,23,-4.100246429443359,1.9165860414505005,2,2012
