area,ies,municipio,Ncursos,N,idd,cpc,cpcf,ano
28,472,3301702,1,90,2.1611099243164062,2.379765033721924,3,2013
28,481,3518800,1,79,0.6450576782226562,2.306584596633911,3,2013
28,482,4204608,1,31,6.5064697265625,3.140638828277588,4,2013
28,489,3306305,1,26,7.441005706787109,3.411836624145508,4,2013
28,494,4211900,1,13,-0.7831039428710938,2.1074607372283936,3,2013
28,494,4218707,1,19,2.6818199157714844,2.361396074295044,3,2013
28,495,3507605,1,35,-1.7370758056640625,1.442385196685791,2,2013
28,496,3516200,1,29,-5.394962310791016,2.085753917694092,3,2013
28,513,3127701,1,28,,,SC,2013
28,514,3300407,1,22,-3.5267372131347656,2.218883514404297,3,2013
28,515,3303302,1,43,-4.780235290527344,1.8706185817718506,2,2013
28,521,3530607,1,29,,2.9714419841766357,4,2013
28,522,3304557,1,13,4.2935028076171875,,,2013
28,527,5208707,1,110,-0.6392555236816406,2.058945894241333,3,2013
28,532,4310207,1,29,8.387996673583984,3.2185826301574707,4,2013
28,547,3304557,1,98,7.899009704589844,3.3673970699310303,4,2013
28,548,2111300,1,44,11.336746215820312,3.4037301540374756,4,2013
28,549,1200401,1,24,2.0136337280273438,,,2013
28,555,2304400,1,73,3.288829803466797,2.613304615020752,3,2013
28,569,1501402,1,18,-0.05206298828125,2.490211248397827,3,2013
28,570,2408102,1,58,7.262153625488281,3.234663486480713,4,2013
28,570,2411205,1,32,9.97134017944336,2.9660439491271973,4,2013
28,571,4106902,1,28,3.987945556640625,3.0336456298828125,4,2013
28,572,3303302,1,52,-4.760322570800781,2.3967578411102295,3,2013
28,573,3200201,1,1,,,SC,2013
28,573,3205309,1,31,9.905628204345703,,,2013
28,575,3106200,1,107,7.363578796386719,3.4933979511260986,4,2013
28,576,3127701,1,0,,,,2013
28,576,3136702,1,68,12.0257568359375,3.743499517440796,4,2013
28,577,2704302,1,29,9.489501953125,3.5660879611968994,4,2013
28,578,2927408,1,105,3.8700828552246094,2.5152740478515625,3,2013
28,578,2933307,1,30,16.252979278564453,3.6731600761413574,4,2013
28,579,2507507,1,23,3.2725143432617188,2.826533794403076,3,2013
28,580,2611606,1,30,9.800849914550781,3.7641665935516357,4,2013
28,580,2616407,1,13,1.1638069152832031,2.853147029876709,3,2013
28,581,4314902,1,28,10.540306091308594,3.851073741912842,4,2013
28,582,4313706,1,3,12.21572494506836,3.400545835494995,4,2013
28,584,5208707,1,85,9.738265991210938,3.525883197784424,4,2013
28,585,4205407,1,30,9.230724334716797,3.555516481399536,4,2013
28,586,3302403,1,10,9.312278747558594,3.68232798576355,4,2013
28,586,3304557,1,68,3.6656646728515625,3.233844757080078,4,2013
28,591,3548500,1,40,1.6416664123535156,3.059633255004883,4,2013
28,592,3138203,1,24,14.676017761230469,4.311540603637695,5,2013
28,595,3101607,1,71,8.491294860839844,3.200047016143799,4,2013
28,596,3121605,1,41,2.0607376098632812,2.4548325538635254,3,2013
28,597,3170107,1,47,4.411445617675781,3.0117108821868896,4,2013
28,621,2704302,1,101,3.5597572326660156,2.489072799682617,3,2013
28,634,4314407,1,41,3.450836181640625,2.813481330871582,3,2013
28,641,4304606,1,44,4.141929626464844,2.6073946952819824,3,2013
28,662,3547809,1,46,-4.0745391845703125,1.1099997758865356,2,2013
28,663,2611606,1,0,,,,2013
28,663,3301009,1,0,,,SC,2013
28,663,3304904,1,46,-4.114429473876953,2.329212188720703,3,2013
28,664,3205200,1,13,0.9929580688476562,2.7680323123931885,3,2013
28,665,3554102,2,50,-1.5193862915039062,2.1694388389587402,3,2013
28,669,1302603,1,24,-0.13172149658203125,2.4064042568206787,3,2013
28,670,3507605,1,0,,,SC,2013
28,671,5002704,1,41,2.460002899169922,2.767338752746582,3,2013
28,673,5003702,1,10,13.746932983398438,3.9360225200653076,4,2013
28,693,3304557,2,62,0.6797828674316406,2.6667897701263428,3,2013
28,694,5002704,1,0,,,SC,2013
28,707,3548906,1,15,,,SC,2013
28,712,3304557,2,10,4.444149017333984,,,2013
28,717,4314902,1,20,10.900367736816406,3.725330114364624,4,2013
28,718,2408003,1,97,0.9439735412597656,2.3845419883728027,3,2013
28,718,2408102,1,191,2.7846221923828125,2.7713406085968018,3,2013
28,724,2408102,1,0,,,,2013
28,737,3550308,2,262,7.224525451660156,3.0128138065338135,4,2013
28,739,3201209,1,40,-0.563323974609375,2.4328231811523438,3,2013
28,775,5300108,1,0,,,,2013
28,780,5103403,1,37,13.65695571899414,3.3747408390045166,4,2013
28,792,1501402,1,30,3.371166229248047,2.271874189376831,3,2013
28,794,5108402,1,0,,,,2013
28,823,2111300,1,45,1.42108154296875,2.739565134048462,3,2013
28,828,3163706,1,18,,,,2013
28,878,3131307,1,9,,,SC,2013
28,916,2211001,1,33,0.10110855102539062,1.7667986154556274,2,2013
28,1014,4209102,1,36,2.230052947998047,2.241863965988159,3,2013
28,1038,5008305,1,21,-0.182159423828125,2.1451780796051025,3,2013
28,1041,4311403,1,40,4.729473114013672,3.128004550933838,4,2013
28,1042,4106902,1,16,2.477222442626953,2.9312744140625,3,2013
28,1046,3549805,1,22,,2.4663870334625244,3,2013
28,1053,2910800,1,40,0.118377685546875,2.073158025741577,3,2013
28,1055,2927408,1,0,,,,2013
28,1058,2927408,1,79,1.3424453735351562,2.428741216659546,3,2013
28,1077,2611606,1,0,,,,2013
28,1078,4104303,1,19,6.997406005859375,2.5795493125915527,3,2013
28,1080,3303906,1,27,6.5038909912109375,3.1084818840026855,4,2013
28,1084,4302105,1,47,-1.8157081604003906,2.2594785690307617,3,2013
28,1087,1100205,1,32,-6.695964813232422,1.196168303489685,2,2013
28,1092,3506003,1,0,,,,2013
28,1107,2304400,1,154,1.3809623718261719,2.1966960430145264,3,2013
28,1113,5300108,1,21,-5.8555908203125,2.4678637981414795,3,2013
28,1115,2111300,1,67,1.1860580444335938,2.1171114444732666,3,2013
28,1125,4106902,1,16,,1.5645345449447632,2,2013
28,1126,4109401,1,29,-0.46123504638671875,2.461574077606201,3,2013
28,1128,3133808,1,60,0.041980743408203125,2.3524410724639893,3,2013
28,1131,2211001,1,80,0.8691558837890625,2.3105409145355225,3,2013
28,1149,3523909,1,20,-0.07315444946289062,2.168131113052368,3,2013
28,1173,5300108,1,86,,,SC,2013
28,1185,2927408,1,57,3.331939697265625,2.3228325843811035,3,2013
28,1196,4115200,1,23,-1.72479248046875,2.4907901287078857,3,2013
28,1202,3118304,1,34,3.7242469787597656,2.734001874923706,3,2013
28,1225,3501905,1,7,,,SC,2013
28,1232,4106902,1,0,,,SC,2013
28,1263,3304557,1,57,6.319316864013672,2.3556272983551025,3,2013
28,1264,2408102,1,37,0.5442390441894531,2.6925201416015625,3,2013
28,1292,3500105,1,16,4.324455261230469,2.4952521324157715,3,2013
28,1298,2704302,1,0,,,,2013
28,1299,3515509,1,35,-0.049503326416015625,1.7263126373291016,2,2013
28,1310,3501608,1,14,12.57138442993164,3.2718288898468018,4,2013
28,1325,4101408,1,36,2.6975440979003906,2.080953359603882,3,2013
28,1336,4104808,1,0,,,SC,2013
28,1356,3546603,1,49,1.9341011047363281,,,2013
28,1364,2933307,1,80,1.4176483154296875,2.27074933052063,3,2013
28,1365,3550308,1,33,4.888847351074219,2.861250400543213,3,2013
28,1414,1100205,1,38,3.8201751708984375,2.9343059062957764,3,2013
28,1418,3502804,1,13,0.481536865234375,2.2314341068267822,3,2013
28,1422,1302603,1,92,-0.30788421630859375,2.151045083999634,3,2013
28,1427,4305108,1,0,,,,2013
28,1430,4115200,1,24,6.914318084716797,3.2662599086761475,4,2013
28,1437,3543907,1,12,-5.269805908203125,,,2013
28,1446,5300108,1,0,,,,2013
28,1450,3148103,1,20,,,,2013
28,1461,2927408,1,28,10.216407775878906,2.847764730453491,3,2013
28,1490,3524709,1,17,1.1257476806640625,2.040858507156372,3,2013
28,1494,3205309,1,58,7.083427429199219,2.9062421321868896,3,2013
28,1504,2704302,1,41,-2.08050537109375,2.1489574909210205,3,2013
28,1510,4216602,1,63,-0.8154678344726562,2.0926175117492676,3,2013
28,1519,4118501,1,17,4.131992340087891,2.6817846298217773,3,2013
28,1546,2108207,1,45,-0.06602096557617188,1.700845718383789,2,2013
28,1552,2207702,1,17,3.8280067443847656,2.5331084728240967,3,2013
28,1554,3542602,1,17,0.9469833374023438,1.7308118343353271,2,2013
28,1559,3201506,1,18,12.384098052978516,3.596148729324341,4,2013
28,1563,2211001,1,54,0.8028335571289062,2.261934280395508,3,2013
28,1586,3152501,1,22,-2.5750732421875,2.117859363555908,3,2013
28,1590,2111300,1,36,-3.166675567626953,1.8619520664215088,2,2013
28,1591,1600303,1,19,-4.530120849609375,1.6800731420516968,2,2013
28,1600,3143302,1,33,2.6480636596679688,2.4304277896881104,3,2013
28,1642,2914802,1,84,0.06813812255859375,2.251154661178589,3,2013
28,1643,2910800,1,0,,,,2013
28,1676,2611606,1,39,9.12774658203125,3.4010982513427734,4,2013
28,1716,4108304,1,12,-3.9834136962890625,2.0829555988311768,3,2013
28,1718,2910800,1,39,3.109424591064453,2.899226427078247,3,2013
28,1772,2304400,1,0,,,SC,2013
28,1775,2604106,1,75,0.5337028503417969,2.2657525539398193,3,2013
28,1804,3529401,1,7,3.10443115234375,,,2013
28,1805,2607901,1,73,1.5817718505859375,2.1475510597229004,3,2013
28,1807,2307601,1,0,,,SC,2013
28,1818,3106200,1,18,,,,2013
28,1845,3547809,1,26,,,SC,2013
28,1876,3530706,1,19,,,,2013
28,1883,2919207,1,35,4.702415466308594,2.265859603881836,3,2013
28,1913,3143906,1,21,11.61514663696289,3.59232234954834,4,2013
28,1927,4128203,1,15,2.5557861328125,2.6721479892730713,3,2013
28,1964,3550308,1,27,,,SC,2013
28,2009,3553708,1,16,,,SC,2013
28,2023,2911709,1,25,-1.9744033813476562,2.0181217193603516,3,2013
28,2076,2927408,1,0,,,SC,2013
28,2082,2507507,1,42,4.825908660888672,2.8719117641448975,3,2013
28,2111,2312908,1,84,5.509376525878906,2.888359546661377,3,2013
28,2122,2800308,1,27,1.5441665649414062,1.8407883644104004,2,2013
28,2123,3520509,1,0,,,SC,2013
28,2147,1302603,1,91,-1.4570159912109375,2.593839645385742,3,2013
28,2175,4202404,1,57,7.245227813720703,2.668731212615967,3,2013
28,2271,3131307,1,18,-9.458145141601562,1.7385255098342896,2,2013
28,2279,3509502,1,41,1.1078414916992188,2.35168194770813,3,2013
28,2348,3530706,1,18,-3.3658676147460938,2.0655155181884766,3,2013
28,2413,2203909,1,13,2.5050010681152344,2.4424426555633545,3,2013
28,2469,1600303,1,20,,,SC,2013
28,2564,2505105,1,24,6.176017761230469,3.0380642414093018,4,2013
28,2571,3302205,1,30,5.298664093017578,3.119232416152954,4,2013
28,2579,3147006,1,24,5.86083984375,3.40165114402771,4,2013
28,2581,2927408,1,29,-1.0791854858398438,,,2013
28,2593,2307304,1,0,,,,2013
28,2724,2105302,1,66,0.3700065612792969,1.9291034936904907,2,2013
28,2745,1501402,1,8,-11.151535034179688,0.6851264238357544,1,2013
28,2771,2913606,1,50,5.392326354980469,2.283409595489502,3,2013
28,2774,3506102,1,0,,,SC,2013
28,2826,4305108,1,10,-3.2707176208496094,1.7955597639083862,2,2013
28,2835,2611606,1,93,1.2495689392089844,2.426539421081543,3,2013
28,3099,2507507,1,48,-0.0478668212890625,2.0546882152557373,3,2013
28,3151,4204202,1,48,5.5893402099609375,2.7225890159606934,3,2013
28,3193,4119905,1,21,8.257755279541016,2.490088939666748,3,2013
28,3194,3106200,1,34,0.5511894226074219,2.57013201713562,3,2013
28,3205,3171303,1,22,7.373512268066406,2.7739810943603516,3,2013
28,3279,3105608,1,0,,,,2013
28,3304,2510808,1,0,,,,2013
28,3368,3170701,1,5,19.43246841430664,4.104608058929443,5,2013
28,3371,3148004,1,0,,,,2013
28,3372,3138203,1,0,,,SC,2013
28,3434,3143302,1,31,2.602611541748047,2.3058950901031494,3,2013
28,3467,3147907,1,4,-1.9262924194335938,,,2013
28,3516,3101508,1,23,2.3572349548339844,,,2013
28,3602,4106902,1,42,6.605342864990234,3.2229421138763428,4,2013
28,3603,3518800,1,77,4.652458190917969,2.010471820831299,3,2013
28,3615,2611606,1,0,,,,2013
28,3716,3167202,1,7,9.600582122802734,2.9734692573547363,4,2013
28,3741,2101202,1,0,,,,2013
28,3793,3127107,1,12,-2.8106002807617188,1.9415810108184814,2,2013
28,3817,2507507,1,0,,,,2013
28,3849,1721000,1,30,5.718238830566406,2.84985613822937,3,2013
28,3864,2900702,1,0,,,SC,2013
28,3879,2504009,1,73,-1.1944961547851562,2.2720680236816406,3,2013
28,3966,3113404,1,15,4.876121520996094,,,2013
28,3974,5218805,1,1,,,,2013
28,3985,3550308,1,25,-2.3034591674804688,2.1095688343048096,3,2013
28,3987,5221403,1,11,-0.6741981506347656,2.005913734436035,3,2013
28,4010,4314902,1,60,4.8805389404296875,2.5356802940368652,3,2013
28,4017,3525904,1,32,6.671314239501953,2.9477601051330566,4,2013
28,4198,5213103,1,16,6.133842468261719,2.499079942703247,3,2013
28,4255,1100049,1,0,,,,2013
28,4277,1302603,1,41,-4.517829895019531,1.6368433237075806,2,2013
28,4503,2928703,1,54,10.899227142333984,3.2766366004943848,4,2013
28,4504,5003702,2,26,7.452659606933594,2.9200196266174316,3,2013
28,4522,3502804,1,0,,,,2013
28,4530,2704302,1,0,,,,2013
28,4566,2408102,1,0,,,,2013
28,4962,3167202,1,25,2.4737586975097656,2.50108003616333,3,2013
28,4964,2103000,1,0,,,SC,2013
28,5322,4310603,1,10,2.651519775390625,2.9949288368225098,4,2013
28,5369,3146008,1,19,,,SC,2013
28,5370,3168606,1,10,,,SC,2013
28,5511,4109401,1,12,4.869171142578125,2.6151905059814453,3,2013
28,5550,5201108,1,117,-2.855701446533203,1.743821620941162,2,2013
28,5670,5101803,1,34,7.565822601318359,2.716860294342041,3,2013
28,14342,3301009,1,0,,,,2013
28,14715,3552502,1,0,,,,2013
28,15121,4121406,1,0,,,SC,2013
28,15452,3107406,1,10,8.85833740234375,2.9028820991516113,3,2013
28,17138,4209102,1,0,,,,2013
36,2,5300108,1,17,24.305763244628906,3.7966136932373047,4,2013
36,3,2800308,1,25,15.923702239990234,3.080233335494995,4,2013
36,3,2803500,1,0,,,,2013
36,4,1301209,1,22,17.975303649902344,2.0842578411102295,3,2013
36,4,1302603,1,21,21.741012573242188,,,2013
36,5,2207702,1,111,23.304683685302734,2.8790135383605957,3,2013
36,7,3548906,1,24,23.561962127685547,3.9032647609710693,4,2013
36,9,4113700,1,64,24.804489135742188,3.780611038208008,4,2013
36,10,4106902,1,46,20.917255401611328,3.1246674060821533,4,2013
36,11,2611606,1,54,13.6761474609375,2.3199217319488525,3,2013
36,13,4305108,1,40,25.849395751953125,3.579775810241699,4,2013
36,14,4318705,1,31,24.5568790435791,3.519242525100708,4,2013
36,15,3303906,1,15,15.643251419067383,1.9958524703979492,3,2013
36,16,3304557,1,56,9.752456665039062,,,2013
36,17,3170206,1,16,23.588115692138672,3.6853621006011963,4,2013
36,18,4314407,1,46,20.615886688232422,2.9229323863983154,3,2013
36,19,3509502,1,51,20.517383575439453,2.895357847213745,3,2013
36,20,4314100,1,60,21.777360916137695,2.8679773807525635,3,2013
36,21,4314902,1,38,20.838890075683594,3.378340244293213,4,2013
36,22,3505708,1,9,17.189613342285156,3.0396740436553955,4,2013
36,23,4313409,1,30,20.805418014526367,2.9771389961242676,4,2013
36,30,3122306,1,0,,,SC,2013
36,32,2704302,1,31,24.677637100219727,3.5467653274536133,4,2013
36,40,2927408,1,14,21.678436279296875,,,2013
36,43,4205407,1,15,13.578655242919922,2.399632453918457,3,2013
36,47,5208707,1,67,23.970470428466797,3.0057079792022705,4,2013
36,56,3529005,1,33,20.655719757080078,3.6790504455566406,4,2013
36,56,3541406,1,43,19.946998596191406,3.2230029106140137,4,2013
36,76,4202404,1,10,23.267627716064453,3.048332691192627,4,2013
36,79,3511102,1,16,15.36203384399414,,,2013
36,82,4209003,1,0,,,SC,2013
36,83,4208203,1,26,23.75320053100586,3.197514057159424,4,2013
36,124,3503208,1,47,19.400732040405273,2.789775848388672,3,2013
36,135,3505906,1,0,,,SC,2013
36,137,3506003,1,10,11.450811386108398,2.7184970378875732,3,2013
36,138,3543402,2,36,22.06730079650879,3.415806531906128,4,2013
36,142,3170206,1,23,21.21265983581543,2.944512367248535,3,2013
36,143,3170107,1,21,16.174169540405273,3.0482099056243896,4,2013
36,146,3549805,1,0,,,SC,2013
36,150,3552205,1,0,,,SC,2013
36,163,3300704,1,7,15.763360977172852,2.4460816383361816,3,2013
36,163,3301009,1,4,8.769811630249023,2.1045191287994385,3,2013
36,163,3302403,1,5,6.018165588378906,1.4951374530792236,2,2013
36,163,3303302,1,3,7.341215133666992,1.9104481935501099,2,2013
36,163,3303401,1,8,15.55598258972168,2.674969434738159,3,2013
36,163,3303500,1,22,18.58101463317871,2.649533748626709,3,2013
36,163,3303906,1,11,15.61159896850586,2.5072035789489746,3,2013
36,163,3304557,4,98,12.517894744873047,2.128685235977173,3,2013
36,165,3300704,1,13,24.47519874572754,3.5979974269866943,4,2013
36,165,3304557,1,9,18.924100875854492,3.1181840896606445,4,2013
36,167,3548708,1,32,,,SC,2013
36,176,3304557,1,35,15.50543212890625,1.980033278465271,3,2013
36,203,3550308,1,48,22.735332489013672,3.5022432804107666,4,2013
36,208,3518701,1,24,17.299694061279297,2.7653863430023193,3,2013
36,208,3543402,1,44,22.983840942382812,3.7112600803375244,4,2013
36,216,3106200,1,31,24.962635040283203,3.000859260559082,4,2013
36,217,3549102,2,0,,,SC,2013
36,221,3550308,1,29,21.453243255615234,3.3328614234924316,4,2013
36,222,3557105,1,15,23.92877960205078,4.031772613525391,5,2013
36,224,3547809,2,25,26.001611709594727,4.147237300872803,5,2013
36,226,3548500,1,0,,,SC,2013
36,243,3530607,1,15,19.068910598754883,2.548940658569336,3,2013
36,244,3534401,1,33,24.242265701293945,3.1043200492858887,4,2013
36,266,3538709,1,55,19.230058670043945,3.0030040740966797,4,2013
36,271,3541406,1,30,25.282352447509766,3.798503875732422,4,2013
36,275,3549904,1,0,,,SC,2013
36,277,3304557,2,62,15.701311111450195,2.4028828144073486,3,2013
36,295,4316808,1,40,21.922029495239258,3.0503602027893066,4,2013
36,296,4301602,1,14,20.381916046142578,2.756880760192871,3,2013
36,298,4113700,1,46,20.13683319091797,2.7765207290649414,3,2013
36,308,3105608,1,40,19.359264373779297,2.4284415245056152,3,2013
36,308,3136702,1,11,8.602987289428711,1.4047927856445312,2,2013
36,316,3550308,4,104,26.834367752075195,3.916175603866577,4,2013
36,319,3550308,1,6,,,SC,2013
36,322,1302603,1,32,16.474468231201172,2.3547871112823486,3,2013
36,322,3502804,1,9,27.999004364013672,,,2013
36,322,3503208,1,15,28.861574172973633,3.99479603767395,5,2013
36,322,3504008,1,16,32.11640167236328,4.069502830505371,5,2013
36,322,3506003,1,12,24.859949111938477,3.5142085552215576,4,2013
36,322,3509502,1,25,23.933265686035156,3.1432833671569824,4,2013
36,322,3525904,1,17,23.119070053100586,3.043532371520996,4,2013
36,322,3526902,1,8,23.485748291015625,,,2013
36,322,3543402,1,12,25.36678123474121,3.610114574432373,4,2013
36,322,3547304,1,10,31.600786209106445,4.001005172729492,5,2013
36,322,3548500,1,13,24.77074432373047,3.0721187591552734,4,2013
36,322,3549706,1,19,23.69365119934082,3.043174982070923,4,2013
36,322,3549805,1,11,25.570051193237305,3.681654691696167,4,2013
36,322,3549904,1,17,29.61958122253418,3.565755605697632,4,2013
36,322,3550308,8,75,31.8646297454834,3.9300012588500977,4,2013
36,322,3552205,1,21,26.713863372802734,3.604457139968872,4,2013
36,322,5208707,1,8,29.298757553100586,3.5494606494903564,4,2013
36,322,5300108,1,22,23.82526206970215,3.244788646697998,4,2013
36,330,3302205,1,15,15.895477294921875,2.680121421813965,3,2013
36,330,3303500,1,15,18.714763641357422,3.011132001876831,4,2013
36,338,3106200,1,73,19.353506088256836,2.5677196979522705,3,2013
36,338,3106705,1,32,25.77205467224121,3.234203338623047,4,2013
36,338,3151800,1,17,17.935787200927734,2.9254839420318604,3,2013
36,343,3106200,1,9,27.789955139160156,3.7002711296081543,4,2013
36,349,3106200,1,32,23.492189407348633,3.3867950439453125,4,2013
36,351,3106200,1,1,,,SC,2013
36,352,2507507,1,32,19.23229217529297,2.81211256980896,3,2013
36,353,4106902,1,17,20.1740665435791,2.389277696609497,3,2013
36,355,4106902,1,8,13.146587371826172,2.217867612838745,3,2013
36,374,3550308,2,132,21.333065032958984,2.999279737472534,4,2013
36,375,3550308,1,20,,2.5965006351470947,3,2013
36,376,3550308,1,0,,,,2013
36,383,1501402,1,69,15.470695495605469,2.3120603561401367,3,2013
36,384,5201108,1,16,25.387908935546875,3.314593553543091,4,2013
36,385,2927408,1,43,15.682207107543945,2.358342409133911,3,2013
36,387,5002704,1,16,22.05315399169922,2.9862051010131836,4,2013
36,396,2927408,1,0,,,,2013
36,398,2800308,1,48,20.867712020874023,3.0322885513305664,4,2013
36,402,5300108,1,38,23.49573516845703,3.350174903869629,4,2013
36,403,5300108,1,37,24.4278564453125,3.187302589416504,4,2013
36,409,2611101,1,22,29.728973388671875,3.867810010910034,4,2013
36,417,3550308,1,24,16.526782989501953,2.9279279708862305,3,2013
36,420,3529005,1,12,13.759077072143555,2.7859208583831787,3,2013
36,423,4307005,1,17,26.478801727294922,3.4063186645507812,4,2013
36,423,4318903,1,20,21.55430793762207,3.0088083744049072,4,2013
36,426,4316907,1,31,21.248950958251953,3.111052989959717,4,2013
36,430,4113700,1,18,26.307954788208008,3.3051788806915283,4,2013
36,434,3550308,1,0,,,,2013
36,437,4127700,1,30,16.834226608276367,2.39485239982605,3,2013
36,441,4204301,1,0,,,SC,2013
36,441,4210100,1,0,,,SC,2013
36,446,4306106,1,11,18.766450881958008,2.909987688064575,3,2013
36,448,4314902,1,0,,,,2013
36,449,4303004,1,14,22.74050521850586,3.1428091526031494,4,2013
36,449,4304606,1,27,13.305444717407227,2.314974308013916,3,2013
36,449,4316907,1,17,23.259145736694336,3.3514602184295654,4,2013
36,449,4321501,1,25,19.771337509155273,3.022413969039917,4,2013
36,450,1100122,1,11,12.200407028198242,1.9844447374343872,3,2013
36,453,1721000,1,25,16.953872680664062,2.8960349559783936,3,2013
36,456,3550308,1,30,,,SC,2013
36,457,3534401,1,61,15.324213027954102,2.396106004714966,3,2013
36,457,3547809,1,8,13.323549270629883,2.1497552394866943,3,2013
36,457,3548708,1,90,16.52042579650879,2.2126941680908203,3,2013
36,457,3550308,2,122,13.373165130615234,2.006988763809204,3,2013
36,458,3550308,1,6,10.543498992919922,2.09352445602417,3,2013
36,466,3550308,1,13,,3.153884172439575,4,2013
36,472,3301702,1,25,18.654659271240234,2.9240469932556152,3,2013
36,480,3305802,1,26,28.136789321899414,3.431858539581299,4,2013
36,481,3518800,1,28,19.0350399017334,2.4414751529693604,3,2013
36,482,4204608,1,52,13.773797988891602,2.109806776046753,3,2013
36,494,4211900,1,13,13.513729095458984,2.2160167694091797,3,2013
36,494,4218707,1,0,,,SC,2013
36,496,3516200,1,30,20.732967376708984,3.0634891986846924,4,2013
36,501,3205309,1,36,20.982908248901367,2.9129538536071777,3,2013
36,513,3127701,1,0,,,SC,2013
36,514,3300407,1,0,,,SC,2013
36,515,3303302,1,29,18.55365753173828,2.3626437187194824,3,2013
36,519,2927408,1,67,18.471521377563477,2.0761923789978027,3,2013
36,521,3530607,1,15,25.246118545532227,3.9776289463043213,5,2013
36,521,3550308,1,47,,3.6451303958892822,4,2013
36,522,3304557,1,17,,,SC,2013
36,526,3530607,1,13,21.73739242553711,3.0008864402770996,4,2013
36,527,5208707,1,56,17.259977340698242,2.328819751739502,3,2013
36,532,4310207,1,19,28.2855167388916,3.6082940101623535,4,2013
36,534,2927408,1,17,21.402923583984375,3.02641224861145,4,2013
36,545,3131703,1,9,16.767566680908203,2.5685620307922363,3,2013
36,546,3505708,1,21,,,SC,2013
36,546,3550308,1,0,,,,2013
36,550,2504009,1,54,16.070873260498047,2.37959885597229,3,2013
36,555,2304400,1,137,17.68510627746582,2.7585391998291016,3,2013
36,569,1501402,1,0,,,SC,2013
36,570,2408102,1,37,18.59976577758789,3.1446962356567383,4,2013
36,570,2411205,1,59,26.137767791748047,3.2541844844818115,4,2013
36,571,4115705,1,22,,,SC,2013
36,573,3205309,1,27,21.630985260009766,3.4691944122314453,4,2013
36,575,3106200,1,60,21.885845184326172,3.804581880569458,4,2013
36,576,3127701,1,0,,,,2013
36,576,3136702,1,28,24.523448944091797,3.689826011657715,4,2013
36,578,2927408,1,0,,,,2013
36,579,2507507,1,24,20.66446304321289,3.340677261352539,4,2013
36,580,2611606,1,28,22.828838348388672,3.704519271850586,4,2013
36,581,4314902,1,16,25.96102523803711,4.226387023925781,5,2013
36,582,4316907,1,21,25.571495056152344,3.624238967895508,4,2013
36,583,2304400,1,0,,,,2013
36,584,5211909,1,0,,,,2013
36,585,4201406,1,0,,,,2013
36,586,3304557,1,38,15.845169067382812,2.9476118087768555,4,2013
36,591,3548500,1,44,15.08892822265625,2.925442695617676,3,2013
36,595,3101607,1,34,24.37386703491211,4.135916709899902,5,2013
36,596,3121605,1,36,24.179733276367188,3.696603536605835,4,2013
36,597,3170107,1,0,,,SC,2013
36,608,3513405,1,12,20.465211868286133,,,2013
36,609,4104808,1,26,29.21493148803711,3.7050628662109375,4,2013
36,621,2704302,1,69,25.39780616760254,3.10741925239563,4,2013
36,641,4304606,1,37,31.641448974609375,3.768291473388672,4,2013
36,663,2611606,1,80,22.521244049072266,3.0185256004333496,4,2013
36,663,3106200,1,6,13.340518951416016,2.448683738708496,3,2013
36,663,3136702,1,37,15.322765350341797,2.260164737701416,3,2013
36,663,3301009,1,5,,2.3764266967773438,3,2013
36,663,3303302,1,22,8.646278381347656,1.928507685661316,2,2013
36,663,3304904,1,38,16.32270050048828,2.7978549003601074,3,2013
36,663,5208707,1,71,13.92404556274414,1.616507649421692,2,2013
36,664,3205200,1,11,24.954185485839844,3.692671298980713,4,2013
36,665,3554102,1,39,22.53480339050293,2.9901182651519775,4,2013
36,669,1302603,1,10,18.38852882385254,2.813337564468384,3,2013
36,670,3507605,1,0,,,SC,2013
36,671,5002704,1,0,,,SC,2013
36,673,5003702,1,13,24.724231719970703,3.482424259185791,4,2013
36,677,3304557,1,84,9.234552383422852,1.880204677581787,2,2013
36,688,2918001,1,41,21.521957397460938,2.670764446258545,3,2013
36,694,5002704,1,35,19.847702026367188,3.2004289627075195,4,2013
36,705,3304557,1,30,13.414735794067383,2.337428569793701,3,2013
36,707,3548906,1,24,23.84824562072754,3.5327248573303223,4,2013
36,712,3304557,2,44,14.166070938110352,1.9625067710876465,3,2013
36,717,4314902,1,21,26.249343872070312,4.266249179840088,5,2013
36,718,2408003,1,0,,,SC,2013
36,718,2408102,1,0,,,SC,2013
36,736,3203205,1,1,,,SC,2013
36,737,3550308,2,122,25.97450065612793,3.6443569660186768,4,2013
36,739,3201209,1,17,20.916845321655273,2.8267662525177,3,2013
36,743,3303302,1,21,,,SC,2013
36,750,1709500,1,34,18.3966007232666,2.175579309463501,3,2013
36,756,2211001,1,13,26.627574920654297,,,2013
36,763,5208707,1,0,,,,2013
36,775,5300108,1,1,,,,2013
36,780,5103403,1,50,27.994117736816406,3.4723544120788574,4,2013
36,792,1501402,1,46,22.483097076416016,3.021531581878662,4,2013
36,794,5108402,1,8,17.506851196289062,2.937591075897217,3,2013
36,823,2111300,1,74,18.171541213989258,2.9948790073394775,4,2013
36,824,5209101,1,0,,,,2013
36,862,5002704,1,14,16.401935577392578,2.137474536895752,3,2013
36,878,3131307,1,3,19.24873924255371,2.7150919437408447,3,2013
