ies,curso,area,municipio,N,fracN,idd,cpc,cpcf,ano
1051,117947,23,2704302,11.0,0.3235294222831726,-1.0239142179489136,2.039416898758937,3,2016
1053,112532,5,2910800,18.0,0.5,-1.3366793394088745,2.369498127799633,3,2016
1053,69062,23,2910800,33.0,0.717391312122345,0.8055020570755005,3.5202627140247715,4,2016
1053,101840,28,2910800,18.0,0.8181818127632141,0.5800961852073669,3.0582949058699525,4,2016
1053,101842,36,2910800,25.0,0.7142857313156128,-0.2915426194667816,2.7996154140283473,3,2016
1055,1108075,23,2927408,52.0,0.584269642829895,0.2009596824645996,2.5389221233612047,3,2016
1055,1106431,28,2927408,55.0,0.6043956279754639,-0.8550552725791931,2.064091189155619,3,2016
1055,5000214,36,2927408,31.0,0.7948718070983887,-0.11822538077831268,2.6858368631682823,3,2016
1055,1103800,55,2927408,65.0,0.625,-0.3181757628917694,2.1223434791785487,3,2016
1058,90329,19,2927408,19.0,0.46341463923454285,-0.48775264620780945,2.370923580379414,3,2016
1058,84453,23,2927408,44.0,0.48351648449897766,-0.4701133668422699,2.560916138816801,3,2016
1058,88156,28,2927408,31.0,0.46268656849861145,-0.2589539587497711,2.52819322848814,3,2016
1058,48581,36,2927408,36.0,0.7659574747085571,-0.5355668663978577,2.325693233106595,3,2016
1058,113941,38,2927408,42.0,0.45652174949645996,0.03235695883631706,2.597913084576045,3,2016
1058,1109528,69,2927408,25.0,0.6944444179534912,-1.1942870616912842,2.337121107846009,3,2016
1058,97053,95,2927408,,,,,SC,2016
1058,1114351,95,2927408,27.0,0.4736842215061188,0.4019521176815033,2.4955089490181845,3,2016
1060,1185396,23,5300108,5.0,0.4545454680919647,5.61092472076416,4.061055171332785,5,2016
1060,1185276,38,5300108,11.0,0.550000011920929,1.4275648593902588,3.368162904767263,4,2016
1060,115390,95,5300108,10.0,0.4761904776096344,-2.524386167526245,2.2042537224825134,3,2016
1060,1258720,3501,5300108,2.0,0.20000000298023224,-2.2342960834503174,2.749272909278114,3,2016
1066,67319,36,1721000,12.0,0.6666666865348816,-0.19608882069587708,2.2934052770688202,3,2016
1075,96446,23,2507507,10.0,0.38461539149284363,-1.7142062187194824,2.344786658147541,3,2016
1075,1128003,3501,2503209,22.0,0.6285714507102966,0.8091855049133301,2.8992694641894037,3,2016
1076,98023,38,2503704,26.0,0.8666666746139526,0.34812626242637634,2.5730618806056933,3,2016
1077,116508,23,2611606,126.0,0.692307710647583,-0.18959787487983704,2.3389619040994147,3,2016
1077,1175619,28,2611606,26.0,0.7428571581840515,-0.3668611943721771,2.599182521309665,3,2016
1077,18785,36,2611606,63.0,0.6428571343421936,-0.023041561245918274,2.8438393931083605,3,2016
1077,118722,38,2611606,82.0,0.7256637215614319,-0.6143254041671753,2.492453750985464,3,2016
1078,17934,5,4104303,13.0,0.6499999761581421,3.7749314308166504,3.9656830217859853,5,2016
1078,19600,17,4104303,88.0,0.7719298005104065,1.1024986505508423,3.0727193353365347,4,2016
1078,81098,19,4104303,17.0,0.739130437374115,0.9160471558570862,3.0548243850197387,4,2016
1078,81096,23,4104303,23.0,0.9200000166893005,-0.448574423789978,1.9848969266767993,3,2016
1078,117633,28,4104303,24.0,0.8571428656578064,0.22704832255840302,2.40752099667058,3,2016
1078,109560,55,4104303,22.0,0.95652174949646,1.2896039485931396,3.0490664578990225,4,2016
1078,113204,3501,4104303,18.0,0.4285714328289032,1.9126701354980469,2.9892294791553935,4,2016
1080,350819,23,3303906,36.0,0.7346938848495483,0.8190170526504517,3.0377013879125556,4,2016
1080,17941,28,3303906,33.0,0.8684210777282715,-0.11219191551208496,2.8112902672139546,3,2016
1082,103365,92,2408102,12.0,1.0,1.114920735359192,3.132655343054438,4,2016
1082,107752,92,2408102,29.0,0.9666666388511658,-0.1521374136209488,2.367968781495239,3,2016
1082,5001021,92,2408003,5.0,1.0,2.709601879119873,3.00545211171607,4,2016
1084,68953,23,4302105,7.0,0.5833333134651184,3.5678813457489014,3.2979504210892503,4,2016
1084,99517,28,4302105,20.0,0.6451612710952759,2.042487144470215,3.0111894926548026,4,2016
1084,5000221,36,4302105,19.0,0.7599999904632568,0.2963184714317322,2.7855317584354444,3,2016
1084,1152211,55,4302105,7.0,0.5384615659713745,1.7007741928100586,3.18055477720805,4,2016
1085,68119,3501,4316907,24.0,0.5,-1.1109168529510498,2.4237829832110354,3,2016
1087,73753,5,1100205,23.0,0.8214285969734192,0.567546010017395,2.6158066282689054,3,2016
1087,17955,6,1100205,21.0,0.699999988079071,-0.17420417070388794,2.7512528847232853,3,2016
1087,72675,12,1100205,30.0,0.6382978558540344,-0.9138603806495667,2.131826794897475,3,2016
1087,106830,17,1100205,47.0,0.6811594367027283,-0.4441138207912445,2.292057366339603,3,2016
1087,73755,19,1100205,31.0,0.4769230782985687,-1.7345839738845825,1.9646286992587467,3,2016
1087,73751,23,1100205,44.0,0.6666666865348816,-0.03614812344312668,2.6319101743532958,3,2016
1087,118868,27,1100205,19.0,0.6129032373428345,-1.2801074981689453,2.1690264318690726,3,2016
1087,108725,28,1100205,12.0,0.5714285969734192,-1.874778389930725,2.133950358301245,3,2016
1087,94223,36,1100205,36.0,0.7058823704719543,-0.5041736960411072,2.3786368779516707,3,2016
1087,109533,38,1100205,26.0,0.604651153087616,-1.3875524997711182,2.4468735502132852,3,2016
1087,109258,51,1100205,24.0,0.6000000238418579,-1.2645628452301025,2.02021398843795,3,2016
1087,94221,55,1100205,20.0,0.7407407164573669,-0.12799319624900818,2.676437112097611,3,2016
1087,110636,91,1100205,26.0,0.6499999761581421,-0.6245808601379395,2.6492109972273488,3,2016
1092,120410,17,3506003,15.0,0.4545454680919647,-0.19106067717075348,3.3379325131100384,4,2016
1092,5000313,23,3506003,,,,,SC,2016
1092,1167853,28,3506003,9.0,0.5625,3.1033594608306885,3.47596818962815,4,2016
1092,73163,36,3506003,9.0,0.6428571343421936,1.0014753341674805,3.2207363648715757,4,2016
1092,1039255,55,3506003,10.0,0.8333333134651184,-0.27011024951934814,3.051664870523168,4,2016
1092,50963,3501,3506003,20.0,0.5405405163764954,2.219078779220581,3.2445763583385903,4,2016
1107,5000235,23,2304400,224.0,0.7225806713104248,-0.335254967212677,2.6257140327842996,3,2016
1107,109284,28,2304400,234.0,0.7048192620277405,-0.14682459831237793,2.644452111866331,3,2016
1107,21254,36,2304400,176.0,0.7822222113609314,-0.0786864385008812,2.5144567144638597,3,2016
1107,68267,91,2304400,3.0,0.5,2.141855239868164,2.7979682553956016,3,2016
1107,1205913,91,2304400,15.0,0.44117647409439087,-0.042661916464567184,2.4480303091023026,3,2016
1107,320717,3501,2304400,100.0,0.5586591958999634,-0.09783129394054413,2.738891520028368,3,2016
1113,1110563,6,5300108,19.0,0.4871794879436493,-0.427531898021698,2.948245661695448,4,2016
1113,73535,19,5300108,8.0,0.7272727489471436,3.4962871074676514,3.9904208888239454,5,2016
1113,90467,19,5300108,3.0,0.1875,,3.8049254304869673,4,2016
1113,73537,23,5300108,17.0,0.9444444179534912,0.30588477849960327,3.009430874608391,4,2016
1113,90455,23,5300108,12.0,0.4000000059604645,0.7614209651947021,2.7745137638626636,3,2016
1113,115984,23,5300108,7.0,0.5,1.8589413166046143,3.4105308103211134,4,2016
1113,73539,28,5300108,29.0,0.6590909361839294,0.3256107270717621,3.2743950246876437,4,2016
1113,89522,36,5300108,6.0,0.8571428656578064,0.640751838684082,3.5143138208610343,4,2016
1113,90571,36,5300108,13.0,0.4333333373069763,-0.48483404517173767,3.1459266779626347,4,2016
1113,90363,3501,5300108,26.0,0.6190476417541504,-0.2098519504070282,3.218783856409188,4,2016
1113,102574,3501,5300108,6.0,0.75,0.14767740666866302,3.460391485661831,4,2016
1115,71257,23,2111300,42.0,0.8399999737739563,-0.24254578351974487,2.6940277833362907,3,2016
1115,90754,28,2111300,32.0,0.8648648858070374,-0.1723930537700653,2.554057467604154,3,2016
1115,19959,36,2111300,38.0,0.8260869383811951,-0.18513356149196625,2.6805735036925897,3,2016
1118,90734,23,3530300,13.0,0.302325576543808,-2.9573957920074463,1.6626142020999923,2,2016
1126,18323,5,4109401,31.0,0.8857142925262451,0.0791667103767395,3.2838201023865174,4,2016
1126,18322,17,4109401,23.0,0.7666666507720947,2.1366970539093018,4.140665425205571,5,2016
1126,64153,19,4109401,22.0,0.9166666865348816,0.8884627223014832,3.6476773482869245,4,2016
1126,19331,23,4109401,17.0,0.8500000238418579,2.381127119064331,3.8819269062096087,4,2016
1126,61066,27,4110706,20.0,1.0,-0.07027669996023178,2.9439068195231397,3,2016
1126,19330,28,4109401,29.0,0.90625,1.2876536846160889,3.581855830980823,4,2016
1126,21535,36,4109401,35.0,0.9722222089767456,0.0779959112405777,3.1567682501039815,4,2016
1126,44421,38,4109401,12.0,0.4615384638309479,1.6349149942398071,3.4599027266110087,4,2016
1126,61592,3501,4109401,19.0,0.7916666865348816,1.7637401819229126,3.5502666611107414,4,2016
1128,7399,6,3133808,95.0,0.8636363744735718,-0.6938446164131165,1.968684464481357,3,2016
1128,107766,12,3133808,102.0,0.9714285731315613,-0.6482316255569458,2.4096002721529786,3,2016
1128,70940,19,3133808,14.0,0.7777777910232544,-5.551746845245361,1.1115094959365592,2,2016
1128,79225,23,3133808,22.0,0.6470588445663452,-0.01630936749279499,2.2746828574221136,3,2016
1128,79217,28,3133808,23.0,0.7931034564971924,-2.697873592376709,2.0780615381175336,3,2016
1128,20861,36,3133808,44.0,0.8799999952316284,-0.041232913732528687,2.6879565850177802,3,2016
1128,318956,3501,3133808,20.0,0.5882353186607361,-1.7475041151046753,2.260956186205952,3,2016
1129,1139841,5,3549805,9.0,0.8999999761581421,-0.4270247220993042,3.00696281198132,4,2016
1129,99857,6,3549805,33.0,0.523809552192688,-0.5065508484840393,2.571339350313268,3,2016
1129,1120215,17,3549805,16.0,0.41025641560554504,-1.0198681354522705,2.4401942542539774,3,2016
1129,21563,36,3549805,11.0,0.9166666865348816,-1.2937941551208496,2.950237433068213,4,2016
1129,91585,55,3549805,,,,,SC,2016
1129,121137,95,3549805,10.0,0.7692307829856873,-1.6384590864181519,2.6668066643168005,3,2016
1129,320348,3501,3549805,13.0,0.5652173757553101,-0.21461696922779083,2.6396983448287923,3,2016
1131,108702,19,2211001,73.0,0.9125000238418579,-0.06711799651384354,2.7076421105763386,3,2016
1131,86830,23,2211001,117.0,0.7852349281311035,-0.12965905666351318,2.6611811336130575,3,2016
1131,96361,28,2211001,68.0,0.8607594966888428,-0.5294299721717834,2.483777760923867,3,2016
1131,86832,36,2211001,53.0,0.8833333253860474,0.059118952602148056,2.874363503462969,3,2016
1131,116722,38,2211001,150.0,0.8287292718887329,-0.26303577423095703,2.835664323510638,3,2016
1131,5000011,3501,2211001,25.0,0.6756756901741028,-0.24161358177661896,2.6653714938297073,3,2016
1139,87760,6,3106200,69.0,0.8846153616905212,-1.2397476434707642,1.4743979924691804,2,2016
1141,1154415,23,3304557,8.0,0.3333333432674408,-0.3845036029815674,2.839363493662453,3,2016
1141,1154417,36,3304557,,,,,SC,2016
1141,97135,91,3304557,,,,2.1738048857901333,3,2016
1141,1163799,3501,3304557,10.0,0.3030303120613098,-2.4004154205322266,2.5293229592994795,3,2016
1149,89088,19,3523909,3.0,1.0,-3.7563750743865967,2.302564407431416,3,2016
1149,72407,23,3523909,24.0,0.7058823704719543,0.5193383693695068,3.2020224805366078,4,2016
1149,19304,28,3523909,6.0,0.6000000238418579,3.288904905319214,3.736181606550158,4,2016
1149,18593,36,3523909,29.0,0.707317054271698,0.22167378664016724,3.338189937211407,4,2016
1149,97796,38,3523909,14.0,0.7777777910232544,2.0330495834350586,3.8160480385626423,4,2016
1149,72405,55,3523909,32.0,0.8648648858070374,0.43142178654670715,2.983836528735338,4,2016
1149,89164,92,3545209,8.0,0.4444444477558136,1.605518102645874,2.97471864699175,4,2016
1149,415436,3501,3523909,23.0,0.7419354915618896,-1.151215672492981,2.8075550335745425,3,2016
1153,1168553,38,3304557,43.0,0.28859061002731323,-0.36843419075012207,2.1747340483366533,3,2016
1157,1056198,5,3204609,15.0,0.8823529481887817,-0.23731741309165955,1.9472395487664012,3,2016
1157,96096,6,3204609,39.0,0.8666666746139526,-0.6313959360122681,1.738567889507388,2,2016
1157,20468,19,3204609,,,,,SC,2016
1157,92980,55,3204609,7.0,0.875,-0.6627188920974731,1.6863445639378394,2,2016
1160,108628,95,5208707,69.0,0.4082840383052826,-0.4698074758052826,1.5637108215999191,2,2016
1166,123237,5,2516201,30.0,0.9677419066429138,0.524225115776062,3.1256064850378724,4,2016
1166,123002,92,2507507,38.0,0.9743589758872986,1.4367098808288574,3.0647374160247454,4,2016
1166,123120,92,2512309,29.0,1.0,0.2687710225582123,2.3938714215279324,3,2016
1170,90947,23,2905701,14.0,0.37837839126586914,-1.486440896987915,2.5748491880137894,3,2016
1170,90800,36,2905701,7.0,0.5384615659713745,-0.0892215445637703,3.03754842275085,4,2016
1173,83478,19,5300108,52.0,0.49056604504585266,-1.467604160308838,2.2526902356486116,3,2016
1173,20446,23,5300108,16.0,0.3636363744735718,-0.8476768732070923,2.2315200500304972,3,2016
1173,20447,28,5300108,,,,,SC,2016
1173,83480,55,5300108,24.0,0.5106382966041565,-0.8847491145133972,1.986689241366929,3,2016
1185,68941,23,2927408,127.0,0.6902173757553101,-0.3657771050930023,2.942138683186357,3,2016
1185,74775,27,2927408,15.0,0.8333333134651184,-0.5163056254386902,2.5325391272835143,3,2016
1185,74773,28,2927408,24.0,0.800000011920929,0.2408953160047531,3.063205039630005,4,2016
1185,68939,36,2927408,40.0,0.7407407164573669,0.1154496893286705,2.9246765812281805,3,2016
1185,1140245,38,2927408,73.0,0.6033057570457458,0.04290936514735222,3.0021454271457833,4,2016
1185,1295074,38,2927408,1.0,0.5,,3.2337169526518506,4,2016
1185,1287504,92,2927408,3.0,0.30000001192092896,-3.969156265258789,2.1129331054442084,3,2016
1185,1111526,3501,2927408,28.0,0.5833333134651184,-0.972393274307251,2.582719297316376,3,2016
1187,106436,23,3510500,30.0,0.5555555820465088,0.0383581705391407,2.5821361503213853,3,2016
1187,319984,3501,3510500,13.0,0.4482758641242981,-3.1714298725128174,2.1095242784737316,3,2016
1189,102619,6,4209300,26.0,0.7027027010917664,-0.15425975620746613,2.249122168013073,3,2016
1189,69464,12,4209300,32.0,0.8888888955116272,0.4479477107524872,2.782367584947343,3,2016
1189,5000463,23,4209300,8.0,0.3199999928474426,0.36777591705322266,2.565286382861104,3,2016
1189,1160338,36,4209300,18.0,0.5806451439857483,-0.009999306872487068,2.9905227092510906,4,2016
1189,64748,38,4209300,6.0,0.5,2.8259501457214355,3.371203540712672,4,2016
1189,118594,55,4209300,9.0,0.8181818127632141,4.885382652282715,3.205602721029539,4,2016
1189,107138,95,4209300,13.0,0.48148149251937866,1.7885438203811646,2.50129213924875,3,2016
1189,309956,3501,4209300,2.0,0.4000000059604645,0.05492210388183594,2.3279679733299306,3,2016
1190,18821,17,3550308,22.0,0.5789473652839661,-0.3679697513580322,2.965649790221745,4,2016
1191,121034,19,2304400,8.0,0.800000011920929,-1.2302508354187012,2.38987477776015,3,2016
1196,20522,5,4115200,23.0,0.574999988079071,1.8642611503601074,4.126818034679055,5,2016
1196,20365,6,4115200,79.0,0.8777777552604675,0.2540960907936096,3.439754600569242,4,2016
1196,92715,17,4115200,42.0,0.6268656849861145,-0.42345765233039856,3.0701963385994864,4,2016
1196,89261,19,4115200,17.0,0.7083333134651184,2.519751787185669,3.962908667912392,5,2016
1196,57386,23,4115200,19.0,0.6333333253860474,2.500978946685791,3.9775665834874134,5,2016
1196,20528,27,4115200,7.0,0.7777777910232544,1.612392783164978,3.4845987431449545,4,2016
1196,20736,28,4115200,26.0,0.6666666865348816,1.6956208944320679,3.8784170359393744,4,2016
1196,20521,36,4115200,16.0,0.6666666865348816,1.7892107963562012,3.9402914858394986,4,2016
1196,107120,36,4115200,24.0,0.8275862336158752,0.6982151865959167,3.71358539782635,4,2016
1196,57236,55,4115200,30.0,0.8333333134651184,1.1751391887664795,3.9223471238262158,4,2016
1196,111266,90,4115200,32.0,0.2539682686328888,1.795518398284912,3.8226519384712345,4,2016
1196,1170031,92,4115200,81.0,0.23964497447013855,0.038203343749046326,3.0309628646353626,4,2016
1196,102896,95,4115200,99.0,0.7443609237670898,0.2176123857498169,3.7727304384553353,4,2016
1196,97647,3501,4115200,17.0,0.26153847575187683,0.7294196486473083,3.245918575968562,4,2016
1202,1029474,19,3118304,5.0,0.5555555820465088,1.3579754829406738,3.1995838016142977,4,2016
1202,91049,23,3118304,9.0,0.5625,3.2151031494140625,3.653321030316205,4,2016
1202,91045,28,3118304,12.0,0.6315789222717285,-0.4790167510509491,2.932080957368829,3,2016
1202,359760,3501,3118304,5.0,0.5555555820465088,-2.190974712371826,2.2919353901090913,3,2016
1205,1259896,92,4113205,27.0,0.2967033088207245,-0.843111515045166,2.3289025319285823,3,2016
1221,7403,17,3535507,13.0,0.40625,-1.0751714706420898,1.9218112101709086,2,2016
1224,1113966,19,3524808,7.0,0.4375,-7.326827526092529,0.9954859159464933,2,2016
1224,90331,23,3524808,5.0,0.4166666567325592,1.013167142868042,2.5073864881527252,3,2016
1224,90365,36,3524808,4.0,1.0,-5.568544864654541,1.1677778927386036,2,2016
1224,90369,38,3524808,12.0,0.4137931168079376,-3.0492544174194336,1.6286752335387877,2,2016
1224,1113982,95,3524808,11.0,0.7857142686843872,-1.2647801637649536,2.0523778503566534,3,2016
1224,390367,3501,3524808,,,,1.374138718725292,2,2016
1225,98577,23,3501905,10.0,0.6666666865348816,1.2851612567901611,2.8018077953244607,3,2016
1225,98597,55,3501905,12.0,0.8571428656578064,1.1021642684936523,3.1274436600603757,4,2016
1225,1186744,95,3501905,13.0,0.8125,-0.4415007531642914,2.515503497324957,3,2016
1225,119298,3501,3501905,14.0,0.5,0.17224714159965515,2.928820568821579,3,2016
1227,69306,17,2903201,20.0,0.800000011920929,-0.5859609246253967,1.7355751876592251,2,2016
1227,69308,23,2903201,31.0,0.6326530575752258,0.384233683347702,2.5975159826692567,3,2016
1227,69304,36,2903201,23.0,0.9200000166893005,-0.29466313123703003,2.563683266136303,3,2016
1230,19685,5,3515186,10.0,0.7692307829856873,-1.2643284797668457,2.145429177241916,3,2016
1230,19683,17,3515186,20.0,0.8333333134651184,-0.30964353680610657,2.594423820919042,3,2016
1230,21567,19,3515186,2.0,1.0,5.196856498718262,3.720309084472515,4,2016
1230,21568,36,3515186,6.0,1.0,1.0619550943374634,3.094590321222172,4,2016
1230,1112644,55,3515186,15.0,0.8333333134651184,-1.1689525842666626,2.164951310093919,3,2016
1231,80158,36,4317509,50.0,0.8474576473236084,-0.14410300552845,2.9304655472461394,3,2016
1231,97091,55,4317509,26.0,0.9285714030265808,-0.32473301887512207,2.812075576724687,3,2016
1232,44283,19,4106902,52.0,0.6582278609275818,-0.38268569111824036,2.960578389093528,4,2016
1232,44281,23,4106902,57.0,0.8260869383811951,-0.2290271669626236,2.949010618897226,4,2016
1232,44289,28,4106902,30.0,0.8333333134651184,0.4079788327217102,3.240711330627119,4,2016
1232,44287,36,4106902,27.0,0.8181818127632141,-0.5550389289855957,2.5876128086256505,3,2016
1232,86017,95,4106902,19.0,0.7307692170143127,0.1865401268005371,3.2683225493175114,4,2016
1232,111884,3501,4106902,42.0,0.75,0.4262745678424835,3.206619541932507,4,2016
1233,92777,23,5103403,2.0,1.0,-1.3905949592590332,2.451375543633898,3,2016
1233,92775,55,5103403,12.0,0.9230769276618958,1.0625169277191162,3.284563344211611,4,2016
1239,55167,36,5208707,15.0,0.7142857313156128,-0.07920286804437637,2.823965629889324,3,2016
1239,49140,55,5208707,13.0,0.5416666865348816,-0.4350681006908417,2.5382573496691085,3,2016
1244,86356,12,3205309,71.0,0.9466666579246521,0.15886501967906952,3.1408227839096154,4,2016
1244,19750,19,3205309,7.0,0.5384615659713745,5.706897258758545,4.304982044246444,5,2016
1244,50051,23,3205309,17.0,0.739130437374115,2.7952332496643066,3.9823326291241097,5,2016
1244,1156532,3501,3205309,5.0,0.29411765933036804,3.4847412109375,4.042343225401467,5,2016
1245,19839,5,3201407,13.0,1.0,1.7247830629348755,3.687395469484207,4,2016
1253,66103,3501,3136702,35.0,0.625,0.04585321620106697,2.4906265687480493,3,2016
1255,1184351,91,2611606,5.0,0.3571428656578064,7.218288421630859,3.5858742180728918,4,2016
1255,86205,3501,2611606,14.0,0.8235294222831726,1.206725001335144,3.414649512691356,4,2016
1256,111034,95,4104808,27.0,0.7297297120094299,1.492525339126587,3.707167728361985,4,2016
1258,89896,38,4104808,11.0,0.7333333492279053,-0.9049243927001953,2.4651570387408897,3,2016
1258,390517,3501,4104808,5.0,0.4166666567325592,0.32124990224838257,2.564902712556788,3,2016
1263,49322,19,3304557,7.0,0.30434781312942505,-3.4786972999572754,1.415977861718865,2,2016
1263,19779,23,3304557,95.0,0.6834532618522644,0.016738228499889374,2.1648868432050596,3,2016
1263,48806,28,3304557,46.0,0.6133333444595337,-0.4214054346084595,2.089440852156789,3,2016
1263,54973,36,3304557,17.0,0.8095238208770752,-1.1066155433654785,1.7119451377941715,2,2016
1264,87929,23,2408102,19.0,0.8636363744735718,-0.37547630071640015,3.1591934045562344,4,2016
1264,75094,28,2408102,23.0,0.8518518805503845,1.753796935081482,3.6964613028021738,4,2016
1267,59128,36,4216602,21.0,0.6363636255264282,-0.026892345398664474,2.5573320592397133,3,2016
1270,1170114,38,3543402,202.0,0.4570135772228241,-0.12661060690879822,2.375230182657117,3,2016
1270,1300486,92,3543402,10.0,0.2083333283662796,-3.644948959350586,2.0248007624321915,3,2016
1273,90756,19,3509601,9.0,0.375,-0.7487391233444214,2.2903404057253085,3,2016
1273,97083,23,3509601,13.0,0.3611111044883728,-1.2771728038787842,2.3737302870724957,3,2016
1273,1050233,92,3509601,4.0,0.4444444477558136,-1.5493755340576172,2.6707365154568787,3,2016
1280,98348,23,3513009,15.0,0.46875,-0.3386353552341461,2.4866070746724627,3,2016
1281,99648,5,3522406,21.0,0.9545454382896423,-0.518245279788971,3.3980543204887588,4,2016
1281,91177,17,3522406,35.0,0.760869562625885,-0.6391409635543823,3.426077260683655,4,2016
1281,88938,19,3522406,22.0,0.9166666865348816,-1.5887467861175537,3.1305797256273373,4,2016
1281,80324,23,3522406,28.0,0.6666666865348816,0.678074836730957,3.429369807355737,4,2016
1281,88902,36,3522406,29.0,0.8055555820465088,-0.31380394101142883,3.3381030167238697,4,2016
1281,1104026,3501,3522406,11.0,0.6111111044883728,2.5346245765686035,4.14683798087889,5,2016
1292,65971,5,3500105,25.0,0.7575757503509521,-1.625795602798462,2.4530574399795824,3,2016
1292,37944,6,3500105,17.0,0.7727272510528564,-1.0318306684494019,2.2703928763346437,3,2016
1292,95197,17,3500105,6.0,0.4285714328289032,-9.569429397583008,1.7096893093970957,2,2016
1292,21101,19,3500105,12.0,0.8571428656578064,0.3587971329689026,2.6498441663953365,3,2016
1292,19831,23,3500105,9.0,0.75,-1.9227995872497559,1.9982927524019496,3,2016
1292,37942,28,3500105,10.0,0.7692307829856873,-2.6019182205200195,2.1573460922152745,3,2016
1292,37940,36,3500105,11.0,0.6875,-0.2365894764661789,2.691407902962728,3,2016
1292,102327,38,3500105,4.0,0.23529411852359772,1.1654506921768188,2.800419904187019,3,2016
1292,1177444,90,3500105,7.0,0.7777777910232544,-1.1782811880111694,2.807792768933686,3,2016
1292,1212462,3501,3500105,1.0,0.09090909361839294,,1.752651442516604,2,2016
1298,1103168,23,2704302,106.0,0.6127167344093323,-0.21038107573986053,2.391683993379639,3,2016
1298,1175943,28,2704302,12.0,0.6666666865348816,-1.6680892705917358,2.111610621338866,3,2016
1298,53869,36,2704302,41.0,0.5616438388824463,-0.1381916105747223,2.1545163769152555,3,2016
1298,348488,3501,2704302,31.0,0.43661972880363464,0.1610156148672104,2.7510175572532107,3,2016
1299,19864,19,3515509,22.0,0.8461538553237915,2.004338026046753,3.704924882752356,4,2016
1299,19863,23,3515509,8.0,0.5,2.6969263553619385,3.4254416199222617,4,2016
1299,47675,27,3515509,12.0,0.9230769276618958,2.3844540119171143,2.884746884200819,3,2016
1299,82174,28,3515509,17.0,0.8095238208770752,-0.06121508404612541,2.524448129599936,3,2016
1299,19865,36,3515509,19.0,0.8260869383811951,0.10645131021738052,2.7709635115754696,3,2016
1299,83370,38,3515509,8.0,0.7272727489471436,0.7283642292022705,2.804076071463864,3,2016
1299,47682,55,3515509,13.0,1.0,1.8012535572052002,3.643867920989785,4,2016
1299,109482,95,3515509,17.0,0.5483871102333069,1.5949081182479858,2.9788425588019725,4,2016
1299,1161630,3501,3515509,,,,1.7027657887990246,2,2016
1300,69366,17,3553708,25.0,0.4098360538482666,-1.0745559930801392,2.031690229393779,3,2016
1302,1109518,38,2927408,30.0,0.4761904776096344,-2.1083900928497314,1.88840667709881,2,2016
1303,98986,17,5218805,20.0,0.7692307829856873,0.5510019063949585,3.471084183970092,4,2016
1303,113631,17,5221809,20.0,0.8695651888847351,0.38440439105033875,3.5222021897641405,4,2016
1303,1105140,17,5213806,9.0,0.8999999761581421,-0.004908270202577114,3.0374670006435758,4,2016
1303,1105298,17,5205406,45.0,0.918367326259613,0.01075722649693489,3.2996726313634874,4,2016
1303,98964,51,5218805,13.0,0.6842105388641357,1.4445141553878784,3.261084980901478,4,2016
1303,1126665,51,5205406,27.0,0.931034505367279,-0.1795228123664856,2.9482785182316436,4,2016
1303,1167930,51,5213806,24.0,0.8571428656578064,-2.6132051944732666,2.3389715043681023,3,2016
1303,92661,90,5218805,20.0,0.800000011920929,-0.8372989296913147,2.75415530353021,3,2016
1303,1185675,90,5210208,11.0,0.7333333492279053,5.499384880065918,3.860492055052239,4,2016
1303,102047,92,5221809,1.0,1.0,,,SC,2016
1304,319908,3501,3543303,5.0,0.20000000298023224,1.0603452920913696,2.556262684269796,3,2016
1307,21730,5,3516705,32.0,0.800000011920929,0.2458391636610031,2.7407383880018763,3,2016
1307,17259,17,3516705,39.0,0.5416666865348816,-0.7443124651908875,2.6184071754851233,3,2016
1308,49105,23,3205200,5.0,0.3125,3.239398956298828,2.6422482336185786,3,2016
1308,56528,38,3205200,8.0,0.47058823704719543,-0.6734039783477783,1.849957769240126,2,2016
1308,1109890,95,3205200,12.0,0.47999998927116394,-0.4590827524662018,1.8950544983593045,2,2016
1310,49253,19,3501608,19.0,0.59375,-0.4659707844257355,2.634479407125534,3,2016
1310,50300,28,3501608,19.0,0.7599999904632568,-0.6376687288284302,2.6846261254999986,3,2016
1310,48541,36,3501608,13.0,0.48148149251937866,1.0187439918518066,3.1575011241847566,4,2016
1310,24519,55,3501608,12.0,0.6315789222717285,-0.8773112893104553,2.396792822754207,3,2016
1310,321976,3501,3501608,16.0,0.3265306055545807,0.22265148162841797,2.5310679680121777,3,2016
1317,1108311,5,3504503,14.0,0.6086956262588501,0.5117209553718567,3.411681523571642,4,2016
1317,98041,19,3504503,17.0,0.6296296119689941,-0.5764158368110657,2.736139012424376,3,2016
1317,98039,23,3504503,25.0,0.8333333134651184,-0.6873241066932678,2.6543508781931138,3,2016
1317,98037,36,3504503,19.0,0.7037037014961243,0.2850990891456604,3.23293330551658,4,2016
1317,90597,38,3504503,14.0,0.7368420958518982,0.6110241413116455,2.7530500793668358,3,2016
1317,98035,55,3504503,32.0,0.7804877758026123,-0.5248250365257263,2.7502019925924825,3,2016
1319,51127,23,3147006,10.0,0.7692307829856873,0.8831424117088318,2.556321786344894,3,2016
1319,59835,36,3147006,10.0,0.9090909361839294,-1.5285062789916992,2.0567617140041556,3,2016
1319,108698,55,3147006,12.0,0.800000011920929,0.34486061334609985,2.1300646443157967,3,2016
