ies,orgacad,catadm,curso,area,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano,adm
21,Universidade,Privada,1903,18,4314902,348,340,2.9703497886657715,200.0,0.5882353186607361,-1.1691383123397827,2.9392987674532396,3,2015,priv
22,Universidade,Privada,26101,18,3550308,255,244,2.9117770195007324,152.0,0.6229507923126221,-0.30803757905960083,3.1783395424666483,4,2015,priv
23,Universidade,Privada,53370,18,4313409,37,37,3.1371500492095947,2.0,0.054054055362939835,,3.364115575727683,4,2015,priv
27,Universidade,Privada,17902,18,3169307,6,5,2.5365102291107178,2.0,0.4000000059604645,4.836263656616211,3.768981848867649,4,2015,priv
29,Universidade,Estadual,107472,18,2304400,34,26,2.5097546577453613,21.0,0.807692289352417,-4.735795021057129,,Curso não reconhecido até 31/12/2015,2015,pub
30,Universidade,Privada,2290,18,3101607,31,31,2.7166566848754883,26.0,0.8387096524238586,0.13542722165584564,2.6425867474469196,3,2015,priv
30,Universidade,Privada,64931,18,3170701,49,44,2.2003183364868164,27.0,0.6136363744735718,-1.2685166597366333,1.8652603998623107,2,2015,priv
40,Universidade,Estadual,5000473,18,2927408,17,17,4.742196559906006,15.0,0.8823529481887817,1.2842589616775513,,Curso não reconhecido até 31/12/2015,2015,pub
56,Universidade,Estadual,25155,18,3504008,100,86,0.0,77.0,0.895348846912384,-1.1855186223983765,2.4045839180594237,3,2015,pub
56,Universidade,Estadual,1278853,18,3506003,77,71,0.0,64.0,0.9014084339141846,-3.1331627368927,1.8192904301038104,2,2015,pub
57,Universidade,Estadual,3401,18,4115200,65,62,3.673311710357666,42.0,0.6774193644523621,0.029370537027716637,3.230746345316853,4,2015,pub
60,Centro Universitário,Estadual,82462,18,3516200,33,30,3.072730541229248,22.0,0.7333333492279053,-0.15520650148391724,3.1585579169145075,4,2015,pub
76,Universidade,Estadual,3685,18,4202404,33,32,2.8247156143188477,13.0,0.40625,0.1490144431591034,2.4600422964366246,3,2015,pub
78,Faculdade,Estadual,91998,18,3200201,14,13,2.265836477279663,8.0,0.6153846383094788,-0.3158123791217804,2.28974821611771,3,2015,pub
79,Faculdade,Estadual,105276,18,3511102,32,32,2.4473748207092285,14.0,0.4375,0.00661505525931716,,Curso não reconhecido até 31/12/2015,2015,pub
80,Centro Universitário,Privada,37895,18,4214805,29,29,1.6465611457824707,16.0,0.5517241358757019,-2.977933883666992,1.9663783397213637,3,2015,priv
81,Universidade,Privada,92245,18,4209102,32,32,2.6111607551574707,24.0,0.75,0.044588640332221985,2.7937586945420043,3,2015,priv
82,Universidade,Estadual,3860,18,4209003,37,34,1.9106308221817017,19.0,0.5588235259056091,0.031030047684907913,2.932992332768422,3,2015,pub
82,Universidade,Estadual,63880,18,4217204,34,34,2.7390003204345703,25.0,0.7352941036224365,0.6472035050392151,3.1194437607508276,4,2015,pub
82,Universidade,Estadual,121183,18,4204202,34,34,2.1235177516937256,22.0,0.6470588445663452,0.3632844090461731,2.847013383133499,3,2015,pub
82,Universidade,Estadual,121360,18,4219507,24,23,1.9987536668777466,15.0,0.6521739363670349,-0.162737637758255,,Curso não reconhecido até 31/12/2015,2015,pub
82,Universidade,Estadual,150073,18,4212908,28,28,2.3344814777374268,21.0,0.75,0.5408843755722046,2.916618421908222,3,2015,pub
83,Universidade,Privada,303931,18,4208203,113,109,2.5560483932495117,38.0,0.3486238420009613,-0.8655316829681396,2.586730702658178,3,2015,priv
107,Universidade,Federal,4197,18,3162500,90,88,4.165082931518555,65.0,0.7386363744735718,0.2170483022928238,3.578346441377132,4,2015,pub
124,Centro Universitário,Privada,57200,18,3503208,46,44,2.0896027088165283,26.0,0.5909090638160706,-0.4696625769138336,2.682558495779147,3,2015,priv
137,Universidade,Privada,4403,18,3506003,68,67,2.226754903793335,37.0,0.5522388219833374,-1.0834193229675293,2.5759994609767194,3,2015,priv
138,Centro Universitário,Privada,117552,18,3543402,58,58,3.0297789573669434,33.0,0.568965494632721,0.4436403810977936,3.2701106183465107,4,2015,priv
140,Universidade,Privada,54437,18,3306206,46,44,2.1837449073791504,25.0,0.5681818127632141,-0.19738593697547913,2.9360883753298324,3,2015,priv
142,Centro Universitário,Privada,20012,18,3170206,64,63,1.9136120080947876,44.0,0.6984127163887024,-0.2648211717605591,2.45846756573843,3,2015,priv
143,Universidade,Privada,31543,18,3170107,92,82,2.4908909797668457,56.0,0.6829268336296082,0.01085682399570942,2.42848967584475,3,2015,priv
144,Faculdade,Privada,29863,18,2609600,119,115,1.464008092880249,44.0,0.38260868191719055,-0.17284902930259705,2.3818348204774096,3,2015,priv
160,Faculdade,Privada,4851,18,2611606,94,89,2.5335118770599365,62.0,0.6966292262077332,0.40992358326911926,2.5846009569958865,3,2015,priv
163,Universidade,Privada,4912,18,3304557,49,44,2.2203502655029297,4.0,0.09090909361839294,,2.6588003053968947,3,2015,priv
163,Universidade,Privada,4933,18,3304557,30,28,2.087230682373047,2.0,0.0714285746216774,,2.9323886619314226,3,2015,priv
163,Universidade,Privada,4953,18,3304201,18,16,2.38700270652771,6.0,0.375,-0.382223904132843,2.638364006681449,3,2015,priv
163,Universidade,Privada,4965,18,3303401,32,28,2.598855495452881,14.0,0.5,-0.1784622073173523,3.2328949946935457,4,2015,priv
163,Universidade,Privada,20910,18,3301009,9,7,1.9059274196624756,3.0,0.4285714328289032,-0.5027627944946289,3.161722252235401,4,2015,priv
163,Universidade,Privada,21922,18,3303302,25,22,2.519981622695923,7.0,0.3181818127632141,0.6227806210517883,3.266991667427457,4,2015,priv
163,Universidade,Privada,50163,18,3304557,44,42,1.6552238464355469,7.0,0.1666666716337204,,2.444957830868706,3,2015,priv
163,Universidade,Privada,59290,18,3304557,31,28,2.4139490127563477,8.0,0.2857142984867096,-0.12896688282489777,2.8249807082850436,3,2015,priv
163,Universidade,Privada,74750,18,3304557,9,9,3.010913372039795,,,,3.196940472027625,4,2015,priv
163,Universidade,Privada,108740,18,3304557,43,40,2.6986165046691895,11.0,0.2750000059604645,-0.3172657787799835,3.0715800932392145,4,2015,priv
163,Universidade,Privada,117092,18,3302403,21,19,1.624008059501648,6.0,0.31578946113586426,-1.45377516746521,,Curso não reconhecido até 31/12/2015,2015,priv
163,Universidade,Privada,123169,18,3303500,38,35,2.8715338706970215,17.0,0.48571428656578064,0.2151748687028885,3.309084478137979,4,2015,priv
165,Universidade,Privada,18596,18,3304557,177,174,2.4077630043029785,84.0,0.48275861144065857,-0.12683336436748505,3.0339362287783986,4,2015,priv
165,Universidade,Privada,119528,18,3300704,83,80,2.39599871635437,45.0,0.5625,-0.03206911310553551,3.0745348023282766,4,2015,priv
167,Universidade,Privada,5118,18,3548708,100,97,2.9897754192352295,66.0,0.6804123520851135,-0.09378266334533691,3.146498306765622,4,2015,priv
203,Universidade,Privada,305484,18,3550308,92,88,2.8788044452667236,64.0,0.7272727489471436,-1.0181363821029663,3.0120925184680623,4,2015,priv
208,Universidade,Privada,49306,18,3543402,45,45,2.9701037406921387,7.0,0.15555556118488312,,3.504334195007017,4,2015,priv
217,Centro Universitário,Estadual,21336,18,3549102,24,24,2.9418835639953613,13.0,0.5416666865348816,-0.29270851612091064,3.137051247122212,4,2015,pub
221,Universidade,Privada,5836,18,3550308,81,75,2.1413333415985107,38.0,0.5066666603088379,-0.9824484586715698,2.766020528030118,3,2015,priv
221,Universidade,Privada,70428,18,3550308,80,79,2.536221504211426,33.0,0.4177215099334717,-0.9047406315803528,2.9950124965619107,4,2015,priv
221,Universidade,Privada,81125,18,3550308,45,45,2.540374994277954,25.0,0.5555555820465088,-0.5022508502006531,2.946701792682774,4,2015,priv
222,Centro Universitário,Privada,97865,18,3557105,24,23,2.887052536010742,21.0,0.9130434989929199,-1.1832700967788696,2.687288943500277,3,2015,priv
227,Universidade,Privada,5952,18,3548500,67,61,2.708512306213379,31.0,0.5081967115402222,-0.018389016389846802,3.110940173050457,4,2015,priv
242,Centro Universitário,Privada,6160,18,3547809,124,100,2.227734327316284,61.0,0.6100000143051147,-0.47937968373298645,2.163397099734942,3,2015,priv
265,Faculdade,Privada,92040,18,3534708,42,39,3.1537373065948486,17.0,0.43589743971824646,1.438676357269287,3.4245448139764956,4,2015,priv
266,Universidade,Privada,6396,18,3538709,82,79,2.3807013034820557,45.0,0.5696202516555786,-0.21408380568027496,2.824200673334572,3,2015,priv
271,Universidade,Privada,6498,18,3541406,88,86,2.377835988998413,56.0,0.6511628031730652,0.11209569871425629,3.176409403661959,4,2015,priv
277,Centro Universitário,Privada,123157,18,3304557,57,56,1.8757972717285156,17.0,0.3035714328289032,-0.16942909359931946,2.5379858049295123,3,2015,priv
294,Faculdade,Privada,104028,18,4321808,21,20,2.2606077194213867,13.0,0.6499999761581421,-0.042980268597602844,2.540466147570915,3,2015,priv
295,Universidade,Privada,6757,18,4316808,41,39,3.0339787006378174,17.0,0.43589743971824646,0.8485782742500305,3.2861285095582637,4,2015,priv
295,Universidade,Privada,28140,18,4316808,24,24,3.1999258995056152,3.0,0.125,,3.3887304186725844,4,2015,priv
296,Universidade,Privada,23361,18,4301602,32,32,2.451112747192383,17.0,0.53125,0.7487536668777466,2.7959081229393203,3,2015,priv
298,Universidade,Privada,1106919,18,4113700,26,26,3.2695534229278564,12.0,0.4615384638309479,1.2162922620773315,,Curso não reconhecido até 31/12/2015,2015,priv
299,Faculdade,Privada,99788,18,4112108,25,24,2.7337393760681152,17.0,0.7083333134651184,0.5003389120101929,2.71794167206515,3,2015,priv
308,Universidade,Privada,59354,18,3105608,48,46,1.965225100517273,23.0,0.5,-0.442158043384552,2.1841502839329814,3,2015,priv
316,Universidade,Privada,102173,18,3550308,110,109,2.6280999183654785,56.0,0.5137614607810974,0.030230402946472168,3.434316066974749,4,2015,priv
319,Universidade,Privada,23387,18,3550308,36,29,1.3822954893112183,14.0,0.48275861144065857,-1.327636957168579,2.122280257494415,3,2015,priv
322,Universidade,Privada,7290,18,3509502,57,54,3.870486259460449,23.0,0.42592594027519226,1.2117621898651123,3.2547923175070195,4,2015,priv
322,Universidade,Privada,7306,18,3506003,14,14,3.060286045074463,11.0,0.7857142686843872,0.8051520586013794,3.2350047726178546,4,2015,priv
322,Universidade,Privada,17288,18,3549805,48,48,3.060948610305786,33.0,0.6875,0.22961516678333282,2.9034055289893463,3,2015,priv
322,Universidade,Privada,18772,18,3502804,20,18,2.9799039363861084,15.0,0.8333333134651184,0.7739227414131165,2.923058651083725,3,2015,priv
322,Universidade,Privada,18773,18,3552205,52,52,3.696397542953491,28.0,0.5384615659713745,0.7285910844802856,3.0642889280244434,4,2015,priv
322,Universidade,Privada,18774,18,3543402,45,42,3.8455259799957275,24.0,0.5714285969734192,1.1081289052963257,3.3994687403929764,4,2015,priv
322,Universidade,Privada,18829,18,3503208,24,24,2.531400680541992,10.0,0.4166666567325592,-0.9031043648719788,2.530869795597044,3,2015,priv
322,Universidade,Privada,18836,18,3548500,45,45,3.2115721702575684,23.0,0.5111111402511597,0.7991939187049866,3.2151821423048914,4,2015,priv
322,Universidade,Privada,18843,18,3549904,50,48,3.59883975982666,23.0,0.4791666567325592,0.938653826713562,3.1276425473760594,4,2015,priv
322,Universidade,Privada,19526,18,3550308,12,11,2.0101089477539062,3.0,0.27272728085517883,4.798442363739014,3.4115945850812266,4,2015,priv
322,Universidade,Privada,19537,18,3550308,73,72,2.31356143951416,19.0,0.2638888955116272,-1.8371317386627197,2.166330292086566,3,2015,priv
322,Universidade,Privada,19545,18,3547304,41,34,3.6070566177368164,15.0,0.44117647409439087,1.789760708808899,3.351638178030133,4,2015,priv
322,Universidade,Privada,38820,18,3550308,42,42,3.2754321098327637,8.0,0.190476194024086,,2.86932352086137,3,2015,priv
322,Universidade,Privada,38841,18,3550308,77,73,2.474562406539917,26.0,0.3561643958091736,-1.2103219032287598,2.4535059934893373,3,2015,priv
322,Universidade,Privada,43631,18,5300108,49,46,3.3853366374969482,19.0,0.41304346919059753,1.5851465463638306,3.5441337513417777,4,2015,priv
322,Universidade,Privada,43653,18,5208707,40,39,3.6224570274353027,18.0,0.4615384638309479,1.6943538188934326,3.1165795346460503,4,2015,priv
322,Universidade,Privada,50584,18,3525904,22,21,3.260117530822754,8.0,0.380952388048172,1.5375304222106934,3.372216950020622,4,2015,priv
322,Universidade,Privada,50596,18,3549706,21,20,3.2799181938171387,15.0,0.75,0.9280257821083069,3.222943004748784,4,2015,priv
322,Universidade,Privada,50611,18,3526902,7,7,3.7786126136779785,3.0,0.4285714328289032,4.672410488128662,3.6823422551462057,4,2015,priv
322,Universidade,Privada,51382,18,3504008,36,32,2.728005886077881,20.0,0.625,-1.2916579246520996,2.349937094287502,3,2015,priv
322,Universidade,Privada,69804,18,3550308,17,15,2.9940667152404785,6.0,0.4000000059604645,0.8239678144454956,2.916374090892937,3,2015,priv
322,Universidade,Privada,69861,18,3550308,29,29,2.9615707397460938,15.0,0.517241358757019,0.8121430277824402,2.9326715931688203,3,2015,priv
322,Universidade,Privada,75082,18,3550308,17,16,2.3341197967529297,8.0,0.5,-0.3894793391227722,2.5371418529679137,3,2015,priv
322,Universidade,Privada,75138,18,3550308,65,63,3.1902015209198,18.0,0.2857142984867096,0.2975516617298126,2.9743152465943528,4,2015,priv
336,Faculdade,Privada,116434,18,3136702,31,29,2.6306021213531494,17.0,0.5862069129943848,-1.2474337816238403,,Curso não reconhecido até 31/12/2015,2015,priv
337,Faculdade,Privada,29980,18,3136702,63,59,2.0969951152801514,25.0,0.4237288236618042,-0.3992794156074524,2.086306717843401,3,2015,priv
338,Universidade,Privada,31662,18,3106200,206,197,2.628957748413086,139.0,0.7055837512016296,-0.07916618138551712,2.770951642606587,3,2015,priv
338,Universidade,Privada,36380,18,3106200,168,152,2.589768409729004,105.0,0.6907894611358643,-0.0019033944699913263,3.0280910256620253,4,2015,priv
338,Universidade,Privada,45649,18,3106705,79,75,2.7730917930603027,58.0,0.7733333110809326,0.13074560463428497,3.145662094109235,4,2015,priv
338,Universidade,Privada,64234,18,3104205,66,63,2.3427376747131348,44.0,0.6984127163887024,-0.04282037913799286,2.848304243643015,3,2015,priv
338,Universidade,Privada,64241,18,3151800,56,50,3.074108839035034,41.0,0.8199999928474426,0.2252466082572937,3.3446863497808907,4,2015,priv
343,Centro Universitário,Privada,7588,18,3106200,109,102,2.34187912940979,55.0,0.5392156839370728,-0.032468151301145554,2.7054500453174413,3,2015,priv
344,Centro Universitário,Privada,99847,18,3106200,103,93,2.355299949645996,57.0,0.6129032373428345,0.0031240314710885286,3.059078039828757,4,2015,priv
351,Faculdade,Privada,110312,18,3106200,20,20,2.837035655975342,15.0,0.75,-0.509078323841095,2.4372288609687836,3,2015,priv
352,Centro Universitário,Privada,7686,18,2507507,93,84,2.388740301132202,46.0,0.5476190447807312,0.26393744349479675,2.911297884304612,3,2015,priv
355,Universidade,Privada,7710,18,4106902,60,48,2.447719097137451,13.0,0.2708333432674408,-0.5729926228523254,2.8520548793417335,3,2015,priv
374,Centro Universitário,Privada,7942,18,3550308,358,328,1.742163896560669,84.0,0.25609755516052246,-0.2730835974216461,2.4066522295096426,3,2015,priv
375,Universidade,Privada,74698,18,3550308,90,83,1.98830246925354,60.0,0.7228915691375732,-0.27077895402908325,2.2967671954913524,3,2015,priv
383,Universidade,Privada,8059,18,1501402,129,114,2.655221700668335,70.0,0.6140350699424744,-0.44013160467147827,2.695912762352057,3,2015,priv
385,Universidade,Privada,27111,18,2927408,81,76,2.684645175933838,34.0,0.44736841320991516,-0.10415520519018173,2.9299711908399426,3,2015,priv
387,Universidade,Privada,8161,18,5002704,86,84,2.6941254138946533,55.0,0.6547619104385376,0.10742905735969543,2.9098339684010686,3,2015,priv
396,Faculdade,Privada,18192,18,2927408,143,137,2.41017746925354,92.0,0.6715328693389893,-0.6433732509613037,2.636411631134773,3,2015,priv
398,Universidade,Privada,34213,18,2800308,66,59,2.4302239418029785,35.0,0.5932203531265259,-0.09069682657718658,3.1715151446575254,4,2015,priv
402,Centro Universitário,Privada,8306,18,5300108,130,124,3.5201244354248047,33.0,0.2661290466785431,0.5382810235023499,3.331647200817386,4,2015,priv
403,Universidade,Privada,18090,18,5300108,176,155,2.775017499923706,61.0,0.3935483992099762,-0.6593449115753174,2.7956388919130823,3,2015,priv
409,Universidade,Estadual,96347,18,2606002,48,36,3.231971263885498,28.0,0.7777777910232544,0.19087617099285126,3.0714599287082645,4,2015,pub
410,Faculdade,Privada,8473,18,2611606,109,105,1.5962016582489014,38.0,0.3619047701358795,-0.2534228563308716,3.019659861561133,4,2015,priv
420,Universidade,Privada,115832,18,3529005,46,40,2.3133492469787598,19.0,0.4749999940395355,-0.06564531475305557,2.6339777005323906,3,2015,priv
423,Universidade,Privada,49498,18,4307005,25,25,2.980696678161621,17.0,0.6800000071525574,1.3587195873260498,3.0364834568794246,4,2015,priv
423,Universidade,Privada,49505,18,4308508,15,15,3.2993602752685547,8.0,0.5333333611488342,3.478787660598755,3.979465883576025,5,2015,priv
423,Universidade,Privada,49550,18,4317509,50,48,2.6845145225524902,37.0,0.7708333134651184,0.2379641979932785,2.4437810948451695,3,2015,priv
423,Universidade,Privada,73020,18,4317400,23,23,2.1783270835876465,17.0,0.739130437374115,0.5346609354019165,2.447282908591871,3,2015,priv
426,Centro Universitário,Privada,43262,18,4316907,49,48,2.908602714538574,21.0,0.4375,0.312098890542984,3.163264327218772,4,2015,priv
430,Centro Universitário,Privada,8943,18,4113700,85,84,2.517552614212036,44.0,0.523809552192688,-0.21212920546531677,2.6031768500446653,3,2015,priv
437,Universidade,Privada,72903,18,4128104,38,38,3.6688740253448486,28.0,0.7368420958518982,1.2875157594680786,3.0455652458137656,4,2015,priv
437,Universidade,Privada,83141,18,4104808,51,50,3.2307679653167725,34.0,0.6800000071525574,0.6362423300743103,2.466510892172861,3,2015,priv
441,Universidade,Privada,21031,18,4210100,29,28,2.0638177394866943,8.0,0.2857142984867096,-0.33013489842414856,2.8039736200101797,3,2015,priv
441,Universidade,Privada,39103,18,4204301,18,17,1.958970546722412,7.0,0.4117647111415863,-1.226669192314148,2.2566522666979476,3,2015,priv
441,Universidade,Privada,52185,18,4213609,27,26,2.705806255340576,13.0,0.5,1.5999611616134644,3.20371634789097,4,2015,priv
449,Universidade,Privada,26391,18,4304606,61,58,1.8839406967163086,8.0,0.13793103396892548,,2.4596735420040114,3,2015,priv
449,Universidade,Privada,38798,18,4303004,9,9,2.1703333854675293,3.0,0.3333333432674408,-0.7573328018188477,2.674230406374062,3,2015,priv
449,Universidade,Privada,39034,18,4309209,68,66,1.664263129234314,1.0,0.01515151560306549,,2.112014006452137,3,2015,priv
449,Universidade,Privada,39204,18,4309308,25,25,2.294842004776001,5.0,0.20000000298023224,-3.4507198333740234,1.9016311851245074,2,2015,priv
449,Universidade,Privada,39351,18,4318408,12,11,1.6292897462844849,1.0,0.09090909361839294,,2.061128551418899,3,2015,priv
449,Universidade,Privada,39376,18,4321501,16,16,2.901548385620117,1.0,0.0625,,2.9842279979724453,4,2015,priv
449,Universidade,Privada,59423,18,4316907,23,22,2.2607407569885254,3.0,0.13636364042758942,,2.908973139385681,3,2015,priv
452,Centro Universitário,Privada,9431,18,1302603,10,9,2.14243221282959,3.0,0.3333333432674408,-5.836142063140869,1.6920317955180508,2,2015,priv
453,Centro Universitário,Privada,27402,18,1721000,54,50,2.4555046558380127,26.0,0.5199999809265137,0.4702727198600769,3.142405655781456,4,2015,priv
457,Universidade,Privada,5727,18,3547809,42,23,2.069692373275757,5.0,0.21739129722118378,0.22883273661136627,2.9452775275074,4,2015,priv
457,Universidade,Privada,44512,18,3548708,58,41,1.784938931465149,8.0,0.19512194395065308,,2.240154265083536,3,2015,priv
457,Universidade,Privada,44514,18,3534401,104,87,1.499771237373352,25.0,0.28735631704330444,-0.5582616329193115,2.3169219294043635,3,2015,priv
457,Universidade,Privada,44940,18,3550308,57,35,1.0867023468017578,13.0,0.37142857909202576,-2.2562594413757324,1.9034112156974354,2,2015,priv
457,Universidade,Privada,55109,18,3550308,37,34,1.6770042181015015,9.0,0.2647058963775635,-1.879457712173462,2.259144034049657,3,2015,priv
457,Universidade,Privada,107226,18,3550308,42,27,1.4287612438201904,13.0,0.48148149251937866,-1.3821393251419067,2.11764750260579,3,2015,priv
458,Universidade,Privada,88792,18,3550308,30,26,1.3499031066894531,14.0,0.5384615659713745,-0.4204370677471161,2.6038540087548454,3,2015,priv
466,Universidade,Privada,98206,18,3550308,83,67,2.6715216636657715,33.0,0.49253731966018677,-0.8713060617446899,2.9111829840066465,3,2015,priv
481,Universidade,Privada,9817,18,3518800,135,133,2.1321091651916504,32.0,0.24060150980949402,0.04308394715189934,2.479266354738158,3,2015,priv
482,Universidade,Privada,20318,18,4204608,46,41,2.40908145904541,17.0,0.4146341383457184,0.5909582376480103,2.8417058946691167,3,2015,priv
482,Universidade,Privada,32205,18,4204608,2,0,,,,,,SC,2015,priv
482,Universidade,Privada,53121,18,4204608,37,35,2.3102283477783203,10.0,0.2857142984867096,0.44575706124305725,2.6454155612411654,3,2015,priv
494,Universidade,Privada,23639,18,4218707,52,47,2.371488332748413,23.0,0.4893617033958435,-1.2551273107528687,2.563308378071766,3,2015,priv
494,Universidade,Privada,36243,18,4211900,42,25,2.78778076171875,3.0,0.11999999731779099,,2.8074328139319875,3,2015,priv
496,Universidade,Privada,38369,18,3516200,91,89,2.2099130153656006,69.0,0.7752808928489685,-0.09471850097179413,2.6580256880262496,3,2015,priv
513,Universidade,Privada,33632,18,3127701,33,33,2.0157880783081055,20.0,0.6060606241226196,0.01968546025454998,2.4974616183275566,3,2015,priv
514,Centro Universitário,Privada,99667,18,3300407,28,26,3.1618428230285645,16.0,0.6153846383094788,0.4804172217845917,2.914190114682629,3,2015,priv
521,Universidade,Privada,23672,18,3530607,104,101,2.403810977935791,55.0,0.5445544719696045,0.004532044753432274,2.945005745978508,4,2015,priv
522,Centro Universitário,Privada,10682,18,3304557,149,133,1.9774925708770752,35.0,0.2631579041481018,-0.1945088654756546,2.664807577140773,3,2015,priv
526,Universidade,Privada,10727,18,3530607,44,42,2.7525815963745117,25.0,0.5952380895614624,0.2496781051158905,2.740407214664034,3,2015,priv
527,Universidade,Privada,10794,18,5208707,458,403,2.4934563636779785,231.0,0.5732010006904602,-0.4264897406101227,2.660800036942909,3,2015,priv
528,Universidade,Privada,28910,18,3304557,142,133,2.3830885887145996,92.0,0.6917293071746826,-0.6844170689582825,2.8334363687730373,3,2015,priv
532,Universidade,Privada,32224,18,4310207,39,39,1.4864397048950195,18.0,0.4615384638309479,-0.7456258535385132,2.381674765373382,3,2015,priv
532,Universidade,Privada,65220,18,4317202,24,23,1.9676378965377808,10.0,0.43478259444236755,-1.7620370388031006,2.303809993588681,3,2015,priv
534,Faculdade,Privada,19570,18,2927408,47,45,3.3888444900512695,26.0,0.5777778029441833,0.4811203181743622,3.3478963933478445,4,2015,priv
546,Universidade,Privada,11230,18,3550308,186,170,3.340097188949585,93.0,0.5470588207244873,-0.969603955745697,3.0348468937755655,4,2015,priv
547,Universidade,Estadual,11294,18,3304557,97,67,3.6511683464050293,40.0,0.5970149040222168,-1.5671889781951904,3.0832319601971587,4,2015,pub
548,Universidade,Federal,11458,18,2111300,50,46,4.0106096267700195,18.0,0.3913043439388275,0.6413063406944275,3.3446926108502653,4,2015,pub
550,Universidade,Estadual,11596,18,2504009,50,50,3.3312900066375732,40.0,0.800000011920929,0.1991661638021469,3.2536272268408455,4,2015,pub
555,Universidade,Privada,35443,18,2304400,429,379,2.782818078994751,140.0,0.36939314007759094,0.2840340733528137,3.1496440324309463,4,2015,priv
569,Universidade,Federal,31850,18,1501402,108,100,3.273843288421631,69.0,0.6899999976158142,-3.889112710952759,2.0503363899963833,3,2015,pub
570,Universidade,Federal,12316,18,2408102,48,42,4.996706485748291,31.0,0.738095223903656,0.8336105346679688,3.859262296218556,4,2015,pub
571,Universidade,Federal,47740,18,4106902,86,76,2.6092593669891357,64.0,0.8421052694320679,-5.8653106689453125,1.986190260790438,3,2015,pub
572,Universidade,Federal,312703,18,3303302,67,63,3.7652506828308105,53.0,0.841269850730896,-0.24123981595039368,3.4307480489561835,4,2015,pub
572,Universidade,Federal,382876,18,3304524,38,30,3.0582547187805176,23.0,0.7666666507720947,-0.7845045328140259,3.1681878504137884,4,2015,pub
572,Universidade,Federal,1100005,18,3301009,37,37,3.39961576461792,30.0,0.8108108043670654,-0.3758363723754883,3.2850415207298784,4,2015,pub
572,Universidade,Federal,5000478,18,3306305,23,23,4.725590705871582,19.0,0.8260869383811951,0.8269765973091125,3.89644438632281,4,2015,pub
573,Universidade,Federal,12829,18,3205309,64,61,3.8086440563201904,54.0,0.8852459192276001,-1.1732563972473145,3.1998999967746755,4,2015,pub
574,Universidade,Federal,1107692,18,3305554,43,39,3.220271348953247,39.0,1.0,-0.28034454584121704,,Curso não reconhecido até 31/12/2015,2015,pub
575,Universidade,Federal,12974,18,3106200,178,167,4.1867146492004395,122.0,0.7305389046669006,-0.27938660979270935,3.3958582564224837,4,2015,pub
576,Universidade,Federal,13113,18,3136702,59,55,4.164090156555176,49.0,0.8909090757369995,0.18017950654029846,3.462457454397413,4,2015,pub
577,Universidade,Federal,13222,18,2704302,72,67,3.0203113555908203,39.0,0.5820895433425903,-1.9010342359542847,2.6122265637719297,3,2015,pub
577,Universidade,Federal,102162,18,2706307,74,68,2.576803684234619,23.0,0.3382352888584137,-0.2391602247953415,2.6361270988946472,3,2015,pub
578,Universidade,Federal,13299,18,2927408,77,72,4.363209247589111,46.0,0.6388888955116272,0.2707182466983795,3.32855957195264,4,2015,pub
578,Universidade,Federal,1110906,18,2933307,35,34,3.9471707344055176,29.0,0.8529411554336548,0.21651478111743927,,Curso não reconhecido até 31/12/2015,2015,pub
579,Universidade,Federal,13413,18,2507507,76,62,3.5888514518737793,47.0,0.7580645084381104,-0.770695149898529,3.092729920341739,4,2015,pub
580,Universidade,Federal,13608,18,2611606,158,126,3.5692858695983887,94.0,0.7460317611694336,-1.2224128246307373,2.86835571575822,3,2015,pub
581,Universidade,Federal,45077,18,4314902,85,71,4.3567938804626465,55.0,0.7746478915214539,-1.1322555541992188,3.412023662519541,4,2015,pub
582,Universidade,Federal,18391,18,4316907,26,25,3.974437713623047,21.0,0.8399999737739563,0.21718667447566986,3.3953043544704973,4,2015,pub
583,Universidade,Federal,13986,18,2304400,54,47,4.377302169799805,21.0,0.44680851697921753,1.8908017873764038,3.9087247071043296,4,2015,pub
583,Universidade,Federal,99310,18,2312908,61,55,3.8578474521636963,44.0,0.800000011920929,-0.6158783435821533,3.0418123560935038,4,2015,pub
584,Universidade,Federal,90042,18,5208707,36,33,4.060258865356445,26.0,0.7878788113594055,-4.198774337768555,2.204330863954521,3,2015,pub
584,Universidade,Federal,107894,18,5211909,29,28,3.192030668258667,22.0,0.7857142686843872,0.2996799647808075,3.0992593143016562,4,2015,pub
584,Universidade,Federal,121395,18,5205109,46,40,2.8385841846466064,34.0,0.8500000238418579,-0.12582626938819885,,Curso não reconhecido até 31/12/2015,2015,pub
585,Universidade,Federal,314238,18,4205407,5,0,,,,,,SC,2015,pub
586,Universidade,Federal,14356,18,3304557,89,71,3.365837335586548,46.0,0.6478873491287231,-2.442963123321533,2.7862830898159463,3,2015,pub
586,Universidade,Federal,23973,18,3304557,147,137,3.2880568504333496,114.0,0.8321167826652527,-0.8470515012741089,3.0323453214321057,4,2015,pub
591,Universidade,Federal,94095,18,3548500,52,47,3.207674503326416,44.0,0.936170220375061,-5.9769721031188965,2.4423442739309422,3,2015,pub
597,Universidade,Federal,112688,18,3170107,87,86,4.3796515464782715,75.0,0.8720930218696594,0.1981295496225357,3.4194783363623364,4,2015,pub
