area,ies,municipio,Ncursos,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano
903,56,3503208,1,112,49,2.9480623978254124,29,0.5918367346938775,-2.805035975614104,2.4140404339069756,3,2014
903,57,4115200,1,23,18,1.0391335317122035,7,0.3888888888888889,1.048739094911949,2.944421136712937,3,2014
903,60,3516200,1,8,8,1.9323748086258812,6,0.75,3.6473119153006905,3.57975412512179,4,2014
903,137,3506003,1,29,26,1.1892564487068373,15,0.5769230769230769,-2.9205736577100105,1.7071935835483858,2,2014
903,167,3548708,1,26,25,2.38619427639817,16,0.64,-0.8306796686960305,2.6266464570872188,3,2014
903,203,3550308,2,34,23,3.0291615207656273,15,0.6521739130434783,1.849242436143868,3.520743045095042,4,2014
903,338,3106200,1,3,2,4.166452975736517,0,0.0,,3.799342927042374,4,2014
903,528,3304557,4,70,46,3.452343088799318,22,0.4782608695652174,1.1016098847878106,3.3424626944798654,4,2014
903,547,3304557,1,5,2,1.7755353198277202,0,0.0,,2.686027350375882,3,2014
903,571,4106902,1,40,28,3.47260735654729,13,0.4642857142857143,-1.5109879955519967,3.050524316186211,4,2014
903,572,3303302,3,16,4,0.0,0,0.0,,1.4354328730870616,2,2014
903,575,3106200,1,126,96,3.2763657398596275,32,0.3333333333333333,-1.3403170158319648,3.117534242016151,4,2014
903,576,3136702,1,6,6,3.6932990758293456,1,0.16666666666666666,,3.683560885970417,4,2014
903,578,2927408,1,57,23,3.229792325221554,5,0.21739130434782608,-0.2280716804377107,2.9160429444200218,3,2014
903,582,4316907,1,7,6,2.0268837698406723,2,0.3333333333333333,-0.2370071543127068,2.7499801711946694,3,2014
903,584,5208707,1,93,81,1.3829141274358392,42,0.5185185185185185,-0.9655611180986813,2.3912389155214058,3,2014
903,585,4205407,1,31,16,0.0,1,0.0625,,1.432893162345037,2,2014
903,586,3304557,1,54,42,2.664350079880137,20,0.47619047619047616,-2.6422740195572554,2.5515590282114418,3,2014
903,591,3518800,1,67,13,1.3094012198280114,4,0.3076923076923077,-2.730465727465705,2.4507769236209995,3,2014
903,594,3106200,1,32,31,3.6847756003522996,26,0.8387096774193549,2.6777738184954734,,,2014
903,595,3101607,1,6,6,2.3097351820311256,0,0.0,,2.824385580647532,3,2014
903,693,3304557,1,15,8,4.978099388137545,8,1.0,1.5034028246283713,,,2014
903,2098,2307700,1,15,12,0.7337493469556378,3,0.25,-5.230446096471517,,,2014
903,2154,3304904,1,4,4,2.9675949086010935,0,0.0,,2.987615354031817,4,2014
903,2426,1501402,1,12,11,1.5484874717976518,8,0.7272727272727273,-3.9257837024646314,1.5768903530954117,2,2014
903,4121,2800308,1,1,1,,1,1.0,,,SC,2014
904,1,5101803,1,37,21,2.82799873512303,21,1.0,-1.0267005108802774,2.9789896377683496,4,2014
904,1,5103403,1,14,12,3.6109820745685495,8,0.6666666666666666,-0.15547093724385963,3.0332375054241876,4,2014
904,1,5107602,1,55,48,1.778842845338103,39,0.8125,-0.7772033385133974,2.4110533825660023,3,2014
904,2,5300108,4,139,81,3.3077441935511294,16,0.19753086419753085,,3.386852818712231,4,2014
904,3,2802908,1,21,16,2.048649386157672,2,0.125,,2.7191106693227236,3,2014
904,3,2806701,3,168,127,1.9648564305406908,31,0.2440944881889764,0.5527458810956312,2.9506143255533903,4,2014
904,4,1302603,1,80,62,2.5750776671745554,28,0.45161290322580644,-0.19048850202989204,2.386018547881859,3,2014
904,5,2208007,2,50,47,2.1474955624830017,33,0.7021276595744681,1.5272892440847208,2.6360331761478943,3,2014
904,5,2211001,3,103,75,2.7826366753345697,41,0.5466666666666666,-0.36542234600690826,2.771205368721078,3,2014
904,6,3140001,1,44,36,2.9102964916432206,24,0.6666666666666666,-2.7413374066979657,2.872110642546669,3,2014
904,8,3171303,1,25,24,4.1959206777726195,19,0.7916666666666666,2.12175464118624,3.546125496543324,4,2014
904,9,4113700,2,65,60,2.8194441255041838,35,0.5833333333333334,-0.0959125773297643,3.172273418691359,4,2014
904,10,4106902,1,22,19,3.8732867007532055,12,0.631578947368421,0.40632120977788294,3.3398050481403194,4,2014
904,11,2611606,1,1,0,,0,,,,SC,2014
904,12,4315602,1,10,10,3.0727627935083675,8,0.8,-0.8474026164545867,2.9199495679973793,3,2014
904,13,4302105,1,11,9,3.964339936292574,3,0.3333333333333333,5.943048428014843,3.6584630581483912,4,2014
904,13,4305108,1,31,21,3.2189023490250146,4,0.19047619047619047,,3.006706262325504,4,2014
904,14,4318705,1,23,20,3.8071116649414174,3,0.15,,3.9974405540159146,5,2014
904,15,3303906,1,5,3,2.4336320920154315,1,0.3333333333333333,,2.9192504281094567,3,2014
904,17,3170206,1,57,49,3.347626740444806,37,0.7551020408163265,-1.1146936539784777,3.1027734018055924,4,2014
904,20,4314100,1,1,0,,0,,,,SC,2014
904,21,4314902,1,101,90,3.7812477050996742,42,0.4666666666666667,0.9341640097419175,3.369283434590546,4,2014
904,24,2913606,3,321,225,1.7774328427285342,41,0.18222222222222223,,2.3515508352511207,3,2014
904,29,2304400,1,51,42,4.493852335925366,37,0.8809523809523809,1.453593909644434,3.319810336231841,4,2014
904,29,2307601,1,24,14,0.505005926671256,8,0.5714285714285714,-1.9227262087130872,1.8803527974675263,2,2014
904,29,2311306,1,12,12,4.808574943124702,10,0.8333333333333334,8.982604965500904,3.9573933280171842,4,2014
904,40,2900702,2,68,62,1.9830233300411795,20,0.3225806451612903,-0.9703442320919973,2.450802822017641,3,2014
904,40,2903201,2,89,80,1.1855675245071184,11,0.1375,,1.8502465574528144,2,2014
904,40,2903904,1,16,11,1.8831854679530495,0,0.0,,,,2014
904,40,2904605,1,54,50,2.384772407557227,29,0.58,0.8638389798707731,2.5454534215572235,3,2014
904,40,2905206,2,59,54,2.6298759140851535,27,0.5,2.8912810709293777,2.825677550824295,3,2014
904,40,2907202,1,27,27,0.1728964957762376,0,0.0,,,,2014
904,40,2908408,2,62,58,1.925783780355219,30,0.5172413793103449,0.7278806973231735,2.6226984015161983,3,2014
904,40,2909406,1,23,22,0.41311612811291687,1,0.045454545454545456,,,,2014
904,40,2909703,1,21,21,0.06277013703979901,0,0.0,,,,2014
904,40,2910701,1,57,54,2.296174416334454,34,0.6296296296296297,0.2877264083880283,2.4693893292485263,3,2014
904,40,2910727,2,78,66,1.4447196156128421,13,0.19696969696969696,,2.0540020889039345,3,2014
904,40,2911709,1,19,19,2.913889366475794,2,0.10526315789473684,,,,2014
904,40,2913705,1,27,26,1.1189095205206345,2,0.07692307692307693,,,,2014
904,40,2913903,2,134,112,1.8395180673982456,44,0.39285714285714285,0.7336802118653355,2.3086160649947205,3,2014
904,40,2914604,2,127,115,2.189884037345078,63,0.5478260869565217,-0.3573634853482234,2.336493995611887,3,2014
904,40,2914703,2,77,65,2.0974655691279294,21,0.3230769230769231,0.5316240780478648,2.5818783527696922,3,2014
904,40,2917508,2,56,49,2.362992280077851,13,0.2653061224489796,0.033707630478481306,2.57242493480486,3,2014
904,40,2927408,2,207,177,1.4663881075069984,55,0.3107344632768362,-0.40183158647932504,2.7421228770613406,3,2014
904,40,2928703,2,73,65,2.305592762359048,30,0.46153846153846156,1.1310309295672427,2.791682813484234,3,2014
904,40,2929909,1,42,40,2.3229392602407617,29,0.725,0.6196563151281198,2.651202417165697,3,2014
904,40,2930105,1,24,23,1.924040094190289,0,0.0,,,,2014
904,40,2930501,1,53,53,1.523888117041813,4,0.07547169811320754,,,,2014
904,40,2931350,2,58,54,2.342553112115544,18,0.3333333333333333,2.470506297728037,,,2014
904,40,2932903,1,33,32,1.121675370557652,2,0.0625,,,,2014
904,40,2933604,1,35,30,2.149601504274934,22,0.7333333333333333,0.9494904877751957,2.689660702481661,3,2014
904,54,3509502,2,73,68,3.0251417722447145,46,0.6764705882352942,-5.429923884980221,2.6238056474946667,3,2014
904,56,3503208,1,90,39,3.7029344383493648,21,0.5384615384615384,-3.2873919968196184,2.759749418242212,3,2014
904,56,3504008,1,139,73,1.9430520965414382,55,0.7534246575342466,-7.205994148272714,0.7060892287125765,1,2014
904,71,2400208,1,14,14,3.1107343350172267,12,0.8571428571428571,4.199289298471002,3.1193943379179547,4,2014
904,71,2407203,1,35,32,1.2503489832050696,11,0.34375,-2.7882541896909876,2.271648000222272,3,2014
904,71,2408003,1,46,39,1.712365681671516,23,0.5897435897435898,-1.1932844454683755,2.182105254229282,3,2014
904,71,2409407,1,65,61,1.9839239345461284,48,0.7868852459016393,0.3121591484940805,2.6959957536858994,3,2014
904,71,2414506,1,11,10,3.263945794087229,5,0.5,9.034478313173244,3.7301577195804754,4,2014
904,81,4209102,1,8,7,3.951072738744074,4,0.5714285714285714,5.593130455801182,3.554062658547852,4,2014
904,82,4203907,1,2,0,,0,,,,SC,2014
904,83,4208203,1,2,2,1.0293060616188852,0,0.0,,1.8616613993066822,2,2014
904,84,3302403,1,27,25,2.4001479738651623,7,0.28,-0.7687374319643813,2.525648002551748,3,2014
904,95,2312908,1,182,162,2.50405025623714,95,0.5864197530864198,0.5336479489179494,2.39973519449627,3,2014
904,107,3162500,1,80,75,4.136714741003875,49,0.6533333333333333,-0.13682181777672658,3.410717376103533,4,2014
904,135,3505906,2,43,30,4.375899362495518,0,0.0,,3.7700885144526666,4,2014
904,137,3506003,1,12,10,2.700775203865681,6,0.6,4.6392419705090076,3.2730244516104654,4,2014
904,163,3303302,1,47,39,1.506289000253509,13,0.3333333333333333,-1.0642860322605379,2.887655680311447,3,2014
904,163,3303401,1,16,14,3.3711196486964523,8,0.5714285714285714,3.956851114348296,3.770250495967371,4,2014
904,163,3303500,1,19,13,2.030701649062603,6,0.46153846153846156,2.4246986813104385,3.2706086627892708,4,2014
904,163,3303906,1,11,7,1.5940380145203306,3,0.42857142857142855,-2.475073352583871,2.500784916891428,3,2014
904,163,3304557,6,239,204,2.8398504633302344,38,0.18627450980392157,,3.2262833187837434,4,2014
904,163,3304904,1,1,0,,0,,,,SC,2014
904,165,3304557,1,66,51,3.02011978197962,27,0.5294117647058824,-1.8245948280258169,2.8941439440423578,3,2014
904,176,3304557,2,44,11,1.4333028710424593,3,0.2727272727272727,-6.106589729462802,1.5780858860756264,2,2014
904,192,3304557,1,5,3,3.26175651250947,0,0.0,,3.20607924508814,4,2014
904,218,3301702,1,10,9,1.2875271066553857,2,0.2222222222222222,1.84271570849441,2.3199591982718974,3,2014
904,266,3538709,1,11,10,4.855984939043399,5,0.5,0.6864601567692432,3.240405267096007,4,2014
904,277,3304557,1,15,11,1.3872895743420899,0,0.0,,1.8107921286851876,2,2014
904,278,3304557,1,73,53,1.2844787390298265,21,0.39622641509433965,-2.3518125462308204,2.336155187660859,3,2014
904,295,4316808,1,2,1,,0,0.0,,,SC,2014
904,298,4113700,1,807,699,1.2930738204413517,285,0.40772532188841204,-0.05036241712375667,2.741001599018535,3,2014
904,316,3550308,2,105,95,2.9527142697935016,36,0.37894736842105264,0.2700277207198525,3.2569904041877624,4,2014
904,337,3136702,1,2,1,,0,0.0,,,SC,2014
904,338,3106200,1,38,32,4.591268732474472,17,0.53125,2.6669832056621186,3.8297306130772624,4,2014
904,343,3106200,1,23,21,2.9669249369861643,4,0.19047619047619047,,2.764458580929899,3,2014
904,367,3101706,1,20,16,2.261607086007345,5,0.3125,-0.11997877969607984,2.4268113613459104,3,2014
904,367,3124302,1,18,17,1.6363051960300898,11,0.6470588235294118,-1.31702185358644,2.2642682100091456,3,2014
904,367,3135209,1,29,26,1.5803951916580292,21,0.8076923076923077,-0.26151013382468385,2.161440941619553,3,2014
904,367,3143302,1,46,40,3.8564652006285707,28,0.7,1.9032770493431168,3.301552603201351,4,2014
904,383,1501402,1,17,16,2.4815413730445615,6,0.375,0.857294284061347,2.8849625509807217,3,2014
904,385,2927408,1,94,62,1.799660115551501,30,0.4838709677419355,-1.3787543644751643,,,2014
904,398,2800308,1,58,47,1.62075624385485,32,0.6808510638297872,2.250474010083977,2.863970307519504,3,2014
904,402,5300108,1,31,21,2.478855522669463,9,0.42857142857142855,-0.054984315235669906,2.5347900492707316,3,2014
904,403,5300108,2,99,68,1.915243328058535,32,0.47058823529411764,-1.1996176311630409,2.4811617851926075,3,2014
904,409,2606002,1,58,50,2.1700751103960814,41,0.82,0.13852879252777098,2.463597269991278,3,2014
904,409,2611101,1,58,55,1.9168668538399114,45,0.8181818181818182,-0.48452130397147375,2.066001417020196,3,2014
904,409,2611606,1,46,16,1.6864534673409732,6,0.375,-2.6433058891040333,,,2014
904,417,3550308,1,3,2,3.238510498857024,1,0.5,,3.761322152414089,4,2014
904,423,4307005,1,19,19,2.295439900665232,14,0.7368421052631579,0.8498511013126936,,,2014
904,423,4308508,1,12,12,3.121438714936102,10,0.8333333333333334,2.4150123535125534,,,2014
904,426,4316907,1,12,9,2.1330859626801626,2,0.2222222222222222,7.406247152875341,3.7591959807809574,4,2014
904,449,4304606,2,226,107,0.5862189795048056,8,0.07476635514018691,,1.661856248304777,2,2014
904,449,4309209,1,12,10,3.136654710803164,4,0.4,6.891160166512837,3.8508179240411597,4,2014
904,451,1506807,1,13,13,0.7085089359938378,6,0.46153846153846156,-2.442395143479029,,,2014
904,466,3550308,1,25,19,3.2974961552106707,5,0.2631578947368421,-4.266063405282999,,,2014
904,474,3304201,1,3,3,3.3568698636280816,3,1.0,0.737521593284877,2.8186074125282228,3,2014
904,496,3516200,2,83,63,1.8022069637574132,25,0.3968253968253968,-1.8840752965949175,2.469963920246097,3,2014
904,519,2927408,1,32,22,0.57029219325016,8,0.36363636363636365,-2.057863434602162,1.7756439070708623,2,2014
904,527,5208707,1,80,65,2.6003347119777502,32,0.49230769230769234,0.10617374624380971,2.6714398979898117,3,2014
904,528,3304557,1,12,9,3.5603962100147317,1,0.1111111111111111,,3.5243005577312543,4,2014
904,532,4310207,1,1,0,,0,,,,SC,2014
904,546,3550308,1,33,17,3.087305652391877,10,0.5882352941176471,-6.817437857782986,2.2629975433369403,3,2014
904,547,3304557,1,78,55,2.6742084407786733,25,0.45454545454545453,-7.78530776088876,2.117272752869089,3,2014
904,547,3304904,1,79,54,2.4666431273948057,25,0.46296296296296297,-2.725110227401438,2.6439529948599785,3,2014
904,549,1200203,1,25,24,1.847511528241931,9,0.375,-1.7148178265989662,1.8874739701231518,2,2014
904,549,1200401,1,39,39,2.7832096256440506,24,0.6153846153846154,2.0125218908960747,3.0200378841316913,4,2014
904,550,2504009,2,247,162,3.088468021536703,86,0.5308641975308642,0.9113077205155252,2.9143855360134827,3,2014
904,550,2504306,1,47,30,1.088557508819763,19,0.6333333333333333,-0.5494886175483285,,,2014
904,550,2506301,1,150,80,1.205029809100517,32,0.4,-0.8042988562536114,2.428384400672054,3,2014
904,550,2509701,1,52,36,2.847297345663151,7,0.19444444444444445,,,,2014
904,568,2100055,1,122,78,1.0942698576110308,59,0.7564102564102564,-0.8026423955427205,,,2014
904,568,2101202,1,1,0,,0,,,,,2014
904,568,2101608,1,25,19,1.4901242403369546,2,0.10526315789473684,,,,2014
904,568,2103000,1,49,48,1.5337862530304658,26,0.5416666666666666,-0.2362046807899567,2.667657427351,3,2014
904,568,2103505,1,14,11,1.2617440881684343,8,0.7272727272727273,2.1649080027317495,,,2014
904,568,2105302,1,75,55,1.971990021634929,44,0.8,-0.6812354897238025,2.22991952425254,3,2014
904,568,2105401,1,40,35,0.6759186169339462,15,0.42857142857142855,-1.8023193932170531,,,2014
904,568,2108207,1,83,71,1.175803246204909,53,0.7464788732394366,-0.767452695671053,,,2014
904,568,2109106,1,45,40,1.2963099529079352,16,0.4,-1.5506114914315074,,,2014
904,568,2111300,1,26,15,3.7763438834946346,13,0.8666666666666667,0.9292689740285186,3.0197672272083085,4,2014
904,568,2112209,1,20,20,1.4592134049863552,12,0.6,0.42485387601380076,2.4859515656720927,3,2014
904,569,1500107,1,87,56,2.684636121289365,36,0.6428571428571429,0.3776861776882697,,,2014
904,569,1500602,1,74,59,2.1891505929287174,6,0.1016949152542373,,,,2014
904,569,1501402,2,438,247,0.7515874960572954,36,0.145748987854251,,1.9069019117214294,2,2014
904,569,1501709,1,67,62,2.3914842265514666,60,0.967741935483871,-0.3601430750809446,,,2014
904,569,1501808,1,162,149,0.8054901768900219,49,0.3288590604026846,-2.2826078279771953,,,2014
904,569,1502103,1,100,82,1.6016847319529925,46,0.5609756097560976,-0.11136389792912876,,,2014
904,569,1502400,1,71,59,3.1262142188208895,46,0.7796610169491526,-0.14567240783008234,,,2014
904,570,2403103,1,55,35,2.5946284701217004,28,0.8,0.6051562797030623,2.9905249215845577,4,2014
904,570,2408102,1,109,87,3.1372670123598403,48,0.5517241379310345,-0.8300982026157583,2.975387335771745,4,2014
904,571,4106902,1,19,12,4.887390217448812,4,0.3333333333333333,0.5560566303949201,3.573971529134817,4,2014
904,571,4115705,1,27,26,2.4683142476309095,8,0.3076923076923077,0.4535329115274749,3.0728004194237357,4,2014
904,572,3303302,6,130,67,1.8657448775821173,17,0.2537313432835821,-3.6236128264795195,2.527939475059511,3,2014
904,573,3205309,1,80,59,2.669458446501919,41,0.6949152542372882,-3.3508287556191845,,,2014
904,574,3303500,1,33,31,4.479329171115745,18,0.5806451612903226,3.0637516374084313,4.046814309424213,5,2014
904,574,3305554,1,44,38,3.376627293327876,25,0.6578947368421053,0.7874191757122497,3.2669601419667007,4,2014
904,575,3106200,1,185,158,4.6723211918190755,81,0.5126582278481012,-0.6327259740604962,3.582873756735488,4,2014
904,576,3136702,1,162,120,3.362240885229651,46,0.38333333333333336,-2.384898157520268,2.9012464869238066,3,2014
904,577,2700300,1,29,29,2.9373629319571344,15,0.5172413793103449,2.128020652388385,,,2014
904,577,2702405,1,40,37,3.4188253404554314,28,0.7567567567567568,3.781232547430949,,,2014
904,577,2704302,1,88,77,2.341166316547856,32,0.4155844155844156,-0.1790230724764269,2.802073836213336,3,2014
904,578,2927408,2,120,108,3.704591751513413,30,0.2777777777777778,0.5335688346008002,3.139327626428628,4,2014
904,579,2507507,2,304,231,2.3092840437651376,70,0.30303030303030304,0.2312612251627884,3.08543155775135,4,2014
904,580,2611606,2,110,59,3.1555045630544125,28,0.4745762711864407,-4.2121558613323975,2.507769295359529,3,2014
904,582,4316907,2,26,26,3.6570792836515116,9,0.34615384615384615,1.6962024641097295,3.3196309435321907,4,2014
904,583,2304400,5,189,149,3.200065606377419,39,0.26174496644295303,-0.19060650067778548,3.1711913621320518,4,2014
904,584,5205109,1,36,28,0.7649610406784337,6,0.21428571428571427,0.3570384036342051,2.7325902787650183,3,2014
904,584,5211909,1,2,2,2.804669636660314,0,0.0,,2.9663794383913182,4,2014
904,585,4205407,2,147,135,3.5984890151276723,26,0.1925925925925926,,3.7093891990819707,4,2014
904,586,3304557,2,94,79,4.385959354418591,66,0.8354430379746836,0.14642922906210468,3.444515266874314,4,2014
904,587,2611606,1,34,29,1.3678998352624636,21,0.7241379310344828,-0.35627828032767284,,,2014
904,591,3518800,1,72,34,3.7392677018593226,22,0.6470588235294118,1.3728082527508263,,,2014
904,595,3101607,2,21,21,4.39247155079763,19,0.9047619047619048,-1.1215785429942007,,,2014
904,609,4104808,1,14,14,3.4427492588137154,6,0.42857142857142855,-2.261337138474925,2.9750505480929395,4,2014
904,609,4114609,1,3,3,1.4881724976587078,2,0.6666666666666666,-3.6928115322422137,2.5516115404870376,3,2014
904,614,3303401,1,5,5,3.6283853178901326,3,0.6,7.238921513447738,3.715190639138629,4,2014
904,634,4314407,1,30,28,3.7084634500511253,22,0.7857142857142857,-0.8411075980863228,3.2165,4,2014
904,641,4304606,1,9,9,3.9139181056024084,2,0.2222222222222222,1.2727789906975495,3.1755739798321394,4,2014
904,657,2613909,1,21,19,0.41195082655970405,16,0.8421052631578947,-2.6926068789035007,1.3365487928107382,2,2014
904,663,3304904,2,57,56,1.104138082162942,15,0.26785714285714285,-1.8653585650632494,2.322846605386678,3,2014
904,665,3554102,1,5,4,3.2860614050539265,0,0.0,,3.0657432711266663,4,2014
904,666,2910800,1,79,73,3.4987774388470507,52,0.7123287671232876,-0.04426533228330987,2.7427663219098073,3,2014
904,669,1302603,1,21,13,1.8042742909070317,7,0.5384615384615384,3.184832020182444,2.7278151193174014,3,2014
904,673,5003702,1,73,59,1.8812820229158866,21,0.3559322033898305,-0.6472478854403693,2.865346176208698,3,2014
904,688,2918001,1,49,44,2.437463636110209,26,0.5909090909090909,2.0402571803260017,2.8031762816299484,3,2014
904,688,2933307,1,20,18,2.6409615331485847,14,0.7777777777777778,-0.15175629471296656,2.9727680181189293,4,2014
904,693,3304557,1,27,22,4.590521300063409,21,0.9545454545454546,-1.4579004590571212,,,2014
904,694,5001102,1,25,23,1.2104012810657685,16,0.6956521739130435,-2.174797525556209,1.8420434402306631,2,2014
904,694,5008305,1,10,10,0.9242878082160462,4,0.4,-5.685046878093658,1.8784113561913114,2,2014
904,699,1100106,1,34,31,0.7656858516972338,28,0.9032258064516129,-1.3537675945843746,2.4477952420214324,3,2014
904,699,1100205,1,31,26,1.3041673743189877,25,0.9615384615384616,-2.1227673953549036,2.4002899400210014,3,2014
904,699,1100304,1,31,24,2.104624966270542,4,0.16666666666666666,,2.171834917337421,3,2014
904,703,2601102,1,39,37,1.2163477068749693,13,0.35135135135135137,-1.504982808408222,1.23652277253657,2,2014
904,707,3548906,1,4,0,,0,,,,SC,2014
904,718,2408102,1,29,24,1.4964650453115835,9,0.375,0.6821451460017269,2.7579271165107135,3,2014
904,719,5107958,1,59,51,1.01999864928002,24,0.47058823529411764,-1.198001964707926,2.3743824101711652,3,2014
904,730,4119905,1,12,10,3.022630907348616,4,0.4,4.264616546009055,3.2752894696654504,4,2014
904,739,3201209,1,43,40,2.663742282928811,33,0.825,0.13261764732284897,2.6458398553363187,3,2014
904,746,2304202,1,125,110,1.541271994486367,59,0.5363636363636364,-0.11963647646069957,2.284430615086232,3,2014
904,756,2201903,1,24,21,0.7770905662716517,15,0.7142857142857143,-0.3134312049587637,2.9524036384529984,4,2014
904,756,2203909,1,56,51,0.5592604055748323,39,0.7647058823529411,-0.8873839362571774,2.4449827337094625,3,2014
904,756,2204303,1,20,20,1.3964069056506236,16,0.8,0.06621471277094892,1.9585070818027062,3,2014
904,756,2207009,1,21,20,0.7876429661920474,10,0.5,-4.459230114636536,1.5274156781208024,2,2014
904,756,2207702,1,28,27,2.7617362212999397,19,0.7037037037037037,1.9176559860901288,2.7919879216419177,3,2014
904,756,2208007,1,22,22,1.3248809282619045,18,0.8181818181818182,0.5332023350983138,2.4297310133545134,3,2014
904,756,2208403,1,28,25,2.88914702586374,20,0.8,0.5635504683670632,,,2014
904,756,2211001,3,222,206,1.8808376917057177,113,0.5485436893203883,-0.1682703977982027,2.7433506790779436,3,2014
904,789,1400100,1,13,7,3.5267124172150446,1,0.14285714285714285,,3.686373643638828,4,2014
904,824,5209101,1,17,17,0.33155044449065574,4,0.23529411764705882,-4.273650251494701,,,2014
904,829,1721000,1,831,16,0.8162133813875259,0,0.0,,1.4731865245248588,2,2014
904,830,1600303,1,17,5,3.6472035093277917,0,0.0,,2.3514798768328813,3,2014
904,953,3548500,1,487,341,1.420128758346437,59,0.17302052785923755,,1.896235958866858,2,2014
904,1041,4311403,1,1,1,,0,0.0,,,SC,2014
904,1090,2800308,1,18,18,1.6327493986194563,8,0.4444444444444444,-3.181327354635917,2.574993484272972,3,2014
904,1126,4109401,1,52,49,1.7993901166286705,16,0.32653061224489793,1.0665469005166768,3.1659981916787268,4,2014
904,1126,4110706,1,20,19,2.5788189565826536,4,0.21052631578947367,5.056092459974883,3.9305620205229927,4,2014
904,1141,3304557,1,14,12,1.2267785942708742,9,0.75,-4.820537980621121,2.13818720810712,3,2014
904,1153,3304557,2,11,6,1.8298877468125796,3,0.5,-2.142920732654216,,,2014
904,1159,3205309,1,2,1,,0,0.0,,,SC,2014
904,1185,2927408,1,17,15,2.315206476407976,11,0.7333333333333333,-1.3520690147014547,3.0234456315213354,4,2014
904,1309,5300108,1,19,19,2.394709194324931,14,0.7368421052631579,0.7383516612475832,3.4608297412826508,4,2014
904,1313,3552502,1,12,9,2.9037922892128925,2,0.2222222222222222,-0.579920995391479,2.62960208961854,3,2014
904,1365,3515152,1,23,19,2.9315544849935593,7,0.3684210526315789,1.7056449780616383,3.098957000585395,4,2014
904,1388,3550308,3,108,72,1.2944124654325442,14,0.19444444444444445,,1.8976371454562737,2,2014
904,1422,1302603,1,156,102,1.2812919204901945,67,0.6568627450980392,-0.19615513097106377,2.546106910229027,3,2014
904,1436,1302603,1,9,9,0.6518271410176352,6,0.6666666666666666,-1.9084349791249196,2.5441326254740813,3,2014
904,1452,2111300,1,5,1,,0,0.0,,,SC,2014
904,1472,4207502,1,805,577,1.4773877525011407,170,0.29462738301559793,-0.3315120101919982,,,2014
904,1567,4107207,1,30,30,2.3189086280767297,23,0.7666666666666667,-0.4697418920660336,1.8043462581229428,2,2014
904,1640,2923803,1,27,24,2.5737989362431457,18,0.75,2.775950972979416,3.5504538394116874,4,2014
904,1658,2304400,1,5,0,,0,,,,SC,2014
904,1701,3304557,1,9,8,2.1645675842788252,4,0.5,-2.7240191068497266,2.6991984206042954,3,2014
904,1808,3205309,2,102,96,2.5272038681793534,38,0.3958333333333333,0.03816620821537233,,,2014
904,1813,1501402,1,40,37,3.095208959922946,36,0.972972972972973,-3.491115439206231,2.0003319214410302,3,2014
904,1836,3549102,1,1,0,,0,,,,SC,2014
904,1899,4116901,1,14,14,1.3339376742534712,8,0.5714285714285714,-1.5342581443287338,,,2014
904,1998,3171808,2,20,15,0.26179104918536283,9,0.6,-4.21123227760999,1.5478073727775243,2,2014
904,2058,1100205,1,30,24,1.2817450729833824,17,0.7083333333333334,0.5894402319686715,2.6483561183721145,3,2014
904,2079,1503606,1,14,13,2.766523559548741,10,0.7692307692307693,2.1657188087944683,2.8654953877772726,3,2014
904,2140,2925303,1,19,14,1.6352385141735055,5,0.35714285714285715,-1.554980729465052,2.0349493397272584,3,2014
904,2173,3550308,1,29,26,1.0792892586335219,4,0.15384615384615385,,,,2014
904,2222,2924009,1,20,17,1.8236971539484108,12,0.7058823529411765,1.626233946677572,,,2014
904,2233,3106200,1,27,26,2.599671440470952,26,1.0,0.7746034892022554,2.4248,3,2014
904,2356,1502202,1,7,6,2.592900937821265,1,0.16666666666666666,,,,2014
904,2451,1501402,1,73,61,2.4290887223746873,30,0.4918032786885246,1.5938805185325495,2.7021170525679663,3,2014
904,2564,2503704,2,49,44,2.141900145711361,29,0.6590909090909091,0.6507122231070877,3.076343662337422,4,2014
904,2564,2504009,1,40,29,3.731614642888403,13,0.4482758620689655,2.6185849720147667,3.3334029871368944,4,2014
904,2565,3303203,1,127,89,2.302412202546737,48,0.5393258426966292,-0.6450004177794296,,,2014
904,2568,2932903,1,28,7,1.2860383433006661,6,0.8571428571428571,-1.5952989421298465,1.7191570668077176,2,2014
904,2582,4119608,1,29,29,1.4311845955077316,21,0.7241379310344828,0.5158214123829372,2.703295703677917,3,2014
904,2773,1600303,1,67,53,1.1102926803723736,27,0.5094339622641509,0.3538433374571759,2.880219516545448,3,2014
904,2804,3304557,1,11,10,2.1128166234316237,3,0.3,-2.532018863653588,2.5426131231982327,3,2014
904,3160,2704302,2,76,63,0.9935043108817319,17,0.2698412698412698,-0.5499535940029263,2.3043707188137748,3,2014
904,3172,1301209,1,3,2,0.9454275050089356,0,0.0,,,,2014
904,3172,1302504,1,9,5,1.4310014837795406,5,1.0,-4.734089761275759,,,2014
904,3172,1302603,1,43,35,3.51844759144554,17,0.4857142857142857,1.8655168062634697,,,2014
904,3172,1303403,1,66,63,0.8076664759781893,30,0.47619047619047616,-0.5632221487549468,,,2014
904,3172,1304062,1,64,44,0.48311008140043077,8,0.18181818181818182,,,,2014
