area,ies,curso,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano
4004,423,64020,4317400,14,13,2.07387937488,10.0,0.769230769231,-0.369516517792,2.770577424,3,2017
4004,423,64061,4308508,15,15,1.732490757165,14.0,0.933333333333,-0.385518363256,2.684044805,3,2017
4004,423,64076,4317509,20,14,3.168634684221,13.0,0.928571428571,0.741589392467,3.130203126,4,2017
4004,423,64162,4307005,35,26,1.847508943153,24.0,0.923076923077,-0.660997764718,2.172015715,3,2017
4004,426,52665,4316907,7,7,1.690612863248,4.0,0.571428571429,1.768507246487,3.288809042,4,2017
4004,430,105678,4113700,6,6,4.020133137328,5.0,0.833333333333,4.324235843546,3.542220107,4,2017
4004,441,70137,4213609,8,8,0.242278581605,7.0,0.875,-5.374592094185,1.624294575,2,2017
4004,446,20966,4306106,39,20,0.787465425022,16.0,0.8,-2.183455348675,1.971618961,3,2017
4004,448,1190311,4314902,10,10,3.258241297089,7.0,0.7,1.930042155226,3.770662747,4,2017
4004,449,9302,4304606,30,23,2.023687144737,13.0,0.565217391304,-1.915530434379,2.272097065,3,2017
4004,449,9311,4309209,44,32,2.162307078764,14.0,0.4375,0.612930108728,2.691989674,3,2017
4004,453,1148708,1721000,8,8,2.687725231755,8.0,1.0,1.260774615363,3.589515101,4,2017
4004,457,20355,3547809,38,27,1.330524154069,19.0,0.703703703704,-1.212842090891,1.80082478,2,2017
4004,458,88772,3550308,26,22,0.992209193725,20.0,0.909090909091,-0.935971668222,2.499762719,3,2017
4004,466,19505,3550308,57,31,2.074077352246,13.0,0.41935483871,0.38409558924,3.251808605,4,2017
4004,466,1165300,3550308,47,38,2.84325365015,27.0,0.710526315789,1.811952748474,3.688626036,4,2017
4004,480,92001,3305802,16,10,2.8076327282,8.0,0.8,-0.007490841645,2.758704248,3,2017
4004,481,53788,3518800,70,64,1.086077154862,35.0,0.546875,-0.418749447836,2.272725961,3,2017
4004,482,17937,4204608,68,61,1.528478944517,31.0,0.508196721311,-0.547477641044,2.105628489,3,2017
4004,494,10059,4218707,37,27,1.936994967121,16.0,0.592592592593,-0.492228295803,2.578300057,3,2017
4004,496,10159,3516200,25,25,2.090826816549,23.0,0.92,0.411856902865,3.404385225,4,2017
4004,513,10348,3127701,3,2,1.562861338563,1.0,0.5,,1.867089967,2,2017
4004,515,21690,3303302,48,37,1.748032165145,28.0,0.756756756757,-0.942150207366,2.348857416,3,2017
4004,527,10814,5208707,59,48,2.991798415578,39.0,0.8125,0.732294975586,3.085676198,4,2017
4004,528,114286,3304557,10,10,3.961638857514,10.0,1.0,-2.210284926609,3.255408973,4,2017
4004,532,110974,4310207,16,15,2.670987218409,14.0,0.933333333333,0.645623311797,3.144420332,4,2017
4004,532,110976,4317202,13,13,3.022422572195,12.0,0.923076923077,0.453170526431,3.272596729,4,2017
4004,535,39494,4114203,18,13,1.019092057254,10.0,0.769230769231,-1.858828780848,1.662989846,2,2017
4004,546,11238,3550308,28,26,2.529853213614,13.0,0.5,-2.846379538146,2.504523549,3,2017
4004,547,5000356,3304557,127,106,3.169108449188,77.0,0.72641509434,0.060710537077,3.235057033,4,2017
4004,548,11452,2111300,39,37,3.036938474539,28.0,0.756756756757,-0.550641092069,3.023119917,4,2017
4004,550,1190071,2504009,35,28,2.344006048423,24.0,0.857142857143,0.13299358179,2.881729934,3,2017
4004,550,1265453,2510808,27,1,,1.0,1.0,,,SC,2017
4004,555,11730,2304400,77,63,2.398566551007,40.0,0.634920634921,-0.091536958507,3.031918361,4,2017
4004,569,12025,1501402,48,34,3.141123308343,30.0,0.882352941176,-0.130731631178,3.09105677,4,2017
4004,570,12313,2408102,34,30,4.4967719364,17.0,0.566666666667,2.002555395464,4.017472621,5,2017
4004,571,12581,4106902,75,65,4.176107430107,62.0,0.953846153846,-0.195553309054,3.452442582,4,2017
4004,572,12710,3303302,71,65,4.365945962506,54.0,0.830769230769,-0.412230794061,3.53681038,4,2017
4004,572,82799,3304524,50,47,2.936788912806,42.0,0.893617021277,-0.083563783178,3.273196055,4,2017
4004,573,12837,3205309,41,31,2.912408703616,20.0,0.645161290323,-1.591069451603,2.963681995,4,2017
4004,573,116868,3200201,23,20,3.223706795948,19.0,0.95,0.898337527246,3.007899207,4,2017
4004,573,1159854,3204906,3,3,3.495221573154,3.0,1.0,0.458033947066,3.038434383,4,2017
4004,574,1102636,3303500,43,42,2.96434803209,42.0,1.0,-0.121939453809,3.269519264,4,2017
4004,575,12946,3106200,79,72,4.88168084903,67.0,0.930555555556,-0.03316732966,3.745797458,4,2017
4004,576,18518,3136702,20,20,4.584389122685,20.0,1.0,2.361389866791,4.089757455,5,2017
4004,576,65361,3136702,27,24,4.212667898832,22.0,0.916666666667,1.898419413692,3.94250357,4,2017
4004,577,13216,2704302,34,30,3.498859783068,21.0,0.7,1.584825049644,3.620531661,4,2017
4004,577,101942,2700300,41,40,2.58396035858,38.0,0.95,0.028954287508,3.026700742,4,2017
4004,578,13277,2927408,82,68,3.10735877947,46.0,0.676470588235,0.269253208708,3.124923699,4,2017
4004,579,13401,2507507,25,25,3.403819463021,23.0,0.92,0.608256958886,3.390975772,4,2017
4004,580,13595,2611606,122,113,4.414046658617,102.0,0.902654867257,-0.013398695493,3.702583172,4,2017
4004,581,13717,4314902,106,90,4.640430639307,70.0,0.777777777778,0.496006914921,3.86508278,4,2017
4004,581,20979,4314902,45,37,4.196399090731,30.0,0.810810810811,-1.262240609173,3.383206913,4,2017
4004,582,13881,4316907,27,26,3.484755737282,18.0,0.692307692308,-2.137238172934,2.980686551,4,2017
4004,583,13980,2304400,46,44,4.446613401328,42.0,0.954545454545,0.161555713272,3.684137355,4,2017
4004,583,1270596,2311306,10,10,4.042607135953,10.0,1.0,3.956723984531,4.085750086,5,2017
4004,584,14098,5208707,73,67,3.649686874966,58.0,0.865671641791,0.455986712004,3.462311723,4,2017
4004,584,14137,5205109,34,33,1.511142379034,27.0,0.818181818182,-3.22145923977,2.166726506,3,2017
4004,584,112893,5211909,17,15,2.504022529057,14.0,0.933333333333,-0.07249024544,2.676436654,3,2017
4004,585,14217,4205407,68,57,4.057639380139,41.0,0.719298245614,-1.062625917017,3.256565694,4,2017
4004,586,85783,3304557,124,118,3.95578627616,85.0,0.720338983051,0.227545302144,3.510746665,4,2017
4004,587,118468,2606002,24,23,3.561332652403,21.0,0.913043478261,0.990148452298,3.461828394,4,2017
4004,587,1102628,2611606,45,43,3.24547607776,41.0,0.953488372093,-0.160948039668,3.323774693,4,2017
4004,588,1102800,4119905,39,33,3.311206710808,33.0,1.0,0.40922348553,3.453100431,4,2017
4004,588,1152636,4115804,16,16,2.914153563151,16.0,1.0,0.129131604418,3.108380782,4,2017
4004,588,1164656,4104303,24,24,4.137331686949,24.0,1.0,0.115427006446,3.452134351,4,2017
4004,588,1270472,4123501,2,2,3.035940087999,2.0,1.0,-0.614084611046,3.241337613,4,2017
4004,589,91262,2408003,6,6,3.419333712783,4.0,0.666666666667,3.42943911551,3.733958534,4,2017
4004,591,110528,3549904,45,38,4.314805190231,14.0,0.368421052632,-0.107042037905,3.65190682,4,2017
4004,592,18335,3138203,64,59,3.813727564194,57.0,0.966101694915,0.456009474922,3.614415508,4,2017
4004,593,1178662,3304557,27,23,3.718614736618,23.0,1.0,0.519786528122,3.38120877,4,2017
4004,595,96951,3101607,39,39,2.89221799431,38.0,0.974358974359,0.779437528795,3.152749916,4,2017
4004,598,18251,3132404,37,36,3.599783417858,34.0,0.944444444444,0.158363754858,3.501109726,4,2017
4004,600,1166783,2105302,29,29,1.816069197543,28.0,0.965517241379,-2.481250776658,1.598967796,2,2017
4004,600,1269545,2103000,11,11,2.527381051315,11.0,1.0,0.531401889788,2.742747193,3,2017
4004,605,14681,3548807,46,42,1.896596482115,31.0,0.738095238095,-0.503883959267,1.92374354,2,2017
4004,609,14707,4104808,24,21,3.923882951256,13.0,0.619047619048,2.52019741481,3.659121516,4,2017
4004,609,14722,4108304,11,6,4.296519504156,5.0,0.833333333333,7.924632020235,4.192249438,5,2017
4004,634,15002,4314407,83,72,3.086596135778,56.0,0.777777777778,0.047575087108,3.114402358,4,2017
4004,641,15103,4304606,28,19,2.718064648016,7.0,0.368421052632,0.371544811993,3.38072842,4,2017
4004,664,21271,3205200,10,9,4.532752315009,9.0,1.0,4.551776482235,4.131034473,5,2017
4004,668,98957,1302603,43,33,1.246872692597,27.0,0.818181818182,-0.146457755197,2.934796898,3,2017
4004,671,15555,5002704,32,19,1.581831626827,15.0,0.789473684211,-1.246636808979,2.050846196,3,2017
4004,688,19042,2933307,33,30,3.286405363949,22.0,0.733333333333,2.065786462531,3.151126825,4,2017
4004,692,37862,2611101,74,63,1.666352312471,51.0,0.809523809524,-0.450329757639,2.35156213,3,2017
4004,694,15869,5002704,22,21,4.257173765191,17.0,0.809523809524,1.581131094277,3.686064301,4,2017
4004,694,1113854,5006606,9,9,2.725282040045,9.0,1.0,0.977206327459,3.002420935,4,2017
4004,699,318882,1100205,16,10,1.896798831952,10.0,1.0,-2.716537758356,1.876999431,2,2017
4004,719,43044,5101704,36,32,1.411053039018,25.0,0.78125,-0.760405481245,2.165169003,3,2017
4004,719,1269969,5100300,2,2,1.814735854846,2.0,1.0,-2.111889187888,1.955486889,3,2017
4004,719,1269970,5102504,4,4,2.294467961461,4.0,1.0,-1.068752502655,2.279874168,3,2017
4004,730,16401,4119905,24,20,2.370652586531,14.0,0.7,-0.84486007191,2.624683361,3,2017
4004,750,50888,1709500,28,18,0.716269469913,11.0,0.611111111111,-2.719726063361,1.253481669,2,2017
4004,756,18558,2207702,24,23,2.047812955605,21.0,0.913043478261,-0.546821552125,3.084622701,4,2017
4004,756,18559,2211001,12,11,1.828263713455,11.0,1.0,-3.401324727799,2.070602232,3,2017
4004,756,85150,2203909,41,38,0.937843890174,38.0,1.0,-1.029500379704,2.041496034,3,2017
4004,756,1190145,2208403,15,11,1.878644567359,11.0,1.0,-1.126825061628,2.216041075,3,2017
4004,781,1117811,5107602,8,5,0.866499984925,3.0,0.6,-2.045525324975,2.117405418,3,2017
4004,789,98305,1400100,16,14,2.683261488874,9.0,0.642857142857,-0.360734958372,2.501399146,3,2017
4004,792,18250,1501402,31,27,2.084720713149,22.0,0.814814814815,-0.763741866252,3.238408798,4,2017
4004,802,18039,3304557,43,34,1.581943179925,22.0,0.647058823529,-0.786391484339,3.104014497,4,2017
4004,802,75457,3304557,69,53,2.428197318703,37.0,0.698113207547,-0.132306305047,3.350427349,4,2017
4004,877,19637,4108304,10,10,1.299582715071,6.0,0.6,-1.628424972322,1.815315715,2,2017
4004,916,88084,2211001,25,24,1.978392247528,23.0,0.958333333333,-0.067149066161,2.689248512,3,2017
4004,1027,101984,3301009,12,12,3.360872497515,9.0,0.75,-0.2973150197,3.427355426,4,2017
4004,1028,68321,5003702,14,13,1.870619555531,13.0,1.0,-1.988046685583,2.133273492,3,2017
4004,1032,22065,3527207,19,18,1.694379943643,15.0,0.833333333333,-1.782432620974,1.979010846,3,2017
4004,1041,53786,4311403,23,23,2.592712991609,12.0,0.521739130435,1.199059492684,3.407849515,4,2017
4004,1045,52522,3526704,21,13,1.665475861759,12.0,0.923076923077,-2.165092360305,1.931696788,2,2017
4004,1049,22061,1302603,71,26,1.264535866768,19.0,0.730769230769,-2.832713534664,2.345690398,3,2017
4004,1058,88154,2927408,6,4,1.121522134047,,,,2.078869537,3,2017
4004,1059,17898,2304400,15,13,1.850456083483,6.0,0.461538461538,-1.911671791224,2.095949307,3,2017
4004,1060,101318,5300108,9,9,3.310851444017,4.0,0.444444444444,2.700478787217,3.803385145,4,2017
4004,1066,58808,1721000,1,0,,,,,,SC,2017
4004,1092,1167859,3506003,17,14,1.019300082871,12.0,0.857142857143,-2.295277807455,2.149912611,3,2017
4004,1100,47603,3550308,17,15,0.960527213372,11.0,0.733333333333,-0.482571866521,2.676050153,3,2017
4004,1126,101712,4109401,22,22,2.947198190956,21.0,0.954545454545,0.34422945439,3.347892005,4,2017
4004,1128,49881,3133808,27,26,1.909002706849,17.0,0.653846153846,-0.63502268357,2.373241517,3,2017
4004,1149,89064,3545209,16,15,2.409848733967,10.0,0.666666666667,0.243849238383,3.282140001,4,2017
4004,1232,44265,4106902,15,11,2.945092250768,11.0,1.0,1.589684612548,3.181902933,4,2017
4004,1233,46972,5103403,16,14,1.584177073235,11.0,0.785714285714,-0.657834784763,2.164407752,3,2017
4004,1255,83388,2611606,29,25,2.268747269057,15.0,0.6,-0.536009193311,3.054154278,4,2017
4004,1258,19931,4104808,6,5,1.666950638828,4.0,0.8,-2.273135961663,1.720364581,2,2017
4004,1267,66911,4216602,9,9,2.648399646984,5.0,0.555555555556,3.874218310625,3.130316329,4,2017
4004,1270,46884,3543402,13,10,1.832458339825,5.0,0.5,-2.481848192341,2.216072081,3,2017
4004,1273,19910,3509601,23,19,2.158532101516,15.0,0.789473684211,-0.565936383691,2.783484914,3,2017
4004,1292,21103,3500105,20,13,1.550332849586,11.0,0.846153846154,-0.814959737628,2.183441448,3,2017
4004,1310,50296,3501608,30,28,1.314082395457,13.0,0.464285714286,-0.60959160794,2.134557194,3,2017
4004,1362,20615,3169901,11,10,3.331824976854,10.0,1.0,1.211001934307,3.354964652,4,2017
4004,1365,42236,3550308,41,33,1.682969550929,25.0,0.757575757576,-0.5171760704,2.681548642,3,2017
4004,1385,20491,3509502,4,4,0.714006815278,1.0,0.25,,1.624846625,2,2017
4004,1388,21305,3550308,13,13,1.855618977236,7.0,0.538461538462,-2.051448167622,2.80966842,3,2017
4004,1396,91195,4108304,8,6,3.234091512239,5.0,0.833333333333,2.447483974276,3.740221093,4,2017
4004,1412,54792,3525904,19,14,0.8681965667,8.0,0.571428571429,-5.909391920933,0.957457507,2,2017
4004,1422,106996,1302603,81,26,2.605104828333,24.0,0.923076923077,0.437365859165,2.842105305,3,2017
4004,1430,1105085,4115200,6,5,2.085061996814,5.0,1.0,-0.926673300008,2.558712751,3,2017
4004,1462,59078,2507507,5,3,1.384763438806,3.0,1.0,-0.87628090738,1.931071281,2,2017
4004,1490,50970,3524709,15,15,2.481869537375,11.0,0.733333333333,0.743228514572,2.446469669,3,2017
4004,1557,43257,3106200,78,75,2.037355632061,57.0,0.76,-0.316735981039,2.71317988,3,2017
4004,1568,18149,3113404,27,27,1.563043589989,27.0,1.0,-0.804401808172,2.431143757,3,2017
4004,1658,46377,2304400,16,16,1.603093802875,15.0,0.9375,-1.265375260294,2.703008182,3,2017
4004,1682,122110,3302403,20,17,1.481701572334,8.0,0.470588235294,-2.373323242153,1.574061342,2,2017
4004,1805,48205,2607901,54,38,1.239729786453,30.0,0.789473684211,-0.95671932968,2.49798189,3,2017
4004,1807,1181115,2301109,11,11,2.35686592802,11.0,1.0,-0.162425963586,2.769533903,3,2017
4004,1807,5000143,2307650,37,33,3.568815289139,26.0,0.787878787879,1.287061601178,3.19095149,4,2017
4004,1818,92988,3106200,9,6,1.084023866775,4.0,0.666666666667,-7.740041249863,1.252718722,2,2017
4004,1819,59122,2304400,30,29,3.054961573696,17.0,0.586206896552,-0.340139089841,3.425033128,4,2017
4004,1850,85146,4115200,8,8,1.981445287934,2.0,0.25,5.196849972058,3.574085944,4,2017
4004,1853,109276,3550308,9,9,2.166838777658,9.0,1.0,-0.80779458451,1.75010722,2,2017
4004,1876,122536,3530706,8,8,1.25667434642,3.0,0.375,-1.970651326902,1.410634302,2,2017
4004,1878,19799,3548708,58,50,3.774219471373,43.0,0.86,2.608606262647,3.78474861,4,2017
4004,1996,58806,5103403,44,29,0.904206833537,24.0,0.827586206897,-1.065088084565,1.077595955,2,2017
4004,2150,1070485,2211001,33,28,1.062930426605,25.0,0.892857142857,-0.482787761991,2.053383686,3,2017
4004,2244,98764,2704302,13,6,2.649785772961,3.0,0.5,1.081929524408,2.214049338,3,2017
4004,2279,119321,3509502,38,32,1.680158180333,23.0,0.71875,-0.451209525469,2.420925005,3,2017
4004,2437,73519,2931350,7,5,2.490940297263,5.0,1.0,1.171536017574,2.897965662,3,2017
4004,2564,13446,2504009,69,67,4.056747964147,66.0,0.985074626866,0.419318092952,3.541910254,4,2017
4004,2625,120408,3549904,17,16,2.370011751583,11.0,0.6875,-0.080681918765,2.137874145,3,2017
4004,2676,73438,1302603,45,6,,,,,,SC,2017
4004,2855,1134546,4314902,4,4,1.240438992241,2.0,0.5,-8.944653341659,1.266629086,2,2017
4004,2911,5000951,1501402,47,43,1.142317230501,41.0,0.953488372093,-0.499725107742,2.035241652,3,2017
4004,2917,1076129,1600303,22,17,0.661006723274,16.0,0.941176470588,-1.445645775452,1.598810805,2,2017
4004,2935,84653,3170107,32,19,1.238896443595,10.0,0.526315789474,-0.618952640431,2.072570148,3,2017
4004,3099,1258063,2507507,15,15,1.679777551573,13.0,0.866666666667,-0.00378359659,2.393709871,3,2017
4004,3151,3858,4204202,17,16,1.941196055901,14.0,0.875,0.293162777001,2.661383581,3,2017
4004,3165,1260196,3134202,14,14,3.324177911205,14.0,1.0,1.668980516186,3.044175046,4,2017
4004,3188,1190440,3143302,6,6,3.882614234793,5.0,0.833333333333,2.781869210053,3.422055965,4,2017
4004,3189,1167817,3126109,16,16,3.247204646699,16.0,1.0,1.062329979488,3.142784635,4,2017
4004,3279,98918,3155801,32,28,2.632647867809,25.0,0.892857142857,-0.198053035149,2.800264057,3,2017
4004,3303,105953,5103403,19,16,0.734951627408,16.0,1.0,-1.466251164747,1.585477826,2,2017
4004,3529,18001,3529005,37,35,2.74567505355,31.0,0.885714285714,0.236480355715,3.091869478,4,2017
4004,3612,17621,3556206,14,14,0.593306595146,7.0,0.5,-4.266225897341,1.226095659,2,2017
4004,3840,18280,4209300,6,5,3.266996330859,4.0,0.8,3.789952466919,4.42461926,5,2017
4004,3849,41238,1721000,22,19,2.667265286597,16.0,0.842105263158,0.608947217858,3.176100928,4,2017
4004,3875,88988,3128709,24,23,1.465700144147,17.0,0.739130434783,-1.6836324061,2.11266505,3,2017
4004,3930,94455,2208007,7,5,1.076740184118,4.0,0.8,-0.40964941365,2.762337262,3,2017
4004,3936,90875,3526902,11,2,2.355888347592,2.0,1.0,4.894557166403,3.413377234,4,2017
4004,3937,96961,3520509,12,9,1.003420653059,4.0,0.444444444444,-5.956631397295,0.742497279,1,2017
4004,3983,20415,3126109,29,8,1.586566403988,8.0,1.0,-2.287117471795,1.731460179,2,2017
4004,3985,18818,3550308,14,14,3.581203951483,5.0,0.357142857143,3.358325108952,3.763473226,4,2017
4004,4007,96442,3539301,10,10,1.09191101262,6.0,0.6,-1.744528578604,2.422196818,3,2017
4004,4013,96973,3543907,9,8,2.085822094487,5.0,0.625,0.922673432206,2.590378108,3,2017
4004,4138,90887,3545803,7,6,1.6488495737,5.0,0.833333333333,-1.84501279841,2.101060369,3,2017
4004,4141,117504,3554102,37,30,1.198045016981,22.0,0.733333333333,-1.362117104255,1.714509625,2,2017
4004,4358,1102783,3144102,25,20,2.413799213366,19.0,0.95,-0.724386914894,2.67202077,3,2017
4004,4362,92080,3106705,36,12,2.009985829063,9.0,0.75,0.155097510379,2.882299435,3,2017
4004,4652,117500,3549904,12,9,2.152069053132,7.0,0.777777777778,-0.60774407513,1.833103314,2,2017
4004,4656,104836,3538709,2,1,,1.0,1.0,,,SC,2017
4004,4700,119534,2611606,42,37,2.118452516101,30.0,0.810810810811,-0.298694112681,1.947031089,3,2017
4004,4826,94227,3509502,23,14,1.846613808572,9.0,0.642857142857,-0.513562653468,2.092639329,3,2017
4004,4826,114163,3509502,31,22,1.496201167059,16.0,0.727272727273,-0.704109351605,1.897303556,2,2017
4004,4865,107920,2111300,114,83,1.698227894097,81.0,0.975903614458,-0.14928632036,2.271071129,3,2017
4004,4867,114918,3202405,14,13,1.133034697354,9.0,0.692307692308,-3.197698021706,1.905115844,2,2017
4004,4925,1102342,3547809,93,69,4.026892494062,59.0,0.855072463768,-1.071522265723,3.529554794,4,2017
4004,5013,150086,3304557,72,46,2.044624407589,35.0,0.760869565217,-0.844586279438,2.894648413,3,2017
4004,5036,1102793,4214805,12,11,2.598301363687,9.0,0.818181818182,-0.968712159039,2.284856893,3,2017
4004,5036,1160123,4219309,6,6,2.040340067055,4.0,0.666666666667,0.478725540226,2.474958691,3,2017
4004,5077,98665,1400100,12,11,0.913537615855,7.0,0.636363636364,-2.254682565611,2.299786976,3,2017
4004,5288,122616,3543402,15,15,2.094184709699,10.0,0.666666666667,0.435561314507,2.821701179,3,2017
4004,5322,103441,4300406,24,22,2.809891646005,20.0,0.909090909091,0.378279291111,3.132839239,4,2017
4004,5451,106824,3506003,17,11,1.845073942758,8.0,0.727272727273,-2.203082560078,2.263224709,3,2017
4004,5550,59158,5201108,12,10,0.984606138108,7.0,0.7,-5.3710302908,1.325387352,2,2017
4004,14408,1280431,5300108,7,7,3.48206733558,7.0,1.0,2.732763536609,3.55501633,4,2017
4004,15015,1265146,4102406,15,15,2.519578650736,15.0,1.0,0.706642604333,2.787343251,3,2017
4004,15059,1187671,1506807,38,33,1.914477640907,32.0,0.969696969697,-0.694420670396,2.607527784,3,2017
4004,15121,5000385,4204202,32,31,3.578749248449,29.0,0.935483870968,1.399907546155,3.439485581,4,2017
4004,18492,1206881,4101408,12,12,2.388391322943,11.0,0.916666666667,-0.739044702298,1.93117679,2,2017
4005,2,18032,5300108,58,34,4.774553404589,16.0,0.470588235294,1.456873989804,3.673748656,4,2017
4005,29,1332960,2304400,77,60,2.812170320345,34.0,0.566666666667,-0.302787614254,1.902603563,2,2017
4005,135,84705,3505906,120,75,3.951103236028,14.0,0.186666666667,,3.902617511,4,2017
4005,271,6491,3541406,19,0,,,,,,SC,2017
4005,278,1103908,3304557,15,13,1.678270505026,5.0,0.384615384615,-3.524349697828,2.15089674,3,2017
4005,295,20109,4316808,6,6,4.114621323577,3.0,0.5,4.019977873082,4.298404521,5,2017
4005,398,121227,2800308,36,24,1.476295462985,8.0,0.333333333333,-6.123236379461,1.658145945,2,2017
4005,409,121564,2606002,28,28,3.336690470829,25.0,0.892857142857,0.205825775929,3.037084701,4,2017
4005,494,5001284,4218707,2,2,4.307827643682,,,,3.717862801,4,2017
4005,548,113552,2103307,35,29,2.852298903533,3.0,0.103448275862,,2.671941522,3,2017
4005,550,82615,2504009,16,10,2.457300060799,2.0,0.2,-2.80856987344,2.07066841,3,2017
4005,550,114053,2510808,17,8,2.644234887797,1.0,0.125,,3.216118762,4,2017
4005,571,1270221,4112108,5,5,4.188176818725,5.0,1.0,2.214428996223,3.683308166,4,2017
4005,571,1270226,4117909,2,2,4.779224904701,2.0,1.0,16.822571613972,4.162504006,5,2017
4005,572,1145037,3304706,23,23,3.068996255284,23.0,1.0,-1.575040327393,2.781764782,3,2017
4005,576,1132188,3136702,42,38,3.287084333729,23.0,0.605263157895,-0.279273977957,3.331654851,4,2017
4005,579,98984,2512903,23,23,3.982003506671,20.0,0.869565217391,1.35604252608,3.675083422,4,2017
4005,579,1203266,2507507,28,24,3.814413996612,15.0,0.625,0.913521352049,3.402071185,4,2017
4005,587,43917,2611606,20,17,3.656030889226,6.0,0.352941176471,2.693257705103,3.711140311,4,2017
4005,587,113671,2611606,19,18,3.439876290638,17.0,0.944444444444,0.457939313459,3.082357067,4,2017
4005,588,1150932,4108403,26,26,4.061455080522,26.0,1.0,0.916394917088,3.435381877,4,2017
4005,589,1117715,2400802,11,10,3.547059849766,10.0,1.0,0.37773035774,3.305598349,4,2017
4005,589,1279275,2408003,19,19,3.308637049844,18.0,0.947368421053,0.593478595399,3.366721359,4,2017
4005,590,1111794,1501402,20,10,3.044691999043,10.0,1.0,-1.262468345663,2.863530091,3,2017
4005,599,123400,2928604,12,0,,,,,,SC,2017
4005,599,123502,2932903,20,17,2.640172130017,17.0,1.0,-1.146850987149,1.962067136,3,2017
4005,599,1125808,2925303,10,9,3.905038998164,9.0,1.0,0.566232436767,2.816809292,3,2017
4005,626,56196,4313508,9,9,3.854464520419,9.0,1.0,1.9099903182,3.389425031,4,2017
4005,719,59659,5100300,32,28,1.3599545191,12.0,0.428571428571,-1.297777931414,2.141362742,3,2017
4005,719,68065,5102504,19,15,2.018817904936,9.0,0.6,-0.451886129406,2.198545262,3,2017
4005,719,80916,5103205,47,29,1.593253615964,21.0,0.724137931034,-1.103392522534,1.957742208,3,2017
4005,719,1399170,5107909,14,8,2.734722648113,4.0,0.5,-1.257611363558,1.644431309,2,2017
4005,756,1327314,2207801,11,11,1.304383899627,,,,1.154591492,2,2017
4005,829,1292772,1721000,9,9,1.842699342949,1.0,0.111111111111,,2.300169289,3,2017
4005,1028,150102,5006200,12,10,2.616093084989,10.0,1.0,-1.879088003533,1.800380791,2,2017
4005,1420,110364,3514403,11,11,2.726517678558,7.0,0.636363636364,-0.206996683613,2.429160213,3,2017
4005,1477,46860,5300108,12,8,1.781500404691,2.0,0.25,4.837787779085,2.554140175,3,2017
4005,1477,114960,5300108,2,2,2.246145595407,,,,1.428329319,2,2017
4005,1578,1181262,4314407,3,3,3.75307882349,3.0,1.0,3.729559965357,3.74182184,4,2017
4005,1702,111198,1400100,28,24,2.230212689771,16.0,0.666666666667,-0.133627389019,3.047128232,4,2017
4005,1808,123336,3205309,47,35,1.440289103131,31.0,0.885714285714,-1.291975473028,2.195562118,3,2017
4005,1813,1150894,1502400,13,13,3.459337601833,13.0,1.0,1.111523839116,2.786288237,3,2017
4005,1820,1166493,2211001,45,37,2.818508570967,21.0,0.567567567568,-0.362521801809,2.557804315,3,2017
4005,3161,1125917,2611101,54,49,3.900516806541,48.0,0.979591836735,0.245345050596,2.688486001,3,2017
4005,3165,1127865,3170206,20,14,4.099348245206,13.0,0.928571428571,0.927875837951,3.522429092,4,2017
4005,3165,1193893,3170107,35,21,2.121719921657,7.0,0.333333333333,-4.184133983492,1.777804842,2,2017
4005,3172,82654,1302603,38,33,3.649895437437,27.0,0.818181818182,0.651100609396,3.133368752,4,2017
4005,3172,90677,1301902,25,24,2.527428112425,17.0,0.708333333333,-0.090956907549,2.879680623,3,2017
4005,3189,1168390,3145901,17,0,,,,,,SC,2017
4005,3987,105176,5221403,11,10,0.575921219822,9.0,0.9,-3.174679984571,2.41592626,3,2017
4005,4098,121464,4317806,21,18,2.778524272383,11.0,0.611111111111,0.198992921755,2.819555282,3,2017
4005,4358,1102529,3139003,18,14,3.699110619496,11.0,0.785714285714,1.781298866235,3.405675198,4,2017
4005,4502,47045,3304557,8,7,3.737516061411,2.0,0.285714285714,1.52566336757,2.777940957,3,2017
4005,4504,1186519,5003702,45,37,1.767217399878,22.0,0.594594594595,-1.07377382604,2.453382075,3,2017
4005,4786,123224,1702208,40,34,2.10510102475,26.0,0.764705882353,-0.622986590737,2.25554404,3,2017
4005,4786,1127560,1718204,43,37,1.744333431923,27.0,0.72972972973,-1.975810128896,1.834527725,2,2017
4005,14408,1280435,5300108,2,1,,,,,,SC,2017
4005,15015,62880,4102406,21,16,4.010812143716,15.0,0.9375,1.038997510739,2.90884371,3,2017
4005,15522,1189581,1600303,56,19,2.489461411616,19.0,1.0,-0.574178791067,2.481643736,3,2017
4006,1,118002,5103403,25,23,3.526706299673,21.0,0.913043478261,-0.901193491479,2.947407683,4,2017
4006,1,1128077,5107602,27,19,1.802661199194,19.0,1.0,-1.273102979651,2.061219919,3,2017
4006,3,95017,2802908,15,14,2.622662062758,9.0,0.642857142857,4.262616253124,3.447420585,4,2017
4006,3,99406,2806701,20,12,3.373314374728,7.0,0.583333333333,2.217279221942,3.512614311,4,2017
4006,4,112086,1301902,22,16,1.428616972092,11.0,0.6875,-0.373902046363,2.317146519,3,2017
4006,4,122634,1302603,40,31,2.872886060434,31.0,1.0,-1.109582916128,3.276735719,4,2017
